t_s,drop_rate_per_s,drops_exp,backlog_pkts,throughput_mbps,rtt_proxy_ms,active_flows,elephant_flows,mice_flows,elephant_ratio,regime,trajectory,predicted_regime,workload_profile,target_ms,interval_ms,limit_pkts,quantum_bytes,ebpf_pkts,ebpf_bytes
12.837,127919.7123,1665164,242,10.0012,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.05,50.0,256,300,0,0
13.351,136109.4619,1735179,252,9.9985,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.05,50.0,256,300,0,0
13.864,131824.3976,1802792,247,10.0041,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.05,50.0,256,300,0,0
14.375,124743.1922,1866560,253,9.9993,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,4.05,50.0,256,300,0,0
14.886,128824.0415,1932345,253,10.0015,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,4.05,50.0,256,300,0,0
15.399,129173.0310,1998597,239,9.9960,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,4.05,50.0,256,300,0,0
15.925,130458.4204,2067213,251,10.0006,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.65,50.0,256,300,0,0
16.439,129013.0498,2133595,253,9.9897,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.65,50.0,256,300,0,0
16.955,129448.0274,2200278,238,10.0079,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.65,50.0,256,300,0,0
17.466,128952.0782,2266203,249,10.0057,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.65,50.0,256,300,0,0
17.979,127956.0101,2331861,236,9.9955,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.65,50.0,256,300,0,0
18.493,137030.3293,2402315,244,9.9962,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.65,50.0,256,300,0,0
19.008,131294.3796,2469935,247,10.0048,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.65,50.0,256,300,0,0
19.521,128521.2865,2535916,250,9.9977,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.65,50.0,256,300,0,0
20.034,129750.8605,2602402,250,10.0023,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.65,50.0,256,300,0,0
20.547,129424.3849,2668747,237,9.9757,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.65,50.0,256,300,0,0
21.072,128338.4218,2736214,247,10.0257,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
21.584,126879.0646,2801107,252,9.9942,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
22.096,129809.4983,2867615,249,10.0076,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
22.608,126983.6840,2932653,250,9.9945,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
23.123,127371.5029,2998219,240,9.9956,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
23.635,130054.2875,3064798,248,10.0055,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
24.146,128299.9266,3130436,241,9.9976,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
24.660,126172.9361,3195281,251,10.0003,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,3.28,50.0,256,300,0,0
25.173,131499.3509,3262621,254,10.0023,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.28,50.0,256,300,0,0
25.687,130018.9210,3329493,241,10.0000,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,3.28,50.0,256,300,0,0
26.207,131217.8026,3397750,236,10.0031,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.95,50.0,256,300,0,0
26.720,128943.5370,3463904,256,9.9982,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.95,50.0,256,300,0,0
27.233,124800.6699,3527931,251,9.9963,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.95,50.0,256,300,0,0
27.745,129191.3444,3594009,248,10.0041,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
28.258,128810.1670,3660138,244,9.9967,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
28.770,129125.3982,3726223,251,10.0000,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
29.283,129102.4336,3792421,253,10.0018,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
29.795,130234.5992,3859179,234,9.9987,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
30.309,126073.4362,3923997,251,9.9997,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
30.822,128678.3967,3989921,238,10.0031,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.95,50.0,256,300,0,0
31.340,123790.8548,4054129,234,9.9985,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.66,50.0,256,300,0,0
31.854,131722.2462,4121801,256,9.9979,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
32.366,131452.0299,4189100,235,10.0017,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
32.881,134349.5466,4258267,255,9.9984,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
33.395,128483.3540,4324357,241,10.0019,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
33.907,133285.5515,4392592,239,10.0021,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
34.418,127217.5166,4457612,242,9.9981,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
34.931,126394.4411,4522439,237,9.9991,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
35.445,132411.6465,4590531,243,10.0026,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
35.958,130621.1713,4657469,250,9.9993,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.66,50.0,256,300,0,0
36.477,131775.4327,4725892,255,10.0020,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
36.989,128113.8287,4791461,230,9.9956,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
37.503,128062.3098,4857351,244,10.0004,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
38.018,134760.1200,4926670,238,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.39,50.0,256,300,0,0
38.532,128267.1475,4992579,241,9.9991,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.39,50.0,256,300,0,0
39.043,131584.6270,5059847,247,10.0061,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.39,50.0,256,300,0,0
39.555,128803.2596,5125835,248,9.9928,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.39,50.0,256,300,0,0
40.069,131093.9984,5193249,250,9.9985,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
40.581,128792.9404,5259159,253,10.0039,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
41.095,129975.7752,5325938,231,10.0013,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.39,50.0,256,300,0,0
41.612,129708.3713,5393063,238,9.9987,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.15,50.0,256,300,0,0
42.124,121916.0066,5455420,254,9.9989,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
42.637,127051.5614,5520592,256,9.9989,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
43.149,125499.4930,5584890,251,9.9996,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
43.665,127528.5827,5650615,246,9.9960,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
44.176,128211.2751,5716238,246,10.0064,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
44.690,129608.2058,5782811,254,10.0008,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
45.203,125377.6528,5847104,248,9.9948,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
45.720,128205.3595,5913381,251,10.0001,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.15,50.0,256,300,0,0
46.232,131670.6572,5980828,241,10.0057,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.15,50.0,256,300,0,0
46.750,128361.1707,6047321,253,9.9971,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.94,50.0,256,300,0,0
47.262,124925.4699,6111330,243,10.0019,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.94,50.0,256,300,0,0
47.777,129886.0555,6178179,255,10.0004,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.94,50.0,256,300,0,0
48.289,125020.1272,6242201,256,9.9992,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
48.802,129937.3685,6308837,239,10.0034,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
49.316,124731.2193,6373001,252,9.9756,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
49.831,127011.3316,6438326,245,10.0205,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
50.345,125755.8630,6503009,241,9.9964,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
50.858,132168.7270,6570861,249,10.0000,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.94,50.0,256,300,0,0
51.372,131936.6909,6638641,253,10.0044,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.94,50.0,256,300,0,0
51.889,124728.4644,6703145,239,9.9994,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
52.402,127603.1517,6768507,246,9.9997,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
52.914,125907.1277,6833020,239,10.0035,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
53.428,126091.4158,6897855,239,9.9954,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.74,50.0,256,300,0,0
53.940,129015.3402,6963922,239,10.0045,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
54.452,128666.4595,7029822,250,9.9966,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.74,50.0,256,300,0,0
54.965,132974.3758,7097978,245,10.0027,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
55.478,129367.5527,7164298,242,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
55.991,125703.1230,7228877,241,9.9949,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
56.504,126200.6948,7293510,242,10.0055,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.74,50.0,256,300,0,0
57.021,122611.2961,7356925,252,9.9944,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
57.534,124389.9869,7420715,239,10.0025,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
58.046,126015.2949,7485315,249,9.9959,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
58.559,129748.1671,7551891,250,10.0050,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
59.073,128142.6514,7617658,246,9.9956,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
59.587,130244.5369,7684672,231,9.9961,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.57,50.0,256,300,0,0
60.100,129237.1858,7750981,255,10.0047,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.57,50.0,256,300,0,0
60.614,127637.7580,7816548,239,10.0040,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.57,50.0,256,300,0,0
61.127,126888.7209,7881682,251,10.0001,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.57,50.0,256,300,0,0
61.638,126296.4238,7946254,255,9.9988,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.57,50.0,256,300,0,0
62.157,128761.8741,8013063,241,9.9981,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
62.670,127725.8379,8078526,243,10.0011,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.41,50.0,256,300,0,0
63.183,126886.2522,8143662,256,9.9945,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.41,50.0,256,300,0,0
63.697,128061.5908,8209500,246,10.0072,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.41,50.0,256,300,0,0
64.211,130067.0534,8276353,245,9.9942,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.41,50.0,256,300,0,0
64.725,127908.2521,8342057,235,10.0043,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
65.240,128166.8906,8408093,237,9.9946,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
65.754,126101.9300,8472912,237,10.0030,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
66.269,132295.1190,8540973,245,10.0004,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
66.783,131743.3556,8608766,245,10.0032,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.41,50.0,256,300,0,0
67.302,124436.4239,8673303,244,9.9963,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.27,50.0,256,300,0,0
67.816,129248.1682,8739811,253,10.0013,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.27,50.0,256,300,0,0
68.330,128755.4475,8805912,248,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.27,50.0,256,300,0,0
68.845,127936.6176,8871775,252,9.9978,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
69.359,126141.0143,8936610,244,10.0045,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
69.871,122292.8641,8999219,252,9.9988,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
70.383,126002.3103,9063817,240,9.9972,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
70.896,125298.5565,9128119,251,10.0036,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
71.410,128951.5038,9194290,245,9.9993,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
71.923,126698.8059,9259393,236,10.0012,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.27,50.0,256,300,0,0
72.441,125802.8446,9324460,230,9.9993,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.14,50.0,256,300,0,0
72.952,125735.7665,9388733,240,9.9986,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.14,50.0,256,300,0,0
73.467,126221.3177,9453701,234,9.9996,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
73.980,127526.4916,9519140,242,10.0004,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
74.493,129891.6321,9585785,255,10.0006,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
75.005,127724.3007,9651210,252,10.0006,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
75.519,126439.5237,9716159,243,9.9890,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
76.032,125292.7688,9780479,253,10.0075,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.14,50.0,256,300,0,0
76.545,126130.7866,9845228,251,10.0005,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
77.059,129139.2697,9911594,255,9.9906,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.14,50.0,256,300,0,0
77.578,129318.3722,9978629,243,10.0065,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
78.090,130936.2320,10045746,256,10.0070,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
78.603,129237.6185,10111985,244,9.9957,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
79.118,125937.3228,10176919,256,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
79.630,126538.7239,10241636,251,10.0007,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
80.145,127038.8446,10307099,240,9.9975,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
80.661,127709.5419,10372964,249,10.0022,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
81.174,124834.2840,10436970,248,10.0003,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
81.687,129155.5216,10503307,251,10.0014,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
82.200,129688.2724,10569848,256,9.9985,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
82.716,127128.2596,10635427,250,9.9991,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
83.231,125278.2404,10699981,236,10.0029,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
83.745,127807.1151,10765597,239,9.9964,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
84.259,125659.0252,10830231,249,10.0034,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
84.771,129373.0074,10896455,240,10.0033,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
85.284,129781.6653,10963042,240,9.9977,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
85.796,129086.6940,11029142,235,9.9989,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
86.309,130004.3036,11095795,251,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
86.821,124152.6614,11159334,250,9.9991,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
87.334,126887.9255,11224459,255,9.9942,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
87.849,128122.8349,11290427,231,10.0046,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.03,50.0,256,300,0,0
88.363,126490.8473,11355459,250,10.0008,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
88.877,125568.5090,11420033,241,9.9932,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
89.391,129099.0155,11486317,240,10.0060,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
89.904,129354.4272,11552686,243,10.0016,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
90.418,127194.4420,11618151,240,9.9961,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
90.934,123726.3656,11681909,233,10.0013,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
91.448,124713.0728,11746043,242,10.0014,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
91.960,125043.5485,11810119,249,9.9947,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
92.474,124762.9943,11874135,254,10.0043,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
92.987,127719.8479,11939753,247,10.0006,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
93.502,128415.3637,12005835,247,9.9988,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
94.018,25038.6730,12018766,0,2.2140,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.03,50.0,256,300,0,0
94.535,0.0000,12018766,0,0.0000,0.000,0,0,0,0.000,NORMAL,STABLE,NORMAL,MICE,1.03,50.0,256,300,0,0
95.052,0.0000,12018766,0,0.0000,0.000,0,0,0,0.000,NORMAL,STABLE,NORMAL,MICE,1.03,50.0,256,300,0,0
95.570,0.0000,12018766,0,0.0000,0.000,0,0,0,0.000,NORMAL,STABLE,NORMAL,MICE,1.03,50.0,256,300,0,0
96.087,0.0000,12018766,0,0.0000,0.000,0,0,0,0.000,NORMAL,STABLE,NORMAL,MICE,1.03,50.0,256,300,0,0
96.605,0.0000,12018766,0,0.0000,0.000,0,0,0,0.000,NORMAL,STABLE,NORMAL,MICE,1.03,50.0,256,300,0,0
