t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
151.958,1.4946,-0.2489,0.0000,HEAVY,STABLE,HEAVY,MICE
154.536,3.8350,0.3522,0.0000,HEAVY,STABLE,HEAVY,MICE
157.115,1.6144,0.3646,0.0000,HEAVY,STABLE,HEAVY,MICE
159.700,-0.3027,-0.0240,0.0000,HEAVY,STABLE,HEAVY,MICE
162.284,-4.1922,-0.8560,0.0000,HEAVY,STABLE,HEAVY,MICE
164.858,-1.7967,0.3291,0.0000,HEAVY,STABLE,HEAVY,MICE
167.438,2.3104,-0.4704,0.0000,HEAVY,STABLE,HEAVY,MICE
170.021,0.7066,0.1760,0.0000,HEAVY,STABLE,HEAVY,MICE
172.596,-2.8580,-0.5406,0.0000,HEAVY,STABLE,HEAVY,MICE
175.161,0.4136,0.2836,0.0000,HEAVY,STABLE,HEAVY,MICE
177.737,8.3556,-0.4112,0.0000,HEAVY,STABLE,HEAVY,MICE
180.312,3.9652,0.2707,0.0000,HEAVY,STABLE,HEAVY,MICE
182.886,-7.5045,-0.7533,0.0000,HEAVY,STABLE,HEAVY,MICE
185.460,2.0507,-0.3060,0.0000,HEAVY,STABLE,HEAVY,MICE
188.035,-1.9202,0.5530,0.0000,HEAVY,STABLE,HEAVY,MICE
190.609,-0.3441,-0.4001,0.0000,HEAVY,STABLE,HEAVY,MICE
193.185,-0.1774,-0.1530,0.0000,HEAVY,STABLE,HEAVY,MICE
195.764,0.8174,0.1764,0.0000,HEAVY,STABLE,HEAVY,MICE
198.339,3.6440,-0.3056,0.0000,HEAVY,STABLE,HEAVY,MICE
200.913,-1.9950,-0.4238,0.0000,HEAVY,STABLE,HEAVY,MICE
203.493,2.1191,0.7999,0.0000,HEAVY,STABLE,HEAVY,MICE
206.076,-0.9888,0.0237,0.0000,HEAVY,STABLE,HEAVY,MICE
208.653,-3.4483,-0.1054,0.0000,HEAVY,STABLE,HEAVY,MICE
211.227,4.9120,-0.1530,0.0000,HEAVY,STABLE,HEAVY,MICE
213.799,2.1264,0.5298,0.0000,HEAVY,STABLE,HEAVY,MICE
216.360,-7.4245,0.0352,0.0000,HEAVY,STABLE,HEAVY,MICE
218.936,2.1147,1.5791,0.0000,HEAVY,STABLE,HEAVY,MICE
221.515,0.4695,-0.3766,0.0000,HEAVY,STABLE,HEAVY,MICE
224.091,-3.1466,-0.1529,0.0000,HEAVY,STABLE,HEAVY,MICE
226.664,-2.4240,0.8592,0.0000,HEAVY,STABLE,HEAVY,MICE
229.241,3.1620,-1.5302,0.0000,HEAVY,STABLE,HEAVY,MICE
231.816,-1.4252,-0.0708,0.0000,HEAVY,STABLE,HEAVY,MICE
234.396,1.8093,0.4697,0.0000,HEAVY,STABLE,HEAVY,MICE
236.980,1.4436,0.1057,0.0000,HEAVY,STABLE,HEAVY,MICE
239.560,-8.5284,0.9036,0.0000,HEAVY,STABLE,HEAVY,MICE
242.141,3.1316,0.2588,0.0000,HEAVY,STABLE,HEAVY,MICE
244.716,-0.3276,-0.1879,0.0000,HEAVY,STABLE,HEAVY,MICE
247.289,0.3425,0.0703,0.0000,HEAVY,STABLE,HEAVY,MICE
249.868,6.1611,1.2112,0.0000,HEAVY,STABLE,HEAVY,MICE
252.444,1.4628,-0.7178,0.0000,HEAVY,STABLE,HEAVY,MICE
255.011,-3.2603,0.6368,0.0000,HEAVY,STABLE,HEAVY,MICE
257.589,-3.3122,0.1059,0.0000,HEAVY,STABLE,HEAVY,MICE
260.158,0.7725,-0.1891,0.0000,HEAVY,STABLE,HEAVY,MICE
262.734,1.3255,-0.0239,0.0000,HEAVY,STABLE,HEAVY,MICE
265.309,2.9389,0.5062,0.0000,HEAVY,STABLE,HEAVY,MICE
267.887,1.9621,-0.7645,0.0000,HEAVY,STABLE,HEAVY,MICE
270.460,3.4646,0.0709,0.0000,HEAVY,STABLE,HEAVY,MICE
273.038,-2.3088,-0.5764,0.0000,HEAVY,STABLE,HEAVY,MICE
275.616,5.2482,-0.8930,0.0000,HEAVY,STABLE,HEAVY,MICE
278.197,-0.5128,1.0101,0.0000,HEAVY,STABLE,HEAVY,MICE
280.775,-1.5591,-0.4109,0.0000,HEAVY,STABLE,HEAVY,MICE
283.352,-0.3801,-0.4231,0.0000,HEAVY,STABLE,HEAVY,MICE
285.927,5.1392,-0.2236,0.0000,HEAVY,STABLE,HEAVY,MICE
288.502,0.7577,0.0118,0.0000,HEAVY,STABLE,HEAVY,MICE
291.080,1.7707,-0.4114,0.0000,HEAVY,STABLE,HEAVY,MICE
293.662,-0.6881,0.2935,0.0000,HEAVY,STABLE,HEAVY,MICE
296.234,-2.1076,0.2941,0.0000,HEAVY,STABLE,HEAVY,MICE
298.806,-4.3953,0.0950,0.0000,HEAVY,STABLE,HEAVY,MICE
301.375,-1.6762,0.1181,0.0000,HEAVY,STABLE,HEAVY,MICE
303.948,-1.7138,-0.2475,0.0000,HEAVY,STABLE,HEAVY,MICE
306.523,-0.4488,0.8355,0.0000,HEAVY,STABLE,HEAVY,MICE
309.102,-1.3776,0.0593,0.0000,HEAVY,STABLE,HEAVY,MICE
311.677,1.7235,0.5765,0.0000,HEAVY,STABLE,HEAVY,MICE
314.256,1.2551,0.1405,0.0000,HEAVY,STABLE,HEAVY,MICE
316.836,3.0127,-0.4692,0.0000,HEAVY,STABLE,HEAVY,MICE
319.411,0.5317,0.3057,0.0000,HEAVY,STABLE,HEAVY,MICE
321.989,-0.4209,-0.0591,0.0000,HEAVY,STABLE,HEAVY,MICE
324.563,1.8105,-0.0825,0.0000,HEAVY,STABLE,HEAVY,MICE
327.139,-3.4465,-0.6352,0.0000,HEAVY,STABLE,HEAVY,MICE
329.717,8.8612,-0.5527,0.0000,HEAVY,STABLE,HEAVY,MICE
332.303,-5.1293,-0.0701,0.0000,HEAVY,STABLE,HEAVY,MICE
334.890,0.7561,-0.1991,0.0000,HEAVY,STABLE,HEAVY,MICE
337.466,2.0708,-0.1757,0.0000,HEAVY,STABLE,HEAVY,MICE
340.049,7.3280,0.1881,0.0000,HEAVY,STABLE,HEAVY,MICE
342.626,-1.0129,-0.3520,0.0000,HEAVY,STABLE,HEAVY,MICE
345.201,-1.0332,0.4945,0.0000,HEAVY,STABLE,HEAVY,MICE
347.777,2.4066,0.0823,0.0000,HEAVY,STABLE,HEAVY,MICE
350.353,-1.9581,-0.9412,0.0000,HEAVY,STABLE,HEAVY,MICE
352.929,-1.1060,-0.0472,0.0000,HEAVY,STABLE,HEAVY,MICE
355.521,-5.6894,0.5641,0.0000,HEAVY,STABLE,HEAVY,MICE
358.101,-1.5764,-1.1009,0.0000,HEAVY,STABLE,HEAVY,MICE
360.678,-3.6242,-0.0823,0.0000,HEAVY,STABLE,HEAVY,MICE
363.253,2.9607,-0.5531,0.0000,HEAVY,STABLE,HEAVY,MICE
365.827,-0.6091,1.2476,0.0000,HEAVY,STABLE,HEAVY,MICE
368.392,-2.0157,0.4002,0.0000,HEAVY,STABLE,HEAVY,MICE
370.969,-1.7382,-0.2833,0.0000,HEAVY,STABLE,HEAVY,MICE
373.544,2.3137,-0.5408,0.0000,HEAVY,STABLE,HEAVY,MICE
376.119,-2.2195,-0.0940,0.0000,HEAVY,STABLE,HEAVY,MICE
378.697,6.2916,-0.2823,0.0000,HEAVY,STABLE,HEAVY,MICE
381.271,2.1549,-0.0826,0.0000,HEAVY,STABLE,HEAVY,MICE
383.843,-1.0792,-0.9552,0.0000,HEAVY,STABLE,HEAVY,MICE
386.419,5.8454,-0.2117,0.0000,HEAVY,STABLE,HEAVY,MICE
388.995,-0.6661,-0.1764,0.0000,HEAVY,STABLE,HEAVY,MICE
391.563,2.2825,0.1655,0.0000,HEAVY,STABLE,HEAVY,MICE
394.137,-2.6047,0.7662,0.0000,HEAVY,STABLE,HEAVY,MICE
396.712,-2.5529,-0.7415,0.0000,HEAVY,STABLE,HEAVY,MICE
399.288,5.6953,0.1410,0.0000,HEAVY,STABLE,HEAVY,MICE
401.867,-5.1900,-1.0344,0.0000,HEAVY,STABLE,HEAVY,MICE
404.444,1.0037,0.0937,0.0000,HEAVY,STABLE,HEAVY,MICE
407.025,0.2286,0.7631,0.0000,HEAVY,STABLE,HEAVY,MICE
409.612,-1.5966,-0.2694,0.0000,HEAVY,STABLE,HEAVY,MICE
412.188,-0.4566,0.3055,0.0000,HEAVY,STABLE,HEAVY,MICE
414.765,-1.2022,-0.3645,0.0000,HEAVY,STABLE,HEAVY,MICE
417.351,1.5049,0.0124,0.0000,HEAVY,STABLE,HEAVY,MICE
419.928,1.8387,-0.3631,0.0000,HEAVY,STABLE,HEAVY,MICE
422.505,-3.4171,0.0826,0.0000,HEAVY,STABLE,HEAVY,MICE
425.080,3.5330,-0.7059,0.0000,HEAVY,STABLE,HEAVY,MICE
427.657,-3.5734,-0.5174,0.0000,HEAVY,STABLE,HEAVY,MICE
430.232,-0.9986,0.7176,0.0000,HEAVY,STABLE,HEAVY,MICE
432.803,1.4878,-0.2465,0.0000,HEAVY,STABLE,HEAVY,MICE
435.379,-3.1852,0.0704,0.0000,HEAVY,STABLE,HEAVY,MICE
437.958,0.6037,-0.0821,0.0000,HEAVY,STABLE,HEAVY,MICE
440.536,-0.0969,-0.1764,0.0000,HEAVY,STABLE,HEAVY,MICE
443.113,-2.8422,0.5523,0.0000,HEAVY,STABLE,HEAVY,MICE
445.686,4.6452,-0.3060,0.0000,HEAVY,STABLE,HEAVY,MICE
448.260,-1.9115,-0.4709,0.0000,HEAVY,STABLE,HEAVY,MICE
450.835,-3.3214,0.8117,0.0000,HEAVY,STABLE,HEAVY,MICE
453.417,-3.0435,-0.4116,0.0000,HEAVY,STABLE,HEAVY,MICE
456.001,3.6218,0.1527,0.0000,HEAVY,STABLE,HEAVY,MICE
458.582,-3.5206,0.1644,0.0000,HEAVY,STABLE,HEAVY,MICE
461.152,-1.6316,0.2711,0.0000,HEAVY,STABLE,HEAVY,MICE
463.727,0.4648,0.4472,0.0000,HEAVY,STABLE,HEAVY,MICE
466.301,-2.5554,-0.1531,0.0000,HEAVY,STABLE,HEAVY,MICE
468.877,3.4093,-0.1177,0.0000,HEAVY,STABLE,HEAVY,MICE
471.448,0.6442,-0.0827,0.0000,HEAVY,STABLE,HEAVY,MICE
474.012,2.4543,0.0594,0.0000,HEAVY,STABLE,HEAVY,MICE
476.554,1.8962,-0.1306,0.0000,HEAVY,STABLE,HEAVY,MICE
479.091,-1.4429,0.2984,0.0000,HEAVY,STABLE,HEAVY,MICE
481.641,-3.3160,0.0477,0.0000,HEAVY,STABLE,HEAVY,MICE
484.207,2.8340,-0.6509,0.0000,HEAVY,STABLE,HEAVY,MICE
486.770,5.4564,0.5080,0.0000,HEAVY,STABLE,HEAVY,MICE
489.335,-1.2019,-0.3070,0.0000,HEAVY,STABLE,HEAVY,MICE
491.911,-2.8181,-0.0945,0.0000,HEAVY,STABLE,HEAVY,MICE
494.477,1.0918,-0.4483,0.0000,HEAVY,STABLE,HEAVY,MICE
497.035,-1.6788,0.0358,0.0000,HEAVY,STABLE,HEAVY,MICE
499.593,4.3028,0.4858,0.0000,HEAVY,STABLE,HEAVY,MICE
502.147,1.2561,0.2732,0.0000,HEAVY,STABLE,HEAVY,MICE
504.710,0.0415,1.1610,0.0000,HEAVY,STABLE,HEAVY,MICE
507.275,-0.6596,-0.9101,0.0000,HEAVY,STABLE,HEAVY,MICE
509.846,-1.8035,-0.2591,0.0000,HEAVY,STABLE,HEAVY,MICE
512.417,0.5342,-0.3889,0.0000,HEAVY,STABLE,HEAVY,MICE
514.992,3.0410,0.0945,0.0000,HEAVY,STABLE,HEAVY,MICE
517.565,6.8801,0.4711,0.0000,HEAVY,STABLE,HEAVY,MICE
520.140,-7.5814,-0.1648,0.0000,HEAVY,STABLE,HEAVY,MICE
522.717,3.7739,0.3764,0.0000,HEAVY,STABLE,HEAVY,MICE
525.286,-1.8285,-1.1893,0.0000,HEAVY,STABLE,HEAVY,MICE
527.860,1.0993,0.3425,0.0000,HEAVY,STABLE,HEAVY,MICE
530.436,-2.7777,0.7178,0.0000,HEAVY,STABLE,HEAVY,MICE
533.011,0.3547,-0.3410,0.0000,HEAVY,STABLE,HEAVY,MICE
535.589,1.4779,-0.1061,0.0000,HEAVY,STABLE,HEAVY,MICE
538.166,1.7739,0.3642,0.0000,HEAVY,STABLE,HEAVY,MICE
540.734,-3.5602,-0.0351,0.0000,HEAVY,STABLE,HEAVY,MICE
543.305,-2.9508,-0.5781,0.0000,HEAVY,STABLE,HEAVY,MICE
545.881,-1.4152,0.3768,0.0000,HEAVY,STABLE,HEAVY,MICE
548.457,2.0628,0.4587,0.0000,HEAVY,STABLE,HEAVY,MICE
551.029,-1.5969,0.1059,0.0000,HEAVY,STABLE,HEAVY,MICE
553.604,-0.9629,-0.1063,0.0000,HEAVY,STABLE,HEAVY,MICE
556.178,-0.7630,-0.0120,0.0000,HEAVY,STABLE,HEAVY,MICE
558.764,-0.7330,-0.2475,0.0000,HEAVY,STABLE,HEAVY,MICE
561.341,-4.8578,-0.0117,0.0000,HEAVY,STABLE,HEAVY,MICE
563.919,1.0821,0.4818,0.0000,HEAVY,STABLE,HEAVY,MICE
566.494,1.3039,0.3414,0.0000,HEAVY,STABLE,HEAVY,MICE
569.069,1.2291,-0.3765,0.0000,HEAVY,STABLE,HEAVY,MICE
571.645,-5.2406,0.5176,0.0000,HEAVY,STABLE,HEAVY,MICE
574.221,-4.0506,-0.3886,0.0000,HEAVY,STABLE,HEAVY,MICE
576.788,0.0057,0.2936,0.0000,HEAVY,STABLE,HEAVY,MICE
579.357,-5.2830,0.3655,0.0000,HEAVY,STABLE,HEAVY,MICE
581.922,0.0478,0.0357,0.0000,HEAVY,STABLE,HEAVY,MICE
584.487,0.9052,-0.1535,0.0000,HEAVY,STABLE,HEAVY,MICE
587.052,2.0026,-0.4246,0.0000,HEAVY,STABLE,HEAVY,MICE
589.618,0.7648,-0.1058,0.0000,HEAVY,STABLE,HEAVY,MICE
592.184,1.6471,0.7321,0.0000,HEAVY,STABLE,HEAVY,MICE
594.744,-9.7979,-0.9682,0.0000,HEAVY,STABLE,HEAVY,MICE
