t_s,drop_rate_per_s,drops_exp,backlog_pkts,throughput_mbps,rtt_proxy_ms,active_flows,elephant_flows,mice_flows,elephant_ratio,regime,trajectory,predicted_regime,workload_profile,target_ms,interval_ms,limit_pkts,quantum_bytes,ebpf_pkts,ebpf_bytes
0.516,28404.8338,14422,255,10.0054,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,5.00,50.0,256,300,0,0
1.040,27991.1810,29086,237,9.9879,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,5.00,50.0,256,300,0,0
1.559,30748.2485,45036,251,10.0097,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,5.00,50.0,256,300,0,0
2.080,35912.8772,63752,245,9.9982,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,5.00,50.0,256,300,0,0
2.599,25335.2149,76898,211,9.9990,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,5.00,50.0,256,300,0,0
3.120,19777.8543,87219,190,10.0088,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,5.00,50.0,256,300,0,0
3.636,25297.3212,100265,238,9.9973,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,5.00,50.0,256,300,0,0
4.156,19062.5328,110166,240,9.9941,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,5.00,50.0,256,300,0,0
4.677,27119.5232,124302,235,10.0038,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,5.00,50.0,256,300,0,0
5.194,29287.0438,139454,248,10.0011,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,5.00,50.0,256,300,0,0
5.722,49949.1755,165816,246,10.0066,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
6.242,56378.1794,195151,240,9.9821,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
6.767,50758.6996,221781,230,10.0027,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
7.285,68061.9240,257031,248,10.0093,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
7.805,49290.7964,282685,238,10.0008,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
8.325,59430.0622,313582,236,9.9966,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
8.846,56261.0631,342897,241,9.9996,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
9.365,45025.8040,366270,242,9.9995,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
9.885,47763.8364,391080,243,10.0013,0.000,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,4.50,50.0,256,300,0,0
10.407,48381.1530,416348,238,10.0026,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,4.50,50.0,256,300,0,0
10.933,52602.5545,443992,240,9.9868,0.000,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,4.05,50.0,256,300,0,0
