t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
250.69,8.1,184.6,14,9.999,0.01,4.84,993
251.2,8.1,143.1,10,10.011,0.01,4.84,993
251.7,8.1,153.0,10,9.991,0.01,4.84,993
252.2,8.1,131.2,15,9.993,0.01,4.84,993
252.71,8.1,149.0,17,10.009,0.01,4.84,993
253.21,8.1,176.9,10,9.992,0.01,4.84,993
253.71,8.1,168.9,11,10.01,0.01,4.84,993
254.22,8.1,139.1,7,9.964,0.01,4.84,993
254.72,8.1,147.0,11,10.012,0.01,4.84,993
255.22,8.1,145.1,12,10.016,0.01,4.84,993
255.73,8.1,145.1,14,9.993,0.01,4.84,993
256.23,8.1,155.0,12,10.01,0.01,4.84,993
256.73,8.2,153.0,15,9.987,0.01,4.84,993
257.24,8.2,135.1,16,10.014,0.01,4.84,993
257.74,8.2,137.2,12,9.992,0.01,4.84,993
258.24,8.2,133.1,14,10.012,0.01,4.84,993
258.75,8.2,128.5,15,9.986,0.01,4.84,993
259.25,8.2,163.7,15,9.987,0.01,4.84,993
259.76,8.2,130.2,12,10.008,0.01,4.84,993
260.27,8.2,120.3,18,10.007,0.01,4.84,993
260.77,8.3,141.9,19,10.002,0.01,4.84,993
261.28,8.3,162.9,14,10.011,0.01,4.84,993
261.78,8.3,124.0,14,9.992,0.01,4.84,993
262.29,8.3,154.5,13,9.981,0.01,4.84,993
262.8,8.3,140.2,14,10.02,0.01,4.84,993
263.3,8.3,150.8,12,9.998,0.01,4.84,993
263.81,8.3,140.1,11,9.993,0.01,4.84,993
264.31,8.3,124.5,14,10.003,0.01,4.84,993
264.82,8.3,132.4,15,10.005,0.01,4.84,993
265.33,8.4,171.6,14,9.986,0.01,4.84,993
265.83,8.4,141.1,12,10.011,0.01,4.84,993
266.34,8.4,154.1,17,10.002,0.01,4.84,993
266.84,8.4,158.0,8,10.0,0.01,4.84,993
267.35,8.4,138.1,16,9.963,0.01,4.84,993
267.86,8.4,198.7,10,10.038,0.01,4.84,993
268.36,8.4,170.7,13,10.002,0.01,4.84,993
268.86,8.4,131.2,14,9.993,0.01,4.84,993
269.37,8.4,130.1,11,10.003,0.01,4.84,993
269.87,8.4,169.6,14,9.983,0.01,4.84,993
270.38,8.4,134.3,13,9.999,0.01,4.84,993
270.89,8.5,162.0,13,9.98,0.01,4.84,993
271.39,8.5,134.0,14,10.023,0.01,4.84,993
271.9,8.5,134.1,9,10.006,0.01,4.84,993
272.41,8.5,153.6,12,9.995,0.01,4.84,993
272.91,8.5,134.5,11,10.011,0.01,4.84,993
273.42,8.5,143.9,11,10.001,0.01,4.84,993
273.93,8.5,134.0,13,9.999,0.01,4.84,993
274.44,8.5,173.8,11,9.977,0.01,4.84,993
274.94,8.5,148.3,13,9.986,0.01,4.84,993
275.45,8.5,154.1,10,10.028,0.01,4.84,993
275.95,8.5,129.0,12,9.976,0.01,4.84,993
276.46,8.5,152.0,10,10.016,0.01,4.84,993
276.96,8.5,145.0,17,10.008,0.01,4.84,993
277.47,8.6,141.7,14,9.99,0.01,4.84,993
277.98,8.6,133.0,15,10.025,0.01,4.84,993
278.48,8.6,164.3,15,9.998,0.01,4.84,993
278.98,8.6,152.2,13,9.953,0.01,4.84,993
279.5,8.6,143.9,11,10.03,0.01,4.84,993
280.0,8.6,153.7,8,9.998,0.01,4.84,993
280.51,8.6,139.9,0,9.977,0.01,4.84,993
281.02,8.6,139.5,15,10.043,0.01,4.84,993
281.53,8.6,173.3,8,9.992,0.01,4.84,993
282.04,8.6,156.9,13,10.01,0.01,4.84,993
282.54,8.6,121.2,13,9.988,0.01,4.84,993
283.04,8.6,157.3,11,10.005,0.01,4.84,993
283.55,8.6,145.1,9,10.013,0.01,4.84,993
284.05,8.6,161.8,17,9.968,0.01,4.84,993
284.56,8.6,173.7,11,10.015,0.01,4.84,993
285.07,8.6,153.6,11,9.967,0.01,4.84,993
285.58,8.6,157.0,14,10.037,0.01,4.84,993
286.08,8.7,142.0,12,9.986,0.01,4.84,993
286.59,8.7,145.8,13,9.997,0.01,4.84,993
287.09,8.7,143.8,16,9.998,0.01,4.84,993
287.6,8.7,166.8,11,10.005,0.01,4.84,993
288.1,8.7,139.2,15,10.019,0.01,4.84,993
288.61,8.7,162.8,13,9.982,0.01,4.84,993
289.11,8.7,131.1,13,9.983,0.01,4.84,993
289.61,8.7,148.0,11,10.017,0.01,4.84,993
290.12,8.7,136.2,14,9.995,0.01,4.84,993
290.63,8.7,136.2,16,10.019,0.01,4.84,993
291.13,8.7,166.9,10,9.989,0.01,4.84,993
291.64,8.7,153.0,10,10.011,0.01,4.84,993
292.14,8.7,137.1,11,10.009,0.01,4.84,993
292.64,8.8,152.7,12,9.993,0.01,4.84,993
293.15,8.8,129.3,15,9.974,0.01,4.84,993
293.65,8.8,157.1,11,10.022,0.01,4.84,993
294.15,8.8,159.0,11,9.964,0.01,4.84,993
294.66,8.8,139.1,15,10.04,0.01,4.84,993
295.16,8.8,145.2,9,9.995,0.01,4.84,993
295.66,8.8,145.2,13,9.995,0.01,4.84,993
296.17,8.8,171.0,14,9.994,0.01,4.84,993
296.67,8.8,127.1,16,10.006,0.01,4.84,993
297.17,8.8,141.1,14,10.011,0.01,4.84,993
297.68,8.8,137.1,10,10.008,0.01,4.84,993
298.18,8.8,139.1,14,9.988,0.01,4.84,993
298.68,8.9,166.0,13,10.002,0.01,4.84,993
299.19,8.9,151.0,10,10.008,0.01,4.84,993
299.69,8.9,151.9,16,9.986,0.01,4.84,993
300.2,8.9,181.3,12,10.002,0.01,4.84,993
300.71,8.9,135.1,16,10.01,0.01,4.84,993
301.21,8.9,170.7,12,9.98,0.01,4.84,993
301.71,8.9,145.3,12,9.983,0.01,4.84,993
302.22,8.9,165.8,12,10.017,0.01,4.84,993
302.72,8.9,157.1,11,10.02,0.01,4.84,993
303.22,8.9,143.9,13,9.977,0.01,4.84,993
303.73,8.9,153.0,13,10.012,0.01,4.84,993
304.24,8.9,145.8,16,10.002,0.01,4.84,993
304.74,9.0,140.1,16,9.991,0.01,4.84,993
305.25,9.0,149.8,16,10.005,0.01,4.84,993
305.76,9.0,151.8,16,9.979,0.01,4.84,993
306.26,9.0,166.9,9,10.036,0.01,4.84,993
306.77,9.0,147.9,15,9.982,0.01,4.84,993
307.27,9.0,172.3,11,10.003,0.01,4.84,993
307.78,9.0,155.1,10,9.993,0.01,4.84,993
308.28,9.0,149.0,15,10.011,0.01,4.84,993
308.79,9.0,166.8,11,10.006,0.01,4.84,993
309.29,9.0,149.9,11,9.987,0.01,4.84,993
309.8,9.0,133.1,17,10.012,0.01,4.84,993
310.3,9.0,149.0,11,9.985,0.01,4.84,993
310.8,9.0,158.8,9,10.0,0.01,4.84,993
311.31,9.0,130.0,11,10.0,0.01,4.84,993
311.81,9.1,145.9,12,9.979,0.01,4.84,993
312.32,9.1,152.2,12,10.031,0.01,4.84,993
312.83,9.1,149.6,12,9.992,0.01,4.84,993
313.34,9.1,132.1,13,10.003,0.01,4.84,993
313.84,9.1,159.3,14,10.004,0.01,4.84,993
314.35,9.1,149.8,0,10.001,0.01,4.84,993
314.86,9.1,171.8,8,9.996,0.01,4.84,993
315.37,9.1,157.8,11,10.01,0.01,4.84,993
315.87,9.1,112.4,15,9.987,0.01,4.84,993
316.38,9.1,159.7,11,10.006,0.01,4.84,993
316.89,9.1,124.2,13,10.001,0.01,4.84,993
317.39,9.1,141.9,17,9.98,0.01,4.84,993
317.9,9.1,138.2,9,10.016,0.01,4.84,993
318.41,9.1,138.9,11,9.998,0.01,4.84,993
318.91,9.1,154.7,11,9.995,0.01,4.84,993
319.42,9.1,128.5,13,10.01,0.01,4.84,993
319.92,9.1,154.9,11,10.006,0.01,4.84,993
320.43,9.1,157.7,12,9.978,0.01,4.84,993
320.93,9.1,150.2,14,10.005,0.01,4.84,993
321.44,9.1,153.8,13,10.007,0.01,4.84,993
321.95,9.2,158.5,13,10.008,0.01,4.84,993
322.45,9.2,157.7,15,10.001,0.01,4.84,993
322.96,9.2,138.7,16,10.006,0.01,4.84,993
323.46,9.2,145.8,16,9.977,0.01,4.84,993
323.97,9.2,158.0,9,10.001,0.01,4.84,993
324.48,9.2,133.9,12,10.014,0.01,4.84,993
324.98,9.2,149.6,11,9.991,0.01,4.84,993
325.49,9.2,165.7,7,10.011,0.01,4.84,993
326.0,9.2,165.5,12,10.0,0.01,4.84,993
326.51,9.2,121.9,13,9.981,0.01,4.84,993
327.02,9.2,159.0,13,10.015,0.01,4.84,993
327.52,9.2,152.2,13,10.004,0.01,4.84,993
328.02,9.2,151.9,12,9.987,0.01,4.84,993
328.53,9.2,149.8,8,10.004,0.01,4.84,993
329.04,9.2,157.0,13,10.013,0.01,4.84,993
329.54,9.2,136.2,13,9.997,0.01,4.84,993
330.05,9.3,122.9,14,9.984,0.01,4.84,993
330.55,9.3,157.6,15,9.999,0.01,4.84,993
331.06,9.3,140.1,9,10.015,0.01,4.84,993
331.57,9.3,152.0,11,9.995,0.01,4.84,993
332.07,9.3,162.9,10,10.01,0.01,4.84,993
332.58,9.3,152.0,14,9.994,0.01,4.84,993
333.08,9.3,131.9,14,9.995,0.01,4.84,993
333.59,9.3,156.7,14,9.993,0.01,4.84,993
334.1,9.3,153.9,9,10.013,0.01,4.84,993
334.6,9.3,149.7,10,9.995,0.01,4.84,993
335.11,9.3,141.9,9,9.999,0.01,4.84,993
335.62,9.3,140.6,12,10.004,0.01,4.84,993
336.12,9.3,176.8,11,9.996,0.01,4.84,993
336.63,9.3,141.8,15,9.993,0.01,4.84,993
337.14,9.3,148.7,12,10.013,0.01,4.84,993
337.64,9.3,172.0,9,9.985,0.01,4.84,993
338.15,9.3,163.4,8,10.016,0.01,4.84,993
338.66,9.3,118.6,14,9.98,0.01,4.84,993
339.16,9.3,145.1,16,9.99,0.01,4.84,993
339.67,9.3,164.9,10,10.01,0.01,4.84,993
340.17,9.3,157.7,7,10.002,0.01,4.84,993
340.68,9.3,146.2,9,10.005,0.01,4.84,993
341.18,9.3,147.9,13,10.01,0.01,4.84,993
341.69,9.4,147.9,16,9.986,0.01,4.84,993
342.2,9.4,167.8,14,9.993,0.01,4.84,993
342.7,9.4,135.9,13,9.999,0.01,4.84,993
343.21,9.4,147.0,15,9.987,0.01,4.84,993
343.72,9.4,152.0,12,10.019,0.01,4.84,993
344.22,9.4,154.0,12,10.019,0.01,4.84,993
344.73,9.4,159.8,12,9.985,0.01,4.84,993
345.24,9.4,151.5,11,10.01,0.01,4.84,993
345.74,9.4,157.7,13,10.004,0.01,4.84,993
346.25,9.4,147.0,13,10.007,0.01,4.84,993
346.75,9.4,147.8,17,9.976,0.01,4.84,993
347.26,9.4,169.7,14,10.016,0.01,4.84,993
347.77,9.4,165.5,9,9.978,0.01,4.84,993
348.28,9.5,124.3,15,10.016,0.01,4.84,993
348.78,9.5,142.8,11,9.968,0.01,4.84,993
349.29,9.5,130.2,12,10.012,0.01,4.84,993
349.79,9.5,148.2,13,10.025,0.01,4.84,993
350.3,9.5,131.1,11,10.007,0.01,4.84,993
350.8,9.5,147.7,11,9.996,0.01,4.84,993
351.31,9.5,162.1,11,9.983,0.01,4.84,993
351.82,9.5,184.9,10,10.009,0.01,4.84,993
352.33,9.5,129.0,14,9.998,0.01,4.84,993
352.83,9.5,149.1,16,10.014,0.01,4.84,993
353.33,9.5,129.1,11,9.983,0.01,4.84,993
353.84,9.5,146.8,11,9.993,0.01,4.84,993
354.34,9.5,165.5,13,10.001,0.01,4.84,993
354.85,9.5,155.6,14,9.997,0.01,4.84,993
355.36,9.5,129.8,16,10.003,0.01,4.84,993
355.86,9.5,148.0,10,10.013,0.01,4.84,993
356.37,9.6,127.7,15,9.993,0.01,4.84,993
356.88,9.6,154.0,10,9.997,0.01,4.84,993
357.39,9.5,143.1,7,10.017,0.01,4.84,993
357.89,9.6,137.1,16,9.986,0.01,4.84,993
358.39,9.6,124.8,14,10.002,0.01,4.84,993
358.9,9.6,181.7,13,9.977,0.01,4.84,993
359.4,9.6,167.0,9,10.041,0.01,4.84,993
359.91,9.6,165.4,11,9.996,0.01,4.84,993
360.41,9.6,136.7,12,10.003,0.01,4.84,993
360.92,9.6,140.8,12,9.991,0.01,4.84,993
361.42,9.6,147.8,11,9.999,0.01,4.84,993
361.93,9.6,135.9,15,9.974,0.01,4.84,993
362.44,9.6,155.3,13,10.024,0.01,4.84,993
362.95,9.6,147.3,13,9.99,0.01,4.84,993
363.46,9.6,159.9,12,10.017,0.01,4.84,993
363.96,9.6,145.5,11,9.98,0.01,4.84,993
364.47,9.6,157.5,11,9.992,0.01,4.84,993
364.98,9.6,178.8,9,10.034,0.01,4.84,993
365.48,9.6,138.7,13,9.981,0.01,4.84,993
365.99,9.6,142.0,12,10.006,0.01,4.84,993
366.5,9.6,139.8,15,9.99,0.01,4.84,993
367.0,9.7,149.2,13,9.988,0.01,4.84,993
367.51,9.7,157.1,15,10.016,0.01,4.84,993
368.02,9.7,129.5,13,9.984,0.01,4.84,993
368.53,9.7,157.9,14,10.016,0.01,4.84,993
369.04,9.7,146.6,13,10.007,0.01,4.84,993
369.54,9.7,134.1,14,9.986,0.01,4.84,993
370.05,9.7,131.6,14,10.014,0.01,4.84,993
370.56,9.7,135.8,11,9.967,0.01,4.84,993
371.07,9.7,163.6,9,10.029,0.01,4.84,993
371.57,9.7,137.8,11,10.012,0.01,4.84,993
372.08,9.7,134.1,12,9.984,0.01,4.84,993
372.59,9.7,183.2,6,9.975,0.01,4.84,993
373.1,9.7,144.8,13,10.042,0.01,4.84,993
373.6,9.7,169.3,13,9.988,0.01,4.84,993
374.11,9.7,191.5,13,9.993,0.01,4.84,993
374.62,9.7,147.4,13,9.996,0.01,4.84,993
375.12,9.7,139.1,17,9.989,0.01,4.84,993
375.63,9.7,150.8,12,10.023,0.01,4.84,993
376.13,9.7,137.5,9,9.971,0.01,4.84,993
376.64,9.8,130.1,16,10.026,0.01,4.84,993
377.15,9.8,136.2,16,9.969,0.01,4.84,993
377.65,9.8,153.0,16,10.034,0.01,4.84,993
378.16,9.8,141.1,12,10.017,0.01,4.84,993
378.66,9.8,161.3,11,9.982,0.01,4.84,993
379.17,9.8,152.5,15,9.978,0.01,4.84,993
379.67,9.8,151.8,10,10.008,0.01,4.84,993
380.18,9.8,157.8,12,10.01,0.01,4.84,993
380.69,9.8,133.8,15,10.011,0.01,4.84,993
381.2,9.8,146.1,12,9.997,0.01,4.84,993
381.7,9.8,122.1,13,9.992,0.01,4.84,993
382.21,9.8,151.5,11,10.006,0.01,4.84,993
382.72,9.8,161.7,11,10.01,0.01,4.84,993
383.23,9.8,155.5,9,9.991,0.01,4.84,993
383.73,9.8,149.0,10,10.008,0.01,4.84,993
384.24,9.8,146.9,15,9.979,0.01,4.84,993
384.74,9.8,151.9,13,10.014,0.01,4.84,993
385.25,9.8,140.7,10,10.007,0.01,4.84,993
385.75,9.9,163.2,13,9.98,0.01,4.84,993
386.26,9.9,164.9,19,10.009,0.01,4.84,993
386.76,9.9,181.8,12,10.002,0.01,4.84,993
387.27,9.9,151.1,11,10.015,0.01,4.84,993
387.77,9.9,137.7,10,9.983,0.01,4.84,993
388.28,9.9,141.9,14,10.003,0.01,4.84,993
388.79,9.9,135.9,13,9.994,0.01,4.84,993
389.3,9.9,147.8,13,9.999,0.01,4.84,993
389.8,9.9,145.7,12,9.99,0.01,4.84,993
390.31,9.9,161.9,11,10.022,0.01,4.84,993
390.82,9.9,150.1,11,9.998,0.01,4.84,993
391.33,9.9,136.3,13,9.98,0.01,4.84,993
391.83,9.9,124.1,14,9.999,0.01,4.84,993
392.34,9.9,201.3,13,10.013,0.01,4.84,993
392.85,9.9,147.4,15,9.999,0.01,4.84,993
393.35,9.9,175.4,15,10.0,0.01,4.84,993
393.86,10.0,169.3,14,9.994,0.01,4.84,993
394.37,10.0,163.4,13,10.014,0.01,4.84,993
394.88,10.0,159.7,15,10.004,0.01,4.84,993
395.39,10.0,139.7,16,9.985,0.01,4.84,993
395.89,10.0,170.9,9,10.012,0.01,4.84,993
396.4,10.0,115.3,12,9.991,0.01,4.84,993
396.9,10.0,153.0,13,10.014,0.01,4.84,993
397.4,10.0,137.2,18,9.995,0.01,4.84,993
397.91,10.0,144.0,8,9.984,0.01,4.84,993
398.41,10.0,137.9,14,9.996,0.01,4.84,993
398.92,10.0,138.7,13,10.005,0.01,4.84,993
399.43,10.0,153.9,15,10.016,0.01,4.84,993
399.93,10.0,173.1,11,9.98,0.01,4.84,993
400.44,10.0,151.7,11,10.0,0.01,4.84,993
400.95,10.0,135.9,14,10.019,0.01,4.84,993
401.46,10.0,135.7,13,10.003,0.01,4.84,993
401.96,10.1,167.7,12,9.986,0.01,4.84,993
402.47,10.1,151.8,10,10.007,0.01,4.84,993
402.98,10.1,161.6,10,10.004,0.01,4.84,993
403.49,10.0,157.6,8,9.999,0.01,4.84,993
403.99,10.1,127.8,12,9.998,0.01,4.84,993
404.5,10.1,159.5,12,9.992,0.01,4.84,993
405.01,10.1,153.5,9,10.009,0.01,4.84,993
405.52,10.1,118.2,11,9.972,0.01,4.84,993
406.03,10.1,167.5,12,10.025,0.01,4.84,993
406.53,10.1,149.5,10,10.004,0.01,4.84,993
407.04,10.1,134.1,12,10.008,0.01,4.84,993
407.55,10.1,124.3,14,9.967,0.01,4.84,993
408.06,10.1,143.8,12,10.019,0.01,4.84,993
408.56,10.1,167.7,14,10.01,0.01,4.84,993
409.07,10.1,134.2,12,9.994,0.01,4.84,993
409.58,10.1,138.1,16,9.988,0.01,4.84,993
410.08,10.1,145.7,13,10.013,0.01,4.84,993
410.59,10.1,140.2,11,9.997,0.01,4.84,993
411.1,10.1,159.6,10,9.997,0.01,4.84,993
411.61,10.1,142.0,19,10.009,0.01,4.84,993
412.11,10.1,157.5,14,9.993,0.01,4.84,993
412.62,10.1,140.1,15,9.993,0.01,4.84,993
413.13,10.1,141.8,15,9.996,0.01,4.84,993
413.64,10.2,157.3,15,10.005,0.01,4.84,993
414.14,10.2,139.7,14,10.008,0.01,4.84,993
414.65,10.2,173.6,14,9.99,0.01,4.84,993
415.16,10.2,160.1,12,10.009,0.01,4.84,993
415.67,10.2,138.0,13,10.002,0.01,4.84,993
416.17,10.2,136.8,11,10.011,0.01,4.84,993
416.68,10.2,140.6,8,9.999,0.01,4.84,993
417.18,10.2,130.9,12,9.991,0.01,4.84,993
417.69,10.2,169.6,13,9.985,0.01,4.84,993
418.19,10.2,146.1,12,9.997,0.01,4.84,993
418.7,10.2,150.7,14,10.016,0.01,4.84,993
419.2,10.2,170.8,14,10.01,0.01,4.84,993
419.71,10.2,142.8,15,9.99,0.01,4.84,993
420.21,10.2,161.6,18,10.004,0.01,4.84,993
420.72,10.2,151.8,12,9.981,0.01,4.84,993
421.23,10.2,161.5,11,10.018,0.01,4.84,993
421.73,10.2,163.5,11,9.994,0.01,4.84,993
422.24,10.3,139.8,15,9.995,0.01,4.84,993
422.75,10.3,157.3,14,10.003,0.01,4.84,993
423.26,10.3,141.9,15,10.004,0.01,4.84,993
423.77,10.3,130.4,14,10.0,0.01,4.84,993
424.27,10.3,185.1,12,9.992,0.01,4.84,993
424.78,10.3,148.2,13,10.002,0.01,4.84,993
425.29,10.3,152.6,14,9.986,0.01,4.84,993
425.79,10.3,164.2,12,10.018,0.01,4.84,993
426.3,10.3,138.4,14,10.01,0.01,4.84,993
426.8,10.3,154.9,14,10.009,0.01,4.84,993
427.31,10.3,161.7,13,9.986,0.01,4.84,993
427.81,10.3,136.5,17,9.992,0.01,4.84,993
428.32,10.3,141.9,16,10.001,0.01,4.84,993
428.83,10.3,167.3,6,9.987,0.01,4.84,993
429.33,10.3,163.4,15,10.013,0.01,4.84,993
429.84,10.4,161.4,17,10.011,0.01,4.84,993
430.35,10.4,161.9,12,9.996,0.01,4.84,993
430.86,10.4,157.5,13,9.988,0.01,4.84,993
431.36,10.4,159.6,10,9.999,0.01,4.84,993
431.87,10.4,149.2,12,10.012,0.01,4.84,993
432.38,10.4,116.6,14,10.003,0.01,4.84,993
432.89,10.4,140.1,8,9.988,0.01,4.84,993
433.39,10.4,141.8,12,9.97,0.01,4.84,993
433.9,10.4,152.0,13,10.04,0.01,4.84,993
434.41,10.4,131.8,13,9.987,0.01,4.84,993
434.92,10.4,137.7,15,9.986,0.01,4.84,993
435.43,10.4,171.2,16,10.008,0.01,4.84,993
435.94,10.4,132.0,14,9.998,0.01,4.84,993
436.45,10.4,163.5,10,10.02,0.01,4.84,993
436.96,10.4,168.0,10,9.98,0.01,4.84,993
437.46,10.4,149.0,7,10.031,0.01,4.84,993
437.96,10.4,144.4,10,9.993,0.01,4.84,993
438.47,10.4,163.0,13,9.991,0.01,4.84,993
438.97,10.4,132.2,14,9.99,0.01,4.84,993
439.48,10.4,139.1,14,10.015,0.01,4.84,993
439.98,10.4,152.2,13,9.958,0.01,4.84,993
440.49,10.4,149.6,10,10.035,0.01,4.84,993
441.0,10.4,131.9,14,9.99,0.01,4.84,993
441.51,10.4,137.2,10,10.017,0.01,4.84,993
442.01,10.4,166.3,11,10.0,0.01,4.84,993
442.51,10.4,140.3,10,10.003,0.01,4.84,993
443.02,10.4,133.1,15,9.987,0.01,4.84,993
443.52,10.4,178.7,11,10.007,0.01,4.84,993
444.03,10.4,126.1,12,10.0,0.01,4.84,993
444.53,10.5,148.4,14,9.992,0.01,4.84,993
445.04,10.5,163.7,13,10.011,0.01,4.84,993
445.55,10.5,144.5,16,10.001,0.01,4.84,993
446.05,10.5,167.0,16,9.995,0.01,4.84,993
446.56,10.5,136.2,12,9.992,0.01,4.84,993
447.07,10.5,144.0,13,9.985,0.01,4.84,993
447.57,10.5,146.0,17,10.034,0.01,4.84,993
448.08,10.5,140.6,13,9.979,0.01,4.84,993
448.59,10.5,129.9,10,10.015,0.01,4.84,993
449.09,10.5,158.3,14,9.973,0.01,4.84,993
449.6,10.5,165.3,9,10.012,0.01,4.84,993
450.11,10.5,126.2,15,10.004,0.01,4.84,993
450.61,10.5,144.1,12,10.014,0.01,4.84,993
451.12,10.5,161.4,12,9.992,0.01,4.84,993
451.63,10.5,157.3,11,10.0,0.01,4.84,993
452.14,10.5,131.2,15,9.994,0.01,4.84,993
452.64,10.5,152.4,11,10.02,0.01,4.84,993
453.15,10.5,117.1,18,10.004,0.01,4.84,993
453.65,10.6,170.8,13,9.982,0.01,4.84,993
454.15,10.6,149.1,13,9.991,0.01,4.84,993
454.66,10.6,170.7,11,10.023,0.01,4.84,993
455.16,10.6,157.2,16,9.974,0.01,4.84,993
455.67,10.6,136.3,7,10.023,0.01,4.84,993
456.18,10.6,129.2,18,9.988,0.01,4.84,993
456.68,10.6,148.6,17,10.008,0.01,4.84,993
457.18,10.6,156.3,13,9.991,0.01,4.84,993
457.69,10.6,161.6,15,9.975,0.01,4.84,993
458.2,10.6,175.8,11,10.022,0.01,4.84,993
458.7,10.6,147.8,13,10.003,0.01,4.84,993
459.21,10.6,143.1,10,10.011,0.01,4.84,993
459.71,10.6,135.2,13,9.993,0.01,4.84,993
460.22,10.6,168.8,10,10.008,0.01,4.84,993
460.72,10.6,158.8,10,10.003,0.01,4.84,993
461.22,10.6,161.5,8,9.998,0.01,4.84,993
461.73,10.6,129.2,11,9.987,0.01,4.84,993
462.23,10.6,141.7,17,10.01,0.01,4.84,993
462.74,10.6,193.0,10,9.996,0.01,4.84,993
463.25,10.6,149.0,13,10.008,0.01,4.84,993
463.75,10.6,120.1,14,9.988,0.01,4.84,993
464.26,10.6,144.0,14,10.007,0.01,4.84,993
464.77,10.6,175.7,12,9.993,0.01,4.84,993
465.28,10.6,160.9,13,9.987,0.01,4.84,993
465.78,10.7,151.0,15,10.012,0.01,4.84,993
466.28,10.7,138.9,13,9.998,0.01,4.84,993
466.79,10.7,145.1,14,10.013,0.01,4.84,993
467.29,10.7,159.0,11,9.991,0.01,4.84,993
467.79,10.7,149.1,14,10.015,0.01,4.84,993
468.3,10.7,136.8,13,9.991,0.01,4.84,993
468.8,10.7,166.7,11,9.999,0.01,4.84,993
469.3,10.7,118.5,13,9.979,0.01,4.84,993
469.81,10.7,163.3,7,10.01,0.01,4.84,993
470.32,10.7,170.6,14,9.995,0.01,4.84,993
470.82,10.7,126.1,11,10.023,0.01,4.84,993
471.33,10.7,165.8,10,9.992,0.01,4.84,993
471.84,10.7,134.2,14,9.964,0.01,4.84,993
472.34,10.7,149.9,14,10.036,0.01,4.84,993
472.85,10.7,145.8,11,10.002,0.01,4.84,993
473.36,10.7,140.1,14,9.989,0.01,4.84,993
473.86,10.7,125.9,13,10.009,0.01,4.84,993
474.37,10.7,161.1,15,9.996,0.01,4.84,993
474.88,10.7,146.0,13,10.012,0.01,4.84,993
475.39,10.7,161.3,10,9.985,0.01,4.84,993
475.9,10.7,157.6,12,9.995,0.01,4.84,993
476.4,10.7,153.3,16,9.996,0.01,4.84,993
476.91,10.7,153.5,15,10.008,0.01,4.84,993
477.42,10.7,148.6,11,10.008,0.01,4.84,993
477.93,10.8,126.0,17,9.995,0.01,4.84,993
478.43,10.8,161.5,13,9.993,0.01,4.84,993
478.94,10.8,155.3,13,10.002,0.01,4.84,993
479.45,10.8,143.8,16,9.997,0.01,4.84,993
479.96,10.8,181.4,9,10.007,0.01,4.84,993
480.47,10.8,108.5,18,10.01,0.01,4.84,993
480.97,10.8,146.0,14,9.99,0.01,4.84,993
481.48,10.8,137.8,15,9.991,0.01,4.84,993
481.99,10.8,145.9,11,10.005,0.01,4.84,993
482.49,10.8,153.4,11,10.005,0.01,4.84,993
483.0,10.8,122.3,13,10.011,0.01,4.84,993
483.51,10.8,163.5,11,9.996,0.01,4.84,993
484.02,10.8,150.0,14,9.992,0.01,4.84,993
484.52,10.8,148.5,14,9.998,0.01,4.84,993
485.03,10.8,141.1,15,10.012,0.01,4.84,993
485.53,10.8,165.0,14,9.969,0.01,4.84,993
486.04,10.8,159.7,11,10.027,0.01,4.84,993
486.54,10.8,140.2,11,9.996,0.01,4.84,993
487.05,10.8,143.6,16,10.006,0.01,4.84,993
487.56,10.9,134.0,16,9.997,0.01,4.84,993
488.07,10.8,145.8,9,9.997,0.01,4.84,993
488.57,10.9,126.1,13,10.002,0.01,4.84,993
489.08,10.9,164.9,12,10.008,0.01,4.84,993
489.58,10.8,169.6,7,9.983,0.01,4.84,993
490.09,10.9,143.9,14,10.026,0.01,4.84,993
490.6,10.8,156.0,10,9.971,0.01,4.84,993
491.11,10.9,134.2,12,10.014,0.01,4.84,993
491.61,10.9,147.9,13,10.005,0.01,4.84,993
492.12,10.9,159.5,10,9.99,0.01,4.84,993
492.63,10.9,132.3,14,9.971,0.01,4.84,993
493.13,10.9,156.1,15,10.026,0.01,4.84,993
493.64,10.9,141.1,17,10.014,0.01,4.84,993
494.14,10.9,133.1,15,9.985,0.01,4.84,993
494.65,10.9,173.7,8,10.015,0.01,4.84,993
495.15,10.9,165.4,15,9.994,0.01,4.84,993
495.66,10.9,156.9,14,10.008,0.01,4.84,993
496.16,10.9,137.2,11,9.969,0.01,4.84,993
496.67,10.9,133.0,12,10.029,0.01,4.84,993
497.17,10.9,149.5,15,9.985,0.01,4.84,993
497.68,10.9,164.6,9,10.014,0.01,4.84,993
498.18,10.9,122.1,17,9.993,0.01,4.84,993
498.69,10.9,142.3,11,9.983,0.01,4.84,993
499.2,10.9,153.5,16,10.009,0.01,4.84,993
499.71,10.9,183.6,13,9.996,0.01,4.84,993
500.21,10.9,166.3,13,10.0,0.01,4.84,993
500.72,10.9,136.2,11,10.018,0.01,4.84,993
501.22,10.9,161.0,8,9.988,0.01,4.84,993
501.73,10.9,161.5,16,9.969,0.01,4.84,993
502.24,10.9,157.4,10,10.009,0.01,4.84,993
