[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=9
[eBPF] Layer 3: ✅ global_map id=10

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260401_112753.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  106.2       HEAVY   RECOVERING    MODERATE  129547.5    239       0      0    0.00ms      MICE    1.0ms    256    15
  106.7       HEAVY       STABLE       HEAVY  132032.9    242       0      0    0.00ms      MICE    1.0ms    256    15
  107.3       HEAVY       STABLE       HEAVY  130306.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  107.8       HEAVY       STABLE       HEAVY  127972.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  108.3       HEAVY   RECOVERING    MODERATE  126736.7    236       0      0    0.00ms      MICE    1.0ms    256    15
  108.8       HEAVY       STABLE       HEAVY  129770.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  109.3       HEAVY   RECOVERING    MODERATE  127372.8    243       0      0    0.00ms      MICE    1.0ms    256    15
  109.8       HEAVY   RECOVERING    MODERATE  124180.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  110.3       HEAVY   RECOVERING    MODERATE  123531.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  110.9       HEAVY   RECOVERING    MODERATE  125994.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  111.4       HEAVY   RECOVERING    MODERATE  128580.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  111.9       HEAVY   RECOVERING    MODERATE  130771.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  112.4       HEAVY       STABLE       HEAVY  130740.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  112.9       HEAVY       STABLE       HEAVY  127497.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  113.4       HEAVY       STABLE       HEAVY  128144.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  113.9       HEAVY       STABLE       HEAVY  129917.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  114.5       HEAVY       STABLE       HEAVY  126257.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  115.0       HEAVY       STABLE       HEAVY  127112.4    247       0      0    0.00ms      MICE    1.0ms    256    15
  115.5       HEAVY   RECOVERING    MODERATE  125438.1    253       0      0    0.00ms      MICE    1.0ms    256    15
  116.0       HEAVY   RECOVERING    MODERATE  128504.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  116.5       HEAVY   RECOVERING    MODERATE  122838.8    244       0      0    0.00ms      MICE    1.0ms    256    15
  117.0       HEAVY   RECOVERING    MODERATE  127576.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  117.5       HEAVY   RECOVERING    MODERATE  129214.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  118.1       HEAVY       STABLE       HEAVY  129753.2    241       0      0    0.00ms      MICE    1.0ms    256    15
  118.6       HEAVY       STABLE       HEAVY  126554.1    246       0      0    0.00ms      MICE    1.0ms    256    15
  119.1       HEAVY       STABLE       HEAVY  128243.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  119.6       HEAVY       STABLE       HEAVY  126585.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  120.1       HEAVY       STABLE       HEAVY  128186.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  120.6       HEAVY       STABLE       HEAVY  126055.7    233       0      0    0.00ms      MICE    1.0ms    256    15
  121.1       HEAVY       STABLE       HEAVY  130851.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  121.6       HEAVY   RECOVERING    MODERATE  126715.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  122.2       HEAVY   RECOVERING    MODERATE  127871.2    253       0      0    0.00ms      MICE    1.0ms    256    15
  122.7       HEAVY   RECOVERING    MODERATE  126757.0    246       0      0    0.00ms      MICE    1.0ms    256    15
  123.2       HEAVY       STABLE       HEAVY  126779.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  123.7       HEAVY   RECOVERING    MODERATE  125998.6    241       0      0    0.00ms      MICE    1.0ms    256    15
  124.2       HEAVY       STABLE       HEAVY  129659.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  124.7       HEAVY       STABLE       HEAVY  128654.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  125.2       HEAVY       STABLE       HEAVY  127926.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  125.8       HEAVY   RECOVERING    MODERATE  128352.6    238       0      0    0.00ms      MICE    1.0ms    256    15
  126.3       HEAVY       STABLE       HEAVY  127787.8    244       0      0    0.00ms      MICE    1.0ms    256    15
  126.8       HEAVY       STABLE       HEAVY  129175.7    244       0      0    0.00ms      MICE    1.0ms    256    15
  127.3       HEAVY       STABLE       HEAVY  133057.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  127.8       HEAVY       STABLE       HEAVY  129251.0    241       0      0    0.00ms      MICE    1.0ms    256    15
  128.3       HEAVY       STABLE       HEAVY  129891.5    231       0      0    0.00ms      MICE    1.0ms    256    15
  128.8       HEAVY       STABLE       HEAVY  126780.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  129.4       HEAVY       STABLE       HEAVY  130626.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  129.9       HEAVY       STABLE       HEAVY  128053.0    242       0      0    0.00ms      MICE    1.0ms    256    15
  130.4       HEAVY   RECOVERING    MODERATE  127493.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  130.9       HEAVY   RECOVERING    MODERATE  130323.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  131.4       HEAVY   RECOVERING    MODERATE  125812.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  131.9       HEAVY   RECOVERING    MODERATE  130444.1    253       0      0    0.00ms      MICE    1.0ms    256    15
  132.4       HEAVY   RECOVERING    MODERATE  128276.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  132.9       HEAVY       STABLE       HEAVY  130078.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  133.5       HEAVY       STABLE       HEAVY  128577.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  134.0       HEAVY   RECOVERING    MODERATE  126423.4    256       0      0    0.00ms      MICE    1.0ms    256    15
  134.5       HEAVY   RECOVERING    MODERATE  126511.5    247       0      0    0.00ms      MICE    1.0ms    256    15
  135.0       HEAVY   RECOVERING    MODERATE  129381.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  135.5       HEAVY   RECOVERING    MODERATE  126912.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  136.0       HEAVY   RECOVERING    MODERATE  127746.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  136.6       HEAVY       STABLE       HEAVY  133103.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  137.1       HEAVY       STABLE       HEAVY  128522.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  137.6       HEAVY       STABLE       HEAVY  128644.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  138.1       HEAVY       STABLE       HEAVY  131089.6    239       0      0    0.00ms      MICE    1.0ms    256    15
  138.6       HEAVY       STABLE       HEAVY  124723.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  139.1       HEAVY   RECOVERING    MODERATE  127356.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  139.6       HEAVY   RECOVERING    MODERATE  129059.3    256       0      0    0.00ms      MICE    1.0ms    256    15
  140.2       HEAVY   RECOVERING    MODERATE  126868.4    255       0      0    0.00ms      MICE    1.0ms    256    15
  140.7       HEAVY   RECOVERING    MODERATE  128425.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  141.2       HEAVY   RECOVERING    MODERATE  125078.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  141.7       HEAVY   RECOVERING    MODERATE  127244.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  142.2       HEAVY   RECOVERING    MODERATE  124577.4    256       0      0    0.00ms      MICE    1.0ms    256    15
  142.7       HEAVY   RECOVERING    MODERATE  126791.9    254       0      0    0.00ms      MICE    1.0ms    256    15
  143.2       HEAVY       STABLE       HEAVY  128581.4    253       0      0    0.00ms      MICE    1.0ms    256    15
  143.8       HEAVY   RECOVERING    MODERATE  127854.7    256       0      0    0.00ms      MICE    1.0ms    256    15
  144.3       HEAVY   RECOVERING    MODERATE  127015.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  144.8       HEAVY       STABLE       HEAVY  129366.3    244       0      0    0.00ms      MICE    1.0ms    256    15
  145.3       HEAVY       STABLE       HEAVY  126754.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  145.8       HEAVY       STABLE       HEAVY  130507.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  146.3       HEAVY       STABLE       HEAVY  128104.2    252       0      0    0.00ms      MICE    1.0ms    256    15
  146.8       HEAVY       STABLE       HEAVY  126447.5    247       0      0    0.00ms      MICE    1.0ms    256    15
  147.4       HEAVY   RECOVERING    MODERATE  126862.0    242       0      0    0.00ms      MICE    1.0ms    256    15
  147.9       HEAVY   RECOVERING    MODERATE  125628.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  148.4       HEAVY   RECOVERING    MODERATE  122926.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  148.9       HEAVY   RECOVERING    MODERATE  122584.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  149.4       HEAVY   RECOVERING    MODERATE  125562.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  149.9       HEAVY   RECOVERING    MODERATE  128329.0    246       0      0    0.00ms      MICE    1.0ms    256    15
  150.4       HEAVY   RECOVERING    MODERATE  122961.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  150.9       HEAVY   RECOVERING    MODERATE  127259.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  151.5       HEAVY   RECOVERING    MODERATE  123801.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  152.0       HEAVY   RECOVERING    MODERATE  123956.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  152.5       HEAVY       STABLE       HEAVY  130200.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  153.0       HEAVY       STABLE       HEAVY  122884.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  153.5       HEAVY       STABLE       HEAVY  126823.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  154.0       HEAVY       STABLE       HEAVY  127332.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  154.5       HEAVY       STABLE       HEAVY  127777.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  155.1       HEAVY       STABLE       HEAVY  126215.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  155.6       HEAVY   RECOVERING    MODERATE  120920.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  156.1       HEAVY       STABLE       HEAVY  129874.4    254       0      0    0.00ms      MICE    1.0ms    256    15
  156.6       HEAVY       STABLE       HEAVY  126549.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  157.1       HEAVY       STABLE       HEAVY  129166.5    254       0      0    0.00ms      MICE    1.0ms    256    15
  157.6       HEAVY       STABLE       HEAVY  128499.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  158.1       HEAVY       STABLE       HEAVY  129769.9    254       0      0    0.00ms      MICE    1.0ms    256    15
  158.6       HEAVY       STABLE       HEAVY  126630.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  159.2       HEAVY   RECOVERING    MODERATE  122064.5    232       0      0    0.00ms      MICE    1.0ms    256    15
  159.7       HEAVY   RECOVERING    MODERATE  123794.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  160.2       HEAVY   RECOVERING    MODERATE  123218.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  160.7       HEAVY   RECOVERING    MODERATE  122607.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  161.2       HEAVY   RECOVERING    MODERATE  126919.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  161.7       HEAVY   RECOVERING    MODERATE  126723.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  162.2       HEAVY   RECOVERING    MODERATE  121293.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  162.8       HEAVY   RECOVERING    MODERATE  120991.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  163.3       HEAVY   RECOVERING    MODERATE  119894.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  163.8       HEAVY   RECOVERING    MODERATE  120417.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  164.3       HEAVY   RECOVERING    MODERATE  119777.9    250       0      0    0.00ms      MICE    1.0ms    256    15
  164.8       HEAVY   RECOVERING    MODERATE  123678.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  165.3       HEAVY   RECOVERING    MODERATE  119752.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  165.8       HEAVY   RECOVERING    MODERATE  124607.1    253       0      0    0.00ms      MICE    1.0ms    256    15
  166.4       HEAVY   RECOVERING    MODERATE  119896.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  166.9       HEAVY       STABLE       HEAVY  123670.4    254       0      0    0.00ms      MICE    1.0ms    256    15
  167.4       HEAVY       STABLE       HEAVY  122575.1    236       0      0    0.00ms      MICE    1.0ms    256    15
  167.9       HEAVY       STABLE       HEAVY  123799.3    233       0      0    0.00ms      MICE    1.0ms    256    15
  168.4       HEAVY       STABLE       HEAVY  124611.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  168.9       HEAVY       STABLE       HEAVY  121348.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  169.4       HEAVY       STABLE       HEAVY  123691.1    246       0      0    0.00ms      MICE    1.0ms    256    15
  170.0       HEAVY       STABLE       HEAVY  123827.8    254       0      0    0.00ms      MICE    1.0ms    256    15
  170.5       HEAVY       STABLE       HEAVY  122461.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  171.0       HEAVY       STABLE       HEAVY  121689.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  171.5       HEAVY       STABLE       HEAVY  125774.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  172.0       HEAVY   RECOVERING    MODERATE  117613.3    256       0      0    0.00ms      MICE    1.0ms    256    15
  172.5       HEAVY   RECOVERING    MODERATE  119801.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  173.0       HEAVY   RECOVERING    MODERATE  126240.4    245       0      0    0.00ms      MICE    1.0ms    256    15
  173.6       HEAVY       STABLE       HEAVY  125936.7    256       0      0    0.00ms      MICE    1.0ms    256    15
  174.1       HEAVY       STABLE       HEAVY  124447.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  174.6       HEAVY       STABLE       HEAVY  120696.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  175.1       HEAVY   RECOVERING    MODERATE  118987.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  175.6       HEAVY       STABLE       HEAVY  127731.9    252       0      0    0.00ms      MICE    1.0ms    256    15
  176.1       HEAVY       STABLE       HEAVY  120977.6    246       0      0    0.00ms      MICE    1.0ms    256    15
  176.6       HEAVY       STABLE       HEAVY  121827.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  177.2       HEAVY   RECOVERING    MODERATE  124133.0    241       0      0    0.00ms      MICE    1.0ms    256    15
  177.7       HEAVY   RECOVERING    MODERATE  120269.7    236       0      0    0.00ms      MICE    1.0ms    256    15
  178.2       HEAVY   RECOVERING    MODERATE  126197.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  178.7       HEAVY       STABLE       HEAVY  125808.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  179.2       HEAVY       STABLE       HEAVY  126098.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  179.7       HEAVY       STABLE       HEAVY  121172.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  180.2       HEAVY   RECOVERING    MODERATE  122312.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  180.7       HEAVY       STABLE       HEAVY  123863.8    255       0      0    0.00ms      MICE    1.0ms    256    15
  181.3       HEAVY   RECOVERING    MODERATE  122089.5    249       0      0    0.00ms      MICE    1.0ms    256    15
  181.8       HEAVY   RECOVERING    MODERATE  121774.9    247       0      0    0.00ms      MICE    1.0ms    256    15
  182.3       HEAVY   RECOVERING    MODERATE  121159.4    256       0      0    0.00ms      MICE    1.0ms    256    15
  182.8       HEAVY   RECOVERING    MODERATE  118360.6    239       0      0    0.00ms      MICE    1.0ms    256    15
  183.3       HEAVY   RECOVERING    MODERATE  121104.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  183.8       HEAVY   RECOVERING    MODERATE  123115.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  184.3       HEAVY       STABLE       HEAVY  124125.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  184.9       HEAVY       STABLE       HEAVY  123799.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  185.4       HEAVY       STABLE       HEAVY  122734.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  185.9       HEAVY       STABLE       HEAVY  123872.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  186.4       HEAVY       STABLE       HEAVY  125186.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  186.9       HEAVY       STABLE       HEAVY  126604.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  187.4       HEAVY       STABLE       HEAVY  121506.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  187.9       HEAVY       STABLE       HEAVY  125695.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  188.4       HEAVY       STABLE       HEAVY  125390.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  189.0       HEAVY       STABLE       HEAVY  128229.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  189.5       HEAVY       STABLE       HEAVY  123359.0    252       0      0    0.00ms      MICE    1.0ms    256    15
  190.0       HEAVY       STABLE       HEAVY  127931.4    245       0      0    0.00ms      MICE    1.0ms    256    15
  190.5       HEAVY       STABLE       HEAVY  126391.6    239       0      0    0.00ms      MICE    1.0ms    256    15
  191.0       HEAVY       STABLE       HEAVY  122467.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  191.5       HEAVY       STABLE       HEAVY  125253.4    245       0      0    0.00ms      MICE    1.0ms    256    15
  192.0       HEAVY       STABLE       HEAVY  126596.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  192.6       HEAVY   RECOVERING    MODERATE  124855.5    240       0      0    0.00ms      MICE    1.0ms    256    15
  193.1       HEAVY   RECOVERING    MODERATE  127113.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  193.6       HEAVY   RECOVERING    MODERATE  121007.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  194.1       HEAVY   RECOVERING    MODERATE  127052.2    240       0      0    0.00ms      MICE    1.0ms    256    15
  194.6       HEAVY   RECOVERING    MODERATE  121639.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  195.1       HEAVY   RECOVERING    MODERATE  122222.6    249       0      0    0.00ms      MICE    1.0ms    256    15
  195.6       HEAVY   RECOVERING    MODERATE  123977.9    247       0      0    0.00ms      MICE    1.0ms    256    15
  196.2       HEAVY   RECOVERING    MODERATE  123297.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  196.7       HEAVY   RECOVERING    MODERATE  121778.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  197.2       HEAVY   RECOVERING    MODERATE  117549.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  197.7       HEAVY   RECOVERING    MODERATE  129137.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  198.2       HEAVY   RECOVERING    MODERATE  118986.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  198.7       HEAVY   RECOVERING    MODERATE  124975.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  199.2       HEAVY       STABLE       HEAVY  125414.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  199.8       HEAVY       STABLE       HEAVY  124008.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  200.3       HEAVY       STABLE       HEAVY  122569.4    245       0      0    0.00ms      MICE    1.0ms    256    15
  200.8       HEAVY       STABLE       HEAVY  124120.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  201.3       HEAVY       STABLE       HEAVY  123227.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  201.8       HEAVY   RECOVERING    MODERATE  116187.4    256       0      0    0.00ms      MICE    1.0ms    256    15
  202.3       HEAVY   RECOVERING    MODERATE  124133.1    235       0      0    0.00ms      MICE    1.0ms    256    15
  202.8       HEAVY   RECOVERING    MODERATE  122358.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  203.4       HEAVY   RECOVERING    MODERATE  124759.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  203.9       HEAVY       STABLE       HEAVY  126761.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  204.4       HEAVY   RECOVERING    MODERATE  119218.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  204.9       HEAVY       STABLE       HEAVY  124188.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  205.4       HEAVY       STABLE       HEAVY  126898.2    250       0      0    0.00ms      MICE    1.0ms    256    15
  205.9       HEAVY       STABLE       HEAVY  122483.8    243       0      0    0.00ms      MICE    1.0ms    256    15
  206.4       HEAVY       STABLE       HEAVY  121405.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  207.0       HEAVY   RECOVERING    MODERATE  122144.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  207.5       HEAVY   RECOVERING    MODERATE  117642.9    253       0      0    0.00ms      MICE    1.0ms    256    15
  208.0       HEAVY   RECOVERING    MODERATE  121913.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  208.5       HEAVY   RECOVERING    MODERATE  127754.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  209.0       HEAVY       STABLE       HEAVY  125107.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  209.5       HEAVY       STABLE       HEAVY  124821.0    243       0      0    0.00ms      MICE    1.0ms    256    15
  210.0       HEAVY       STABLE       HEAVY  121505.5    252       0      0    0.00ms      MICE    1.0ms    256    15
  210.6       HEAVY       STABLE       HEAVY  120237.6    256       0      0    0.00ms      MICE    1.0ms    256    15
  211.1       HEAVY   RECOVERING    MODERATE  119445.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  211.6       HEAVY   RECOVERING    MODERATE  121324.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  212.1       HEAVY   RECOVERING    MODERATE  123347.6    246       0      0    0.00ms      MICE    1.0ms    256    15
  212.6       HEAVY   RECOVERING    MODERATE  123707.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  213.1       HEAVY   RECOVERING    MODERATE  123874.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  213.6       HEAVY       STABLE       HEAVY  126054.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  214.2       HEAVY       STABLE       HEAVY  123437.3    240       0      0    0.00ms      MICE    1.0ms    256    15
  214.7       HEAVY       STABLE       HEAVY  121837.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  215.2       HEAVY       STABLE       HEAVY  122869.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  215.7       HEAVY       STABLE       HEAVY  122677.4    255       0      0    0.00ms      MICE    1.0ms    256    15
  216.2       HEAVY       STABLE       HEAVY  123534.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  216.7       HEAVY   RECOVERING    MODERATE  121505.3    246       0      0    0.00ms      MICE    1.0ms    256    15
  217.2       HEAVY   RECOVERING    MODERATE  120304.0    246       0      0    0.00ms      MICE    1.0ms    256    15
  217.8       HEAVY   RECOVERING    MODERATE  126120.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  218.3       HEAVY   RECOVERING    MODERATE  124911.9    252       0      0    0.00ms      MICE    1.0ms    256    15
  218.8       HEAVY       STABLE       HEAVY  123733.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  219.3       HEAVY       STABLE       HEAVY  120469.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  219.8       HEAVY   RECOVERING    MODERATE  121191.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  220.3       HEAVY       STABLE       HEAVY  126104.2    256       0      0    0.00ms      MICE    1.0ms    256    15
  220.8       HEAVY       STABLE       HEAVY  125222.9    241       0      0    0.00ms      MICE    1.0ms    256    15
  221.4       HEAVY       STABLE       HEAVY  124371.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  221.9       HEAVY   RECOVERING    MODERATE  120288.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  222.4       HEAVY   RECOVERING    MODERATE  123741.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  222.9       HEAVY       STABLE       HEAVY  126317.4    249       0      0    0.00ms      MICE    1.0ms    256    15
  223.4       HEAVY       STABLE       HEAVY  122128.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  223.9       HEAVY       STABLE       HEAVY  122914.0    256       0      0    0.00ms      MICE    1.0ms    256    15
  224.4       HEAVY   RECOVERING    MODERATE  123900.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  225.0       HEAVY   RECOVERING    MODERATE  123293.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  225.5       HEAVY   RECOVERING    MODERATE  121048.9    237       0      0    0.00ms      MICE    1.0ms    256    15
  226.0       HEAVY       STABLE       HEAVY  128742.4    240       0      0    0.00ms      MICE    1.0ms    256    15
  226.5       HEAVY       STABLE       HEAVY  120628.1    241       0      0    0.00ms      MICE    1.0ms    256    15
  227.0       HEAVY   RECOVERING    MODERATE  123960.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  227.5       HEAVY   RECOVERING    MODERATE  122685.7    241       0      0    0.00ms      MICE    1.0ms    256    15
  228.0       HEAVY   RECOVERING    MODERATE  121655.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  228.6       HEAVY       STABLE       HEAVY  127286.7    241       0      0    0.00ms      MICE    1.0ms    256    15
  229.1       HEAVY       STABLE       HEAVY  125502.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  229.6       HEAVY       STABLE       HEAVY  122308.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  230.1       HEAVY       STABLE       HEAVY  123349.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  230.6       HEAVY   RECOVERING    MODERATE  121298.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  231.1       HEAVY   RECOVERING    MODERATE  120162.7    252       0      0    0.00ms      MICE    1.0ms    256    15
  231.6       HEAVY   RECOVERING    MODERATE  122975.5    237       0      0    0.00ms      MICE    1.0ms    256    15
  232.1       HEAVY   RECOVERING    MODERATE  123614.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  232.7       HEAVY   RECOVERING    MODERATE  125970.5    243       0      0    0.00ms      MICE    1.0ms    256    15
  233.2       HEAVY   RECOVERING    MODERATE  123974.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  233.7       HEAVY       STABLE       HEAVY  122067.5    229       0      0    0.00ms      MICE    1.0ms    256    15
  234.2       HEAVY       STABLE       HEAVY  122719.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  234.7       HEAVY       STABLE       HEAVY  124262.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  235.2       HEAVY       STABLE       HEAVY  119763.7    249       0      0    0.00ms      MICE    1.0ms    256    15
