[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns_router/veth_rs...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=19
[eBPF] Layer 3: ✅ global_map id=20

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260403_082701.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  119.3       HEAVY       STABLE       HEAVY     169.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  119.8       HEAVY       STABLE       HEAVY     183.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  120.3       HEAVY       STABLE       HEAVY     175.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  120.8       HEAVY       STABLE       HEAVY     163.5     16       0      0    0.00ms      MICE    1.0ms    256    15
  121.3       HEAVY       STABLE       HEAVY     191.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  121.8       HEAVY       STABLE       HEAVY     195.1      8       0      0    0.00ms      MICE    1.0ms    256    15
  122.3       HEAVY       STABLE       HEAVY     165.6     10       0      0    0.00ms      MICE    1.0ms    256    15
  122.8       HEAVY       STABLE       HEAVY     147.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  123.3       HEAVY       STABLE       HEAVY     161.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  123.9       HEAVY       STABLE       HEAVY     173.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  124.4       HEAVY       STABLE       HEAVY     160.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  124.9       HEAVY       STABLE       HEAVY     170.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  125.4       HEAVY       STABLE       HEAVY     176.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  125.9       HEAVY       STABLE       HEAVY     164.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  126.4       HEAVY       STABLE       HEAVY     151.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  126.9       HEAVY       STABLE       HEAVY     156.4      8       0      0    0.00ms      MICE    1.0ms    256    15
  127.5       HEAVY       STABLE       HEAVY     204.9      6       0      0    0.00ms      MICE    1.0ms    256    15
  128.0       HEAVY       STABLE       HEAVY     172.3      8       0      0    0.00ms      MICE    1.0ms    256    15
  128.5       HEAVY       STABLE       HEAVY     176.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  129.0       HEAVY       STABLE       HEAVY     192.6     14       0      0    0.00ms      MICE    1.0ms    256    15
  129.5       HEAVY       STABLE       HEAVY     168.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  130.0       HEAVY       STABLE       HEAVY     151.8      9       0      0    0.00ms      MICE    1.0ms    256    15
  130.5       HEAVY       STABLE       HEAVY     192.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  131.1       HEAVY       STABLE       HEAVY     172.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  131.6       HEAVY       STABLE       HEAVY     172.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  132.1       HEAVY       STABLE       HEAVY     191.2     19       0      0    0.00ms      MICE    1.0ms    256    15
  132.6       HEAVY       STABLE       HEAVY     203.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  133.1       HEAVY       STABLE       HEAVY     173.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  133.6       HEAVY       STABLE       HEAVY     172.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  134.1       HEAVY       STABLE       HEAVY     161.1      8       0      0    0.00ms      MICE    1.0ms    256    15
  134.6       HEAVY       STABLE       HEAVY     170.8      8       0      0    0.00ms      MICE    1.0ms    256    15
  135.2       HEAVY       STABLE       HEAVY     170.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  135.7       HEAVY       STABLE       HEAVY     171.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  136.2       HEAVY       STABLE       HEAVY     181.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  136.7       HEAVY       STABLE       HEAVY     185.8     11       0      0    0.00ms      MICE    1.0ms    256    15
  137.2       HEAVY       STABLE       HEAVY     165.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  137.7       HEAVY       STABLE       HEAVY     192.1      6       0      0    0.00ms      MICE    1.0ms    256    15
  138.2       HEAVY       STABLE       HEAVY     206.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  138.8       HEAVY       STABLE       HEAVY     180.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  139.3       HEAVY       STABLE       HEAVY     180.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  139.8       HEAVY       STABLE       HEAVY     171.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  140.3       HEAVY       STABLE       HEAVY     176.6      9       0      0    0.00ms      MICE    1.0ms    256    15
  140.8       HEAVY       STABLE       HEAVY     172.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  141.3       HEAVY       STABLE       HEAVY     193.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  141.8       HEAVY       STABLE       HEAVY     156.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  142.4       HEAVY       STABLE       HEAVY     167.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  142.9       HEAVY       STABLE       HEAVY     182.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  143.4       HEAVY       STABLE       HEAVY     166.8     10       0      0    0.00ms      MICE    1.0ms    256    15
  143.9       HEAVY       STABLE       HEAVY     155.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  144.4       HEAVY       STABLE       HEAVY     172.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  144.9       HEAVY       STABLE       HEAVY     169.4     12       0      0    0.00ms      MICE    1.0ms    256    15
  145.4       HEAVY       STABLE       HEAVY     148.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  146.0       HEAVY       STABLE       HEAVY     151.7     17       0      0    0.00ms      MICE    1.0ms    256    15
  146.5       HEAVY       STABLE       HEAVY     178.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  147.0       HEAVY       STABLE       HEAVY     166.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  147.5       HEAVY       STABLE       HEAVY     163.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  148.0       HEAVY       STABLE       HEAVY     174.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  148.5       HEAVY       STABLE       HEAVY     194.9      6       0      0    0.00ms      MICE    1.0ms    256    15
  149.0       HEAVY       STABLE       HEAVY     185.7      8       0      0    0.00ms      MICE    1.0ms    256    15
  149.5       HEAVY       STABLE       HEAVY     162.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  150.1       HEAVY       STABLE       HEAVY     197.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  150.6       HEAVY       STABLE       HEAVY     177.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  151.1       HEAVY       STABLE       HEAVY     174.4      7       0      0    0.00ms      MICE    1.0ms    256    15
  151.6       HEAVY       STABLE       HEAVY     177.2     13       0      0    0.00ms      MICE    1.0ms    256    15
  152.1       HEAVY       STABLE       HEAVY     186.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  152.6       HEAVY       STABLE       HEAVY     216.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  153.1       HEAVY       STABLE       HEAVY     173.0      9       0      0    0.00ms      MICE    1.0ms    256    15
  153.6       HEAVY       STABLE       HEAVY     159.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  154.2       HEAVY       STABLE       HEAVY     178.8      5       0      0    0.00ms      MICE    1.0ms    256    15
  154.7       HEAVY       STABLE       HEAVY     170.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  155.2       HEAVY       STABLE       HEAVY     203.9      9       0      0    0.00ms      MICE    1.0ms    256    15
  155.7       HEAVY       STABLE       HEAVY     170.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  156.2       HEAVY       STABLE       HEAVY     156.7     15       0      0    0.00ms      MICE    1.0ms    256    15
  156.7       HEAVY       STABLE       HEAVY     165.9     14       0      0    0.00ms      MICE    1.0ms    256    15
  157.2       HEAVY       STABLE       HEAVY     162.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  157.8       HEAVY       STABLE       HEAVY     170.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  158.3       HEAVY       STABLE       HEAVY     205.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  158.8       HEAVY       STABLE       HEAVY     175.6      7       0      0    0.00ms      MICE    1.0ms    256    15
  159.3       HEAVY       STABLE       HEAVY     178.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  159.8       HEAVY       STABLE       HEAVY     176.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  160.3       HEAVY       STABLE       HEAVY     170.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  160.9       HEAVY       STABLE       HEAVY     178.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  161.4       HEAVY       STABLE       HEAVY     170.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  161.9       HEAVY       STABLE       HEAVY     151.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  162.4       HEAVY       STABLE       HEAVY     160.2     12       0      0    0.00ms      MICE    1.0ms    256    15
  162.9       HEAVY       STABLE       HEAVY     142.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  163.4       HEAVY       STABLE       HEAVY     180.4     10       0      0    0.00ms      MICE    1.0ms    256    15
  163.9       HEAVY       STABLE       HEAVY     150.6     15       0      0    0.00ms      MICE    1.0ms    256    15
  164.5       HEAVY       STABLE       HEAVY     179.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  165.0       HEAVY       STABLE       HEAVY     184.1     10       0      0    0.00ms      MICE    1.0ms    256    15
  165.5       HEAVY       STABLE       HEAVY     150.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  166.0       HEAVY       STABLE       HEAVY     183.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  166.5       HEAVY       STABLE       HEAVY     177.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  167.0       HEAVY       STABLE       HEAVY     199.6      5       0      0    0.00ms      MICE    1.0ms    256    15
  167.6       HEAVY       STABLE       HEAVY     213.1      5       0      0    0.00ms      MICE    1.0ms    256    15
  168.1       HEAVY       STABLE       HEAVY     137.7     16       0      0    0.00ms      MICE    1.0ms    256    15
  168.6       HEAVY       STABLE       HEAVY     174.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  169.1       HEAVY       STABLE       HEAVY     161.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  169.6       HEAVY       STABLE       HEAVY     157.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  170.1       HEAVY       STABLE       HEAVY     163.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  170.6       HEAVY       STABLE       HEAVY     149.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  171.2       HEAVY       STABLE       HEAVY     162.9      7       0      0    0.00ms      MICE    1.0ms    256    15
  171.7       HEAVY       STABLE       HEAVY     153.6      9       0      0    0.00ms      MICE    1.0ms    256    15
  172.2       HEAVY       STABLE       HEAVY     141.3     15       0      0    0.00ms      MICE    1.0ms    256    15
  172.7       HEAVY       STABLE       HEAVY     202.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  173.2       HEAVY       STABLE       HEAVY     153.7      6       0      0    0.00ms      MICE    1.0ms    256    15
  173.7       HEAVY       STABLE       HEAVY     164.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  174.3       HEAVY       STABLE       HEAVY     166.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  174.8       HEAVY       STABLE       HEAVY     209.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  175.3       HEAVY       STABLE       HEAVY     178.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  175.8       HEAVY       STABLE       HEAVY     162.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  176.3       HEAVY       STABLE       HEAVY     156.3     14       0      0    0.00ms      MICE    1.0ms    256    15
  176.8       HEAVY       STABLE       HEAVY     182.4      8       0      0    0.00ms      MICE    1.0ms    256    15
  177.3       HEAVY       STABLE       HEAVY     183.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  177.8       HEAVY       STABLE       HEAVY     169.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  178.3       HEAVY       STABLE       HEAVY     161.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  178.9       HEAVY       STABLE       HEAVY     163.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  179.4       HEAVY       STABLE       HEAVY     153.2      8       0      0    0.00ms      MICE    1.0ms    256    15
  179.9       HEAVY       STABLE       HEAVY     158.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  180.4       HEAVY       STABLE       HEAVY     175.1      5       0      0    0.00ms      MICE    1.0ms    256    15
  180.9       HEAVY       STABLE       HEAVY     185.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  181.4       HEAVY       STABLE       HEAVY     163.9      7       0      0    0.00ms      MICE    1.0ms    256    15
  182.0       HEAVY       STABLE       HEAVY     164.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  182.5       HEAVY       STABLE       HEAVY     174.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  183.0       HEAVY       STABLE       HEAVY     168.9     14       0      0    0.00ms      MICE    1.0ms    256    15
  183.5       HEAVY       STABLE       HEAVY     147.9     15       0      0    0.00ms      MICE    1.0ms    256    15
  184.0       HEAVY       STABLE       HEAVY     165.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  184.5       HEAVY       STABLE       HEAVY     150.3     15       0      0    0.00ms      MICE    1.0ms    256    15
  185.0       HEAVY       STABLE       HEAVY     164.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  185.5       HEAVY       STABLE       HEAVY     167.4     11       0      0    0.00ms      MICE    1.0ms    256    15
  186.1       HEAVY       STABLE       HEAVY     161.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  186.6       HEAVY       STABLE       HEAVY     179.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  187.1       HEAVY       STABLE       HEAVY     179.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  187.6       HEAVY       STABLE       HEAVY     190.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  188.1       HEAVY       STABLE       HEAVY     208.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  188.6       HEAVY       STABLE       HEAVY     172.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  189.1       HEAVY       STABLE       HEAVY     166.9     14       0      0    0.00ms      MICE    1.0ms    256    15
  189.7       HEAVY       STABLE       HEAVY     195.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  190.2       HEAVY       STABLE       HEAVY     179.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  190.7       HEAVY       STABLE       HEAVY     172.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  191.2       HEAVY       STABLE       HEAVY     181.7      6       0      0    0.00ms      MICE    1.0ms    256    15
  191.7       HEAVY       STABLE       HEAVY     170.2      7       0      0    0.00ms      MICE    1.0ms    256    15
  192.2       HEAVY       STABLE       HEAVY     163.5     14       0      0    0.00ms      MICE    1.0ms    256    15
  192.7       HEAVY       STABLE       HEAVY     156.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  193.3       HEAVY       STABLE       HEAVY     176.2      9       0      0    0.00ms      MICE    1.0ms    256    15
  193.8       HEAVY       STABLE       HEAVY     159.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  194.3       HEAVY       STABLE       HEAVY     179.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  194.8       HEAVY       STABLE       HEAVY     165.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  195.3       HEAVY       STABLE       HEAVY     168.7      6       0      0    0.00ms      MICE    1.0ms    256    15
  195.8       HEAVY       STABLE       HEAVY     159.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  196.3       HEAVY       STABLE       HEAVY     160.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  196.9       HEAVY       STABLE       HEAVY     162.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  197.4       HEAVY       STABLE       HEAVY     186.0     14       0      0    0.00ms      MICE    1.0ms    256    15
  197.9       HEAVY       STABLE       HEAVY     192.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  198.4       HEAVY       STABLE       HEAVY     202.0     16       0      0    0.00ms      MICE    1.0ms    256    15
  198.9       HEAVY       STABLE       HEAVY     179.3      8       0      0    0.00ms      MICE    1.0ms    256    15
  199.4       HEAVY       STABLE       HEAVY     162.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  200.0       HEAVY       STABLE       HEAVY     180.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  200.5       HEAVY       STABLE       HEAVY     179.7      8       0      0    0.00ms      MICE    1.0ms    256    15
  201.0       HEAVY       STABLE       HEAVY     172.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  201.5       HEAVY       STABLE       HEAVY     178.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  202.0       HEAVY       STABLE       HEAVY     154.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  202.5       HEAVY       STABLE       HEAVY     180.5     11       0      0    0.00ms      MICE    1.0ms    256    15
  203.1       HEAVY       STABLE       HEAVY     143.8      6       0      0    0.00ms      MICE    1.0ms    256    15
  203.6       HEAVY       STABLE       HEAVY     188.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  204.1       HEAVY       STABLE       HEAVY     174.6     13       0      0    0.00ms      MICE    1.0ms    256    15
  204.6       HEAVY       STABLE       HEAVY     156.2     13       0      0    0.00ms      MICE    1.0ms    256    15
  205.1       HEAVY       STABLE       HEAVY     164.6     14       0      0    0.00ms      MICE    1.0ms    256    15
  205.6       HEAVY       STABLE       HEAVY     167.2      4       0      0    0.00ms      MICE    1.0ms    256    15
  206.1       HEAVY       STABLE       HEAVY     141.9     11       0      0    0.00ms      MICE    1.0ms    256    15
  206.6       HEAVY       STABLE       HEAVY     160.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  207.2       HEAVY       STABLE       HEAVY     190.1     12       0      0    0.00ms      MICE    1.0ms    256    15
  207.7       HEAVY       STABLE       HEAVY     164.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  208.2       HEAVY       STABLE       HEAVY     168.7     16       0      0    0.00ms      MICE    1.0ms    256    15
  208.7       HEAVY       STABLE       HEAVY     155.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  209.2       HEAVY       STABLE       HEAVY     188.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  209.7       HEAVY       STABLE       HEAVY     192.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  210.3       HEAVY       STABLE       HEAVY     160.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  210.8       HEAVY       STABLE       HEAVY     208.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  211.3       HEAVY       STABLE       HEAVY     184.2     16       0      0    0.00ms      MICE    1.0ms    256    15
  211.8       HEAVY       STABLE       HEAVY     200.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  212.3       HEAVY       STABLE       HEAVY     186.3      7       0      0    0.00ms      MICE    1.0ms    256    15
  212.8       HEAVY       STABLE       HEAVY     161.1     11       0      0    0.00ms      MICE    1.0ms    256    15
  213.4       HEAVY       STABLE       HEAVY     197.9     10       0      0    0.00ms      MICE    1.0ms    256    15
  213.9       HEAVY       STABLE       HEAVY     178.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  214.4       HEAVY       STABLE       HEAVY     151.2     11       0      0    0.00ms      MICE    1.0ms    256    15
  214.9       HEAVY       STABLE       HEAVY     161.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  215.4       HEAVY       STABLE       HEAVY     170.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  215.9       HEAVY       STABLE       HEAVY     169.9      9       0      0    0.00ms      MICE    1.0ms    256    15
  216.4       HEAVY       STABLE       HEAVY     153.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  216.9       HEAVY       STABLE       HEAVY     165.9      9       0      0    0.00ms      MICE    1.0ms    256    15
  217.5       HEAVY       STABLE       HEAVY     159.5     15       0      0    0.00ms      MICE    1.0ms    256    15
  218.0       HEAVY       STABLE       HEAVY     169.6      7       0      0    0.00ms      MICE    1.0ms    256    15
  218.5       HEAVY       STABLE       HEAVY     161.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  219.0       HEAVY       STABLE       HEAVY     201.4      7       0      0    0.00ms      MICE    1.0ms    256    15
  219.5       HEAVY       STABLE       HEAVY     195.3      7       0      0    0.00ms      MICE    1.0ms    256    15
  220.0       HEAVY       STABLE       HEAVY     197.6      8       0      0    0.00ms      MICE    1.0ms    256    15
  220.5       HEAVY       STABLE       HEAVY     170.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  221.1       HEAVY       STABLE       HEAVY     177.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  221.6       HEAVY       STABLE       HEAVY     147.5     17       0      0    0.00ms      MICE    1.0ms    256    15
  222.1       HEAVY       STABLE       HEAVY     194.0     14       0      0    0.00ms      MICE    1.0ms    256    15
  222.6       HEAVY       STABLE       HEAVY     181.0     10       0      0    0.00ms      MICE    1.0ms    256    15
  223.1       HEAVY       STABLE       HEAVY     152.9     12       0      0    0.00ms      MICE    1.0ms    256    15
  223.6       HEAVY       STABLE       HEAVY     172.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  224.1       HEAVY       STABLE       HEAVY     175.1      9       0      0    0.00ms      MICE    1.0ms    256    15
  224.7       HEAVY       STABLE       HEAVY     156.7      8       0      0    0.00ms      MICE    1.0ms    256    15
  225.2       HEAVY       STABLE       HEAVY     186.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  225.7       HEAVY       STABLE       HEAVY     176.4     13       0      0    0.00ms      MICE    1.0ms    256    15
  226.2       HEAVY       STABLE       HEAVY     157.4     10       0      0    0.00ms      MICE    1.0ms    256    15
  226.7       HEAVY       STABLE       HEAVY     173.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  227.2       HEAVY       STABLE       HEAVY     186.0      7       0      0    0.00ms      MICE    1.0ms    256    15
  227.8       HEAVY       STABLE       HEAVY     143.8     15       0      0    0.00ms      MICE    1.0ms    256    15
  228.3       HEAVY       STABLE       HEAVY     182.0     13       0      0    0.00ms      MICE    1.0ms    256    15
  228.8       HEAVY       STABLE       HEAVY     175.1      7       0      0    0.00ms      MICE    1.0ms    256    15
  229.3       HEAVY       STABLE       HEAVY     157.3     16       0      0    0.00ms      MICE    1.0ms    256    15
  229.8       HEAVY       STABLE       HEAVY     183.9     13       0      0    0.00ms      MICE    1.0ms    256    15
  230.3       HEAVY       STABLE       HEAVY     165.0     14       0      0    0.00ms      MICE    1.0ms    256    15
  230.8       HEAVY       STABLE       HEAVY     185.7     12       0      0    0.00ms      MICE    1.0ms    256    15
  231.4       HEAVY       STABLE       HEAVY     162.6     12       0      0    0.00ms      MICE    1.0ms    256    15
  231.9       HEAVY       STABLE       HEAVY     170.9      8       0      0    0.00ms      MICE    1.0ms    256    15
  232.4       HEAVY       STABLE       HEAVY     163.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  232.9       HEAVY       STABLE       HEAVY     175.0     11       0      0    0.00ms      MICE    1.0ms    256    15
  233.4       HEAVY       STABLE       HEAVY     185.4      7       0      0    0.00ms      MICE    1.0ms    256    15
  233.9       HEAVY       STABLE       HEAVY     167.6      8       0      0    0.00ms      MICE    1.0ms    256    15
  234.4       HEAVY       STABLE       HEAVY     195.7     13       0      0    0.00ms      MICE    1.0ms    256    15
  235.0       HEAVY       STABLE       HEAVY     189.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  235.5       HEAVY       STABLE       HEAVY     162.8     12       0      0    0.00ms      MICE    1.0ms    256    15
  236.0       HEAVY       STABLE       HEAVY     180.7      9       0      0    0.00ms      MICE    1.0ms    256    15
  236.5       HEAVY       STABLE       HEAVY     165.5     17       0      0    0.00ms      MICE    1.0ms    256    15
  237.0       HEAVY       STABLE       HEAVY     198.7      6       0      0    0.00ms      MICE    1.0ms    256    15
  237.5       HEAVY       STABLE       HEAVY     180.3     13       0      0    0.00ms      MICE    1.0ms    256    15
  238.1       HEAVY       STABLE       HEAVY     184.2     14       0      0    0.00ms      MICE    1.0ms    256    15
  238.6       HEAVY       STABLE       HEAVY     207.5      8       0      0    0.00ms      MICE    1.0ms    256    15
  239.1       HEAVY       STABLE       HEAVY     164.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  239.6       HEAVY       STABLE       HEAVY     163.3      9       0      0    0.00ms      MICE    1.0ms    256    15
  240.1       HEAVY       STABLE       HEAVY     160.7     10       0      0    0.00ms      MICE    1.0ms    256    15
  240.6       HEAVY       STABLE       HEAVY     154.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  241.1       HEAVY       STABLE       HEAVY     168.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  241.7       HEAVY       STABLE       HEAVY     159.1     13       0      0    0.00ms      MICE    1.0ms    256    15
  242.2       HEAVY       STABLE       HEAVY     153.0     16       0      0    0.00ms      MICE    1.0ms    256    15
  242.7       HEAVY       STABLE       HEAVY     171.0     15       0      0    0.00ms      MICE    1.0ms    256    15
  243.2       HEAVY       STABLE       HEAVY     183.1     15       0      0    0.00ms      MICE    1.0ms    256    15
  243.7       HEAVY       STABLE       HEAVY     186.3     12       0      0    0.00ms      MICE    1.0ms    256    15
  244.2       HEAVY       STABLE       HEAVY     180.4     10       0      0    0.00ms      MICE    1.0ms    256    15
  244.7       HEAVY       STABLE       HEAVY     192.4     10       0      0    0.00ms      MICE    1.0ms    256    15
  245.3       HEAVY       STABLE       HEAVY     163.0      6       0      0    0.00ms      MICE    1.0ms    256    15
  245.8       HEAVY       STABLE       HEAVY     151.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  246.3       HEAVY       STABLE       HEAVY     199.5     10       0      0    0.00ms      MICE    1.0ms    256    15
  246.8       HEAVY       STABLE       HEAVY     160.2     10       0      0    0.00ms      MICE    1.0ms    256    15
  247.3       HEAVY       STABLE       HEAVY     180.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  247.8       HEAVY       STABLE       HEAVY     164.8      9       0      0    0.00ms      MICE    1.0ms    256    15
  248.4       HEAVY       STABLE       HEAVY     170.3     10       0      0    0.00ms      MICE    1.0ms    256    15
  248.9       HEAVY       STABLE       HEAVY     181.5     13       0      0    0.00ms      MICE    1.0ms    256    15
  249.4       HEAVY       STABLE       HEAVY     164.7     11       0      0    0.00ms      MICE    1.0ms    256    15
  249.9       HEAVY       STABLE       HEAVY     187.6      9       0      0    0.00ms      MICE    1.0ms    256    15
  250.4       HEAVY       STABLE       HEAVY     150.5     12       0      0    0.00ms      MICE    1.0ms    256    15
  250.9       HEAVY       STABLE       HEAVY     169.4     14       0      0    0.00ms      MICE    1.0ms    256    15
  251.4       HEAVY       STABLE       HEAVY     147.1     14       0      0    0.00ms      MICE    1.0ms    256    15
  252.0       HEAVY       STABLE       HEAVY     192.8     14       0      0    0.00ms      MICE    1.0ms    256    15
  252.5       HEAVY       STABLE       HEAVY     160.3     11       0      0    0.00ms      MICE    1.0ms    256    15
  253.0       HEAVY       STABLE       HEAVY     186.2     10       0      0    0.00ms      MICE    1.0ms    256    15
