t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
251.91,7.9,145.6,14,9.985,0.01,4.84,993
252.42,7.9,134.0,10,10.022,0.01,4.84,993
252.93,7.9,137.9,11,9.996,0.01,4.84,993
253.43,7.9,133.7,16,9.999,0.01,4.84,993
253.94,7.9,139.8,13,9.99,0.01,4.84,993
254.45,8.0,125.9,18,9.98,0.01,4.84,993
254.96,8.0,177.1,10,10.034,0.01,4.84,993
255.47,8.0,121.9,15,9.982,0.01,4.84,993
255.98,8.0,187.5,14,10.017,0.01,4.84,993
256.48,8.0,147.8,15,10.0,0.01,4.84,993
256.99,8.0,177.0,9,10.002,0.01,4.84,993
257.5,8.0,155.9,14,9.993,0.01,4.84,993
258.01,8.0,175.5,14,10.01,0.01,4.84,993
258.51,8.0,128.4,18,9.978,0.01,4.84,993
259.02,8.1,169.1,12,10.001,0.01,4.84,993
259.53,8.1,122.1,11,10.015,0.01,4.84,993
260.04,8.1,139.4,10,9.988,0.01,4.84,993
260.55,8.1,142.1,8,9.995,0.01,4.84,993
261.05,8.1,131.9,14,10.012,0.01,4.84,993
261.56,8.1,140.3,17,10.002,0.01,4.84,993
262.07,8.1,140.0,15,10.004,0.01,4.84,993
262.57,8.1,157.6,11,9.996,0.01,4.84,993
263.08,8.1,139.6,10,10.002,0.01,4.84,993
263.59,8.1,143.9,12,10.002,0.01,4.84,993
264.1,8.1,140.3,13,9.982,0.01,4.84,993
264.6,8.1,163.8,13,9.992,0.01,4.84,993
265.11,8.2,155.2,12,10.017,0.01,4.84,993
265.62,8.2,131.8,16,10.004,0.01,4.84,993
266.13,8.2,157.2,13,9.996,0.01,4.84,993
266.64,8.2,147.1,12,10.003,0.01,4.84,993
267.15,8.2,125.9,14,10.006,0.01,4.84,993
267.65,8.2,175.2,12,9.99,0.01,4.84,993
268.16,8.2,149.5,16,10.007,0.01,4.84,993
268.67,8.2,137.2,12,9.996,0.01,4.84,993
269.18,8.2,147.2,15,10.007,0.01,4.84,993
269.69,8.2,160.1,10,10.005,0.01,4.84,993
270.2,8.2,157.5,11,9.993,0.01,4.84,993
270.7,8.3,139.7,15,9.983,0.01,4.84,993
271.21,8.3,140.1,14,10.014,0.01,4.84,993
271.72,8.3,146.0,13,10.01,0.01,4.84,993
272.23,8.3,165.4,15,9.991,0.01,4.84,993
272.73,8.3,165.1,13,10.001,0.01,4.84,993
273.24,8.3,153.5,12,9.987,0.01,4.84,993
273.75,8.3,153.5,14,9.989,0.01,4.84,993
274.26,8.3,147.5,15,10.007,0.01,4.84,993
274.77,8.4,157.8,16,10.013,0.01,4.84,993
275.27,8.4,124.0,18,9.99,0.01,4.84,993
275.78,8.4,143.5,12,9.977,0.01,4.84,993
276.29,8.4,131.6,14,10.039,0.01,4.84,993
276.8,8.4,135.8,14,9.985,0.01,4.84,993
277.31,8.4,165.3,14,10.013,0.01,4.84,993
277.82,8.4,153.4,10,10.004,0.01,4.84,993
278.32,8.4,156.1,14,9.982,0.01,4.84,993
278.83,8.4,155.7,13,10.028,0.01,4.84,993
279.34,8.5,131.9,16,9.97,0.01,4.84,993
279.85,8.5,139.6,10,10.004,0.01,4.84,993
280.35,8.5,153.3,15,10.001,0.01,4.84,993
280.86,8.5,131.9,14,10.013,0.01,4.84,993
281.37,8.5,149.4,9,10.001,0.01,4.84,993
281.88,8.5,131.8,13,9.985,0.01,4.84,993
282.39,8.5,135.7,15,10.007,0.01,4.84,993
282.9,8.5,150.1,11,9.996,0.01,4.84,993
283.4,8.5,137.9,11,9.996,0.01,4.84,993
283.91,8.5,125.8,16,10.002,0.01,4.84,993
284.42,8.5,132.0,13,9.997,0.01,4.84,993
284.93,8.5,147.6,11,10.012,0.01,4.84,993
285.43,8.5,155.7,12,10.001,0.01,4.84,993
285.94,8.6,155.3,11,9.976,0.01,4.84,993
286.45,8.6,145.7,15,10.018,0.01,4.84,993
286.96,8.6,183.2,8,9.996,0.01,4.84,993
287.47,8.6,151.4,13,10.005,0.01,4.84,993
287.97,8.6,153.3,14,9.998,0.01,4.84,993
288.48,8.6,146.5,15,9.997,0.01,4.84,993
288.99,8.6,131.7,11,10.003,0.01,4.84,993
289.5,8.6,141.8,11,9.995,0.01,4.84,993
290.01,8.6,137.7,15,9.986,0.01,4.84,993
290.51,8.6,142.1,13,10.017,0.01,4.84,993
291.02,8.6,153.8,13,10.004,0.01,4.84,993
291.53,8.6,167.4,13,9.997,0.01,4.84,993
292.03,8.7,163.4,15,9.993,0.01,4.84,993
292.54,8.7,143.5,16,10.001,0.01,4.84,993
293.05,8.7,143.8,12,10.021,0.01,4.84,993
293.56,8.7,149.6,11,9.988,0.01,4.84,993
294.07,8.7,159.6,16,10.002,0.01,4.84,993
294.57,8.7,151.8,15,9.982,0.01,4.84,993
295.08,8.7,149.6,14,9.988,0.01,4.84,993
295.59,8.7,161.6,15,10.027,0.01,4.84,993
296.1,8.7,133.8,11,9.989,0.01,4.84,993
296.61,8.7,161.6,7,10.002,0.01,4.84,993
297.11,8.7,130.1,13,10.007,0.01,4.84,993
297.62,8.8,137.5,14,9.995,0.01,4.84,993
298.13,8.8,157.5,11,10.013,0.01,4.84,993
298.64,8.8,132.0,11,9.999,0.01,4.84,993
299.14,8.8,163.2,7,10.005,0.01,4.84,993
299.65,8.8,133.6,16,9.995,0.01,4.84,993
300.16,8.8,143.7,12,9.991,0.01,4.84,993
300.67,8.8,167.2,8,10.007,0.01,4.84,993
301.19,8.8,144.3,12,10.016,0.01,4.84,993
301.69,8.8,167.2,11,9.983,0.01,4.84,993
302.2,8.8,160.8,11,10.0,0.01,4.84,993
302.7,8.8,138.0,12,10.003,0.01,4.84,993
303.21,8.8,157.4,11,10.006,0.01,4.84,993
303.72,8.8,159.4,13,9.989,0.01,4.84,993
304.23,8.8,145.4,10,9.995,0.01,4.84,993
304.74,8.8,147.5,12,10.007,0.01,4.84,993
305.24,8.8,151.5,14,10.011,0.01,4.84,993
305.75,8.8,141.7,13,9.964,0.01,4.84,993
306.26,8.8,179.0,0,10.008,0.01,4.84,993
306.77,8.8,139.7,16,10.01,0.01,4.84,993
307.28,8.8,147.6,12,10.009,0.01,4.84,993
307.79,8.8,155.4,10,10.005,0.01,4.84,993
308.29,8.9,145.5,16,10.001,0.01,4.84,993
308.8,8.9,159.3,13,9.981,0.01,4.84,993
309.31,8.9,157.4,13,10.008,0.01,4.84,993
309.82,8.9,155.4,10,10.01,0.01,4.84,993
310.33,8.9,137.6,12,9.979,0.01,4.84,993
310.84,8.9,134.4,13,10.004,0.01,4.84,993
311.34,8.9,165.2,13,10.007,0.01,4.84,993
311.85,8.9,171.5,10,10.001,0.01,4.84,993
312.36,8.9,147.6,12,9.988,0.01,4.84,993
312.87,8.9,159.5,14,10.014,0.01,4.84,993
313.37,8.9,131.6,15,9.993,0.01,4.84,993
313.88,8.9,153.5,12,10.011,0.01,4.84,993
314.39,8.9,171.0,13,9.997,0.01,4.84,993
314.9,9.0,125.9,11,10.009,0.01,4.84,993
315.41,8.9,145.3,7,9.99,0.01,4.84,993
315.92,9.0,139.8,12,10.013,0.01,4.84,993
316.43,9.0,159.3,10,9.978,0.01,4.84,993
316.93,9.0,157.4,13,10.011,0.01,4.84,993
317.44,9.0,156.0,14,10.001,0.01,4.84,993
317.95,9.0,151.3,16,9.998,0.01,4.84,993
318.46,9.0,143.7,0,9.993,0.01,4.84,993
318.96,9.0,141.8,11,10.017,0.01,4.84,993
319.47,9.0,164.4,14,9.981,0.01,4.84,993
319.98,9.0,160.0,12,10.003,0.01,4.84,993
320.48,9.0,161.2,13,10.001,0.01,4.84,993
320.99,9.0,153.5,9,10.009,0.01,4.84,993
321.5,9.0,163.2,10,10.005,0.01,4.84,993
322.01,9.0,143.5,14,9.996,0.01,4.84,993
322.52,9.0,127.7,14,9.972,0.01,4.84,993
323.03,9.0,144.0,11,10.011,0.01,4.84,993
323.53,9.0,153.4,14,10.002,0.01,4.84,993
324.04,9.0,141.6,16,10.003,0.01,4.84,993
324.55,9.0,149.7,7,9.993,0.01,4.84,993
325.06,9.1,166.6,15,10.015,0.01,4.84,993
325.57,9.1,159.4,11,9.986,0.01,4.84,993
326.08,9.1,145.5,12,10.023,0.01,4.84,993
326.59,9.1,173.2,11,9.989,0.01,4.84,993
327.09,9.1,129.8,10,10.003,0.01,4.84,993
327.6,9.1,149.7,17,9.994,0.01,4.84,993
328.11,9.1,151.7,11,10.0,0.01,4.84,993
328.62,9.1,171.3,14,9.993,0.01,4.84,993
329.13,9.1,159.2,15,10.001,0.01,4.84,993
329.63,9.1,141.9,13,9.979,0.01,4.84,993
330.14,9.1,138.1,14,10.036,0.01,4.84,993
330.65,9.1,123.8,11,9.998,0.01,4.84,993
331.16,9.1,187.3,10,10.006,0.01,4.84,993
331.66,9.1,149.4,13,9.977,0.01,4.84,993
332.17,9.2,159.3,15,9.982,0.01,4.84,993
332.68,9.2,151.5,13,10.035,0.01,4.84,993
333.19,9.2,161.1,17,9.997,0.01,4.84,993
333.7,9.2,165.3,15,10.01,0.01,4.84,993
334.21,9.2,141.8,14,9.996,0.01,4.84,993
334.71,9.2,145.9,12,10.006,0.01,4.84,993
335.22,9.2,171.1,11,9.98,0.01,4.84,993
335.73,9.2,149.3,12,10.015,0.01,4.84,993
336.24,9.2,147.1,12,9.998,0.01,4.84,993
336.75,9.2,143.3,15,9.964,0.01,4.84,993
337.26,9.2,155.0,16,10.031,0.01,4.84,993
337.77,9.3,137.2,13,9.993,0.01,4.84,993
338.28,9.3,148.8,11,10.009,0.01,4.84,993
338.79,9.3,141.4,10,9.963,0.01,4.84,993
339.3,9.3,149.2,12,10.036,0.01,4.84,993
339.81,9.3,137.3,12,10.0,0.01,4.84,993
340.32,9.3,145.3,15,9.986,0.01,4.84,993
340.83,9.3,137.3,16,10.0,0.01,4.84,993
341.34,9.3,180.9,13,10.002,0.01,4.84,993
341.85,9.3,137.7,14,10.008,0.01,4.84,993
342.35,9.3,153.4,11,10.008,0.01,4.84,993
342.86,9.3,145.8,15,10.0,0.01,4.84,993
343.37,9.3,131.8,16,9.985,0.01,4.84,993
343.88,9.3,151.5,13,10.007,0.01,4.84,993
344.39,9.4,166.9,12,9.966,0.01,4.84,993
344.9,9.4,165.1,13,10.023,0.01,4.84,993
345.4,9.4,122.4,15,9.998,0.01,4.84,993
345.91,9.4,143.5,13,10.002,0.01,4.84,993
346.42,9.4,169.1,10,10.001,0.01,4.84,993
346.93,9.4,123.9,11,10.004,0.01,4.84,993
347.44,9.4,159.5,13,10.016,0.01,4.84,993
347.94,9.4,181.0,8,9.958,0.01,4.84,993
348.45,9.4,153.6,9,10.041,0.01,4.84,993
348.96,9.4,133.8,12,9.982,0.01,4.84,993
349.47,9.4,157.4,17,10.01,0.01,4.84,993
349.98,9.4,139.7,16,10.006,0.01,4.84,993
350.49,9.4,138.6,10,9.998,0.01,4.84,993
350.99,9.4,143.5,0,9.977,0.01,4.84,993
351.5,9.4,167.2,10,10.03,0.01,4.84,993
352.01,9.4,165.6,13,9.979,0.01,4.84,993
352.52,9.4,144.2,11,10.004,0.01,4.84,993
353.02,9.4,135.2,14,10.016,0.01,4.84,993
353.53,9.4,186.9,8,9.984,0.01,4.84,993
354.04,9.4,137.9,12,9.998,0.01,4.84,993
354.55,9.4,149.7,13,9.996,0.01,4.84,993
355.06,9.4,169.3,8,10.011,0.01,4.84,993
355.56,9.4,157.4,12,10.006,0.01,4.84,993
356.07,9.4,133.8,15,9.984,0.01,4.84,993
356.58,9.5,151.6,12,10.014,0.01,4.84,993
357.09,9.5,153.3,10,10.001,0.01,4.84,993
357.6,9.5,141.7,16,9.987,0.01,4.84,993
358.11,9.5,143.8,13,10.023,0.01,4.84,993
358.61,9.5,155.4,12,9.986,0.01,4.84,993
359.12,9.5,141.6,16,10.008,0.01,4.84,993
359.63,9.5,144.0,11,9.987,0.01,4.84,993
360.14,9.5,149.6,13,10.015,0.01,4.84,993
360.64,9.5,135.8,15,9.985,0.01,4.84,993
361.15,9.5,149.6,9,10.016,0.01,4.84,993
361.66,9.5,149.5,15,9.982,0.01,4.84,993
362.17,9.5,169.2,12,9.986,0.01,4.84,993
362.68,9.5,139.7,12,10.032,0.01,4.84,993
363.19,9.5,159.3,17,9.979,0.01,4.84,993
363.69,9.6,171.3,13,10.015,0.01,4.84,993
364.2,9.6,155.5,10,9.987,0.01,4.84,993
364.71,9.5,141.7,7,10.009,0.01,4.84,993
365.22,9.6,137.8,12,9.987,0.01,4.84,993
365.73,9.6,153.4,14,10.006,0.01,4.84,993
366.23,9.6,129.9,16,10.01,0.01,4.84,993
366.74,9.6,139.6,16,10.003,0.01,4.84,993
367.25,9.6,167.8,12,9.993,0.01,4.84,993
367.76,9.6,165.4,14,9.995,0.01,4.84,993
368.27,9.6,156.9,14,10.001,0.01,4.84,993
368.78,9.6,155.1,13,10.01,0.01,4.84,993
369.28,9.6,142.9,10,9.978,0.01,4.84,993
369.8,9.6,135.6,13,10.019,0.01,4.84,993
370.3,9.6,162.5,11,10.007,0.01,4.84,993
370.82,9.6,140.9,13,9.982,0.01,4.84,993
371.33,9.6,169.2,13,10.008,0.01,4.84,993
371.84,9.6,141.5,13,10.002,0.01,4.84,993
372.35,9.7,157.6,14,9.995,0.01,4.84,993
372.86,9.7,155.3,12,10.002,0.01,4.84,993
373.37,9.7,155.3,15,9.999,0.01,4.84,993
373.88,9.7,149.5,14,10.005,0.01,4.84,993
374.38,9.7,151.4,11,10.001,0.01,4.84,993
374.89,9.7,120.1,14,9.994,0.01,4.84,993
375.4,9.7,139.7,14,9.983,0.01,4.84,993
375.91,9.7,141.6,9,10.007,0.01,4.84,993
376.42,9.7,149.6,16,10.011,0.01,4.84,993
376.93,9.7,151.7,14,10.0,0.01,4.84,993
377.43,9.7,169.2,7,10.008,0.01,4.84,993
377.94,9.7,141.7,13,9.986,0.01,4.84,993
378.45,9.7,143.5,12,10.003,0.01,4.84,993
378.96,9.7,147.6,16,10.013,0.01,4.84,993
379.47,9.7,144.6,11,10.004,0.01,4.84,993
379.97,9.7,151.9,10,9.985,0.01,4.84,993
380.48,9.8,155.7,14,9.98,0.01,4.84,993
380.99,9.8,141.6,15,10.031,0.01,4.84,993
381.49,9.8,154.7,17,9.991,0.01,4.84,993
382.0,9.8,139.7,16,10.009,0.01,4.84,993
382.51,9.8,131.7,11,9.977,0.01,4.84,993
383.01,9.8,143.6,16,9.986,0.01,4.84,993
383.52,9.8,168.2,12,10.02,0.01,4.84,993
384.03,9.8,155.4,6,10.008,0.01,4.84,993
384.54,9.8,157.9,13,9.991,0.01,4.84,993
385.04,9.8,159.3,11,10.002,0.01,4.84,993
385.55,9.8,159.2,15,10.0,0.01,4.84,993
386.06,9.8,142.0,18,10.009,0.01,4.84,993
386.57,9.8,167.2,9,10.009,0.01,4.84,993
387.08,9.8,165.0,12,9.992,0.01,4.84,993
387.59,9.8,147.2,12,9.985,0.01,4.84,993
388.09,9.8,151.5,14,10.012,0.01,4.84,993
388.6,9.9,126.1,10,9.996,0.01,4.84,993
389.11,9.9,135.6,17,9.999,0.01,4.84,993
389.62,9.9,139.8,9,9.994,0.01,4.84,993
390.13,9.9,167.1,12,9.998,0.01,4.84,993
390.64,9.9,157.9,13,10.018,0.01,4.84,993
391.14,9.9,149.6,13,9.964,0.01,4.84,993
391.65,9.9,145.5,13,10.027,0.01,4.84,993
392.16,9.9,153.6,15,9.993,0.01,4.84,993
392.67,9.9,155.5,12,10.011,0.01,4.84,993
393.18,9.9,139.7,13,10.011,0.01,4.84,993
393.68,9.9,149.3,11,9.993,0.01,4.84,993
394.19,9.9,157.4,11,9.986,0.01,4.84,993
394.7,9.9,164.8,12,10.003,0.01,4.84,993
395.2,9.9,167.5,8,9.978,0.01,4.84,993
395.71,9.9,129.7,12,10.024,0.01,4.84,993
396.22,9.9,153.6,16,9.995,0.01,4.84,993
396.73,9.9,114.2,12,10.017,0.01,4.84,993
397.24,9.9,200.9,10,9.998,0.01,4.84,993
397.74,9.9,143.8,13,9.996,0.01,4.84,993
398.25,9.9,149.2,14,9.983,0.01,4.84,993
398.76,10.0,153.4,12,10.007,0.01,4.84,993
399.27,10.0,145.7,11,10.014,0.01,4.84,993
399.78,10.0,120.4,15,9.996,0.01,4.84,993
400.28,10.0,153.5,12,9.961,0.01,4.84,993
400.79,10.0,137.7,13,10.03,0.01,4.84,993
401.3,10.0,141.6,12,10.005,0.01,4.84,993
401.81,10.0,145.6,14,10.007,0.01,4.84,993
402.32,10.0,157.5,10,9.99,0.01,4.84,993
402.82,10.0,143.9,15,10.004,0.01,4.84,993
403.33,10.0,139.6,12,9.976,0.01,4.84,993
403.84,10.0,135.8,14,10.011,0.01,4.84,993
404.35,10.0,139.7,13,10.01,0.01,4.84,993
404.86,10.0,157.5,11,9.966,0.01,4.84,993
405.37,10.0,141.6,9,10.025,0.01,4.84,993
405.87,10.0,159.2,8,10.0,0.01,4.84,993
406.38,10.0,149.2,14,10.012,0.01,4.84,993
406.89,10.0,165.1,11,9.999,0.01,4.84,993
407.4,10.0,154.9,12,10.0,0.01,4.84,993
407.91,10.0,160.9,11,9.983,0.01,4.84,993
408.42,10.0,148.9,9,10.011,0.01,4.84,993
408.93,10.0,156.9,14,9.999,0.01,4.84,993
409.44,10.0,141.7,15,10.008,0.01,4.84,993
409.95,10.1,123.9,15,10.002,0.01,4.84,993
410.46,10.1,141.5,14,9.994,0.01,4.84,993
410.97,10.1,161.2,15,10.002,0.01,4.84,993
411.48,10.1,169.2,11,10.006,0.01,4.84,993
411.98,10.1,141.6,14,9.959,0.01,4.84,993
412.49,10.1,126.7,14,10.025,0.01,4.84,993
413.0,10.1,153.5,14,10.009,0.01,4.84,993
413.51,10.1,161.9,11,9.993,0.01,4.84,993
414.01,10.1,137.9,13,10.021,0.01,4.84,993
414.52,10.1,148.4,11,9.972,0.01,4.84,993
415.02,10.1,150.0,12,10.014,0.01,4.84,993
415.53,10.1,155.4,14,10.003,0.01,4.84,993
416.04,10.1,129.9,15,9.989,0.01,4.84,993
416.55,10.1,147.5,15,10.001,0.01,4.84,993
417.06,10.1,147.5,13,10.006,0.01,4.84,993
417.57,10.1,135.9,14,9.996,0.01,4.84,993
418.07,10.2,151.3,14,9.998,0.01,4.84,993
418.58,10.2,161.3,14,10.005,0.01,4.84,993
419.09,10.2,139.8,12,9.993,0.01,4.84,993
419.6,10.2,163.3,14,10.006,0.01,4.84,993
420.11,10.2,139.7,17,10.007,0.01,4.84,993
420.61,10.2,153.7,11,9.999,0.01,4.84,993
421.12,10.2,157.8,9,9.986,0.01,4.84,993
421.63,10.2,127.9,11,9.986,0.01,4.84,993
422.14,10.2,123.7,14,10.013,0.01,4.84,993
422.65,10.2,157.1,9,10.012,0.01,4.84,993
423.16,10.2,158.6,14,10.002,0.01,4.84,993
423.67,10.2,149.5,11,9.986,0.01,4.84,993
424.18,10.2,151.3,14,9.998,0.01,4.84,993
424.69,10.2,132.2,17,10.013,0.01,4.84,993
425.2,10.2,147.8,14,10.001,0.01,4.84,993
425.7,10.2,146.0,13,9.987,0.01,4.84,993
426.21,10.2,141.9,14,9.999,0.01,4.84,993
426.72,10.2,153.7,12,10.001,0.01,4.84,993
427.23,10.2,157.0,8,9.985,0.01,4.84,993
427.74,10.3,131.9,15,10.014,0.01,4.84,993
428.24,10.3,137.9,15,9.997,0.01,4.84,993
428.75,10.3,125.5,16,10.025,0.01,4.84,993
429.26,10.3,143.7,14,9.987,0.01,4.84,993
429.77,10.3,143.7,12,9.99,0.01,4.84,993
430.28,10.3,137.7,15,10.009,0.01,4.84,993
430.79,10.3,130.2,15,9.988,0.01,4.84,993
431.29,10.3,143.4,16,10.019,0.01,4.84,993
431.8,10.3,140.8,15,10.013,0.01,4.84,993
432.31,10.3,144.8,7,9.994,0.01,4.84,993
432.81,10.3,152.7,17,9.991,0.01,4.84,993
433.31,10.3,140.4,8,10.008,0.01,4.84,993
433.82,10.3,146.1,16,9.992,0.01,4.84,993
434.33,10.3,181.1,8,9.99,0.01,4.84,993
434.83,10.3,132.5,12,10.011,0.01,4.84,993
435.34,10.3,171.2,15,9.987,0.01,4.84,993
435.85,10.4,138.2,13,10.019,0.01,4.84,993
436.36,10.4,149.3,14,9.996,0.01,4.84,993
436.86,10.4,151.4,13,9.999,0.01,4.84,993
437.37,10.4,142.6,14,10.004,0.01,4.84,993
437.88,10.4,132.5,13,9.989,0.01,4.84,993
438.38,10.4,152.1,14,9.999,0.01,4.84,993
438.89,10.4,131.8,13,10.009,0.01,4.84,993
439.4,10.4,134.5,15,9.99,0.01,4.84,993
439.9,10.4,152.1,10,10.004,0.01,4.84,993
440.41,10.4,132.1,10,9.984,0.01,4.84,993
440.92,10.4,141.7,17,10.011,0.01,4.84,993
441.42,10.4,153.5,12,10.013,0.01,4.84,993
441.93,10.4,165.3,16,9.989,0.01,4.84,993
442.44,10.4,156.8,14,10.003,0.01,4.84,993
442.94,10.4,151.5,11,10.008,0.01,4.84,993
443.45,10.4,137.9,15,9.997,0.01,4.84,993
443.96,10.4,157.4,10,9.987,0.01,4.84,993
444.47,10.4,131.7,9,10.0,0.01,4.84,993
444.98,10.4,165.5,9,10.02,0.01,4.84,993
445.49,10.4,130.1,12,9.981,0.01,4.84,993
445.99,10.4,155.4,14,10.004,0.01,4.84,993
446.5,10.5,137.6,13,10.001,0.01,4.84,993
447.01,10.5,155.5,13,10.011,0.01,4.84,993
447.52,10.5,149.7,11,9.975,0.01,4.84,993
448.03,10.5,151.7,12,10.021,0.01,4.84,993
448.53,10.5,168.1,11,9.988,0.01,4.84,993
449.04,10.5,121.9,12,9.98,0.01,4.84,993
449.55,10.5,149.4,12,10.026,0.01,4.84,993
450.06,10.5,127.9,14,10.009,0.01,4.84,993
450.56,10.5,161.8,10,9.988,0.01,4.84,993
451.07,10.5,145.6,15,9.988,0.01,4.84,993
451.58,10.5,143.9,12,10.006,0.01,4.84,993
452.09,10.5,151.8,15,9.979,0.01,4.84,993
452.59,10.5,165.4,12,10.042,0.01,4.84,993
453.1,10.5,128.0,13,9.948,0.01,4.84,993
453.61,10.5,159.7,9,10.027,0.01,4.84,993
454.12,10.5,128.0,13,10.016,0.01,4.84,993
454.62,10.5,149.5,14,9.96,0.01,4.84,993
455.13,10.5,163.8,9,10.04,0.01,4.84,993
455.64,10.5,149.6,10,9.987,0.01,4.84,993
456.15,10.5,147.2,15,10.009,0.01,4.84,993
456.66,10.5,160.4,13,10.001,0.01,4.84,993
457.16,10.5,165.7,11,9.988,0.01,4.84,993
457.67,10.5,130.0,15,10.023,0.01,4.84,993
458.18,10.5,148.0,18,9.99,0.01,4.84,993
458.68,10.6,149.5,16,10.004,0.01,4.84,993
459.19,10.6,160.5,16,10.009,0.01,4.84,993
459.7,10.6,178.9,9,9.979,0.01,4.84,993
460.2,10.6,142.3,12,10.007,0.01,4.84,993
460.71,10.6,157.8,10,10.007,0.01,4.84,993
461.22,10.6,147.5,9,10.004,0.01,4.84,993
461.73,10.6,143.8,12,9.996,0.01,4.84,993
462.23,10.6,158.2,11,9.987,0.01,4.84,993
462.74,10.6,147.7,10,10.016,0.01,4.84,993
463.25,10.6,177.3,12,9.996,0.01,4.84,993
463.76,10.6,147.9,16,9.983,0.01,4.84,993
464.26,10.6,163.5,10,10.019,0.01,4.84,993
464.77,10.6,132.1,13,9.981,0.01,4.84,993
465.28,10.6,141.9,15,10.002,0.01,4.84,993
465.78,10.6,175.0,6,10.002,0.01,4.84,993
466.29,10.6,149.3,9,10.017,0.01,4.84,993
466.8,10.6,157.6,12,9.998,0.01,4.84,993
467.31,10.6,145.6,13,9.988,0.01,4.84,993
467.82,10.6,141.6,15,10.004,0.01,4.84,993
468.33,10.6,149.4,10,9.949,0.01,4.84,993
468.84,10.6,134.2,16,10.042,0.01,4.84,993
469.34,10.6,153.6,12,10.017,0.01,4.84,993
469.85,10.6,184.8,12,9.999,0.01,4.84,993
470.36,10.6,150.0,14,9.995,0.01,4.84,993
470.87,10.6,139.8,10,9.994,0.01,4.84,993
471.37,10.6,149.9,11,9.988,0.01,4.84,993
471.88,10.6,165.3,14,10.009,0.01,4.84,993
472.39,10.6,139.9,12,9.998,0.01,4.84,993
472.9,10.6,149.8,11,10.0,0.01,4.84,993
473.4,10.6,136.1,11,10.009,0.01,4.84,993
473.91,10.6,151.6,0,9.99,0.01,4.84,993
474.42,10.6,137.5,13,10.017,0.01,4.84,993
474.93,10.6,144.0,14,9.985,0.01,4.84,993
475.43,10.6,165.6,14,10.003,0.01,4.84,993
475.94,10.6,137.7,12,10.007,0.01,4.84,993
476.45,10.6,155.5,12,9.992,0.01,4.84,993
476.96,10.6,149.4,15,10.001,0.01,4.84,993
477.47,10.6,157.6,15,10.0,0.01,4.84,993
477.97,10.6,155.6,10,9.997,0.01,4.84,993
478.48,10.7,133.5,12,10.013,0.01,4.84,993
478.99,10.7,150.3,14,9.965,0.01,4.84,993
479.5,10.7,128.0,11,10.02,0.01,4.84,993
480.0,10.7,126.1,18,9.998,0.01,4.84,993
480.51,10.7,175.7,14,10.019,0.01,4.84,993
481.02,10.7,167.5,7,10.0,0.01,4.84,993
481.53,10.7,120.3,18,10.008,0.01,4.84,993
482.03,10.7,165.7,9,9.988,0.01,4.84,993
482.54,10.7,130.3,13,9.992,0.01,4.84,993
483.05,10.7,145.6,9,10.007,0.01,4.84,993
483.56,10.7,140.1,13,9.969,0.01,4.84,993
484.06,10.7,141.2,14,10.022,0.01,4.84,993
484.57,10.7,147.6,14,10.01,0.01,4.84,993
485.08,10.7,126.4,12,10.002,0.01,4.84,993
485.59,10.7,144.0,10,9.985,0.01,4.84,993
486.09,10.7,140.4,6,10.013,0.01,4.84,993
486.6,10.7,125.8,7,9.998,0.01,4.84,993
487.11,10.7,128.7,15,10.001,0.01,4.84,993
487.61,10.7,157.3,13,9.999,0.01,4.84,993
488.12,10.7,151.6,13,9.993,0.01,4.84,993
488.63,10.7,151.6,10,10.018,0.01,4.84,993
489.14,10.7,160.4,11,9.955,0.01,4.84,993
489.64,10.7,176.2,13,10.047,0.01,4.84,993
490.15,10.7,141.8,14,9.971,0.01,4.84,993
490.65,10.7,131.7,16,10.025,0.01,4.84,993
491.16,10.7,155.7,11,9.981,0.01,4.84,993
491.67,10.7,149.5,12,10.004,0.01,4.84,993
492.18,10.7,147.6,9,10.012,0.01,4.84,993
492.69,10.7,117.1,15,9.997,0.01,4.84,993
493.19,10.7,164.5,11,9.989,0.01,4.84,993
493.7,10.7,132.5,11,10.016,0.01,4.84,993
494.2,10.7,190.9,12,9.989,0.01,4.84,993
494.71,10.7,129.0,15,10.0,0.01,4.84,993
495.21,10.7,179.0,9,10.006,0.01,4.84,993
495.72,10.7,147.9,12,9.984,0.01,4.84,993
496.23,10.8,141.9,15,9.981,0.01,4.84,993
496.74,10.8,183.5,10,10.04,0.01,4.84,993
497.24,10.8,136.2,13,9.99,0.01,4.84,993
497.75,10.8,139.8,13,9.994,0.01,4.84,993
498.26,10.8,157.2,9,9.999,0.01,4.84,993
498.77,10.8,145.7,13,10.013,0.01,4.84,993
499.27,10.8,149.6,13,9.988,0.01,4.84,993
499.78,10.8,153.7,12,10.001,0.01,4.84,993
500.29,10.8,125.6,14,10.009,0.01,4.84,993
500.8,10.8,151.5,13,9.985,0.01,4.84,993
501.31,10.8,130.3,12,10.016,0.01,4.84,993
501.81,10.8,151.3,16,9.996,0.01,4.84,993
502.32,10.8,147.6,13,9.99,0.01,4.84,993
502.83,10.8,155.7,12,10.002,0.01,4.84,993
503.34,10.8,127.8,14,10.004,0.01,4.84,993
503.85,10.8,145.9,12,10.007,0.01,4.84,993
504.35,10.8,147.5,10,10.004,0.01,4.84,993
