t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
269.504,2.9256,0.8452,0.0000,HEAVY,STABLE,HEAVY,MICE
272.050,2.5688,0.9047,0.0000,HEAVY,STABLE,HEAVY,MICE
274.595,-0.7087,-0.4405,0.0000,HEAVY,STABLE,HEAVY,MICE
277.139,0.3349,-0.6311,0.0000,HEAVY,STABLE,HEAVY,MICE
279.684,-0.5375,0.4406,0.0000,HEAVY,STABLE,HEAVY,MICE
282.227,2.6152,-1.2272,0.0000,HEAVY,STABLE,HEAVY,MICE
284.771,-1.7259,0.2145,0.0000,HEAVY,STABLE,HEAVY,MICE
287.316,2.5775,-0.5360,0.0000,HEAVY,STABLE,HEAVY,MICE
289.861,0.7497,-0.1786,0.0000,HEAVY,STABLE,HEAVY,MICE
292.415,0.5509,-0.4641,0.0000,HEAVY,STABLE,HEAVY,MICE
294.961,-8.2466,0.8784,0.0000,HEAVY,STABLE,HEAVY,MICE
297.504,0.8829,1.0600,0.0000,HEAVY,STABLE,HEAVY,MICE
300.046,0.5835,-0.9415,0.0000,HEAVY,STABLE,HEAVY,MICE
302.591,-6.4159,0.3217,0.0000,HEAVY,STABLE,HEAVY,MICE
305.143,1.3809,-0.6293,0.0000,HEAVY,STABLE,HEAVY,MICE
307.702,-0.2700,1.2006,0.0000,HEAVY,STABLE,HEAVY,MICE
310.258,1.5500,0.2122,0.0000,HEAVY,STABLE,HEAVY,MICE
312.821,-0.4935,-0.3327,0.0000,HEAVY,STABLE,HEAVY,MICE
315.366,3.7178,0.0459,0.0000,HEAVY,STABLE,HEAVY,MICE
317.916,-4.6408,0.5355,0.0000,HEAVY,STABLE,HEAVY,MICE
320.464,2.3171,-0.2611,0.0000,HEAVY,STABLE,HEAVY,MICE
323.007,1.1622,-0.4399,0.0000,HEAVY,STABLE,HEAVY,MICE
325.550,3.3640,0.1907,0.0000,HEAVY,STABLE,HEAVY,MICE
328.094,0.3444,0.2625,0.0000,HEAVY,STABLE,HEAVY,MICE
330.637,1.5320,0.3460,0.0000,HEAVY,STABLE,HEAVY,MICE
333.184,3.3896,-0.1074,0.0000,HEAVY,STABLE,HEAVY,MICE
335.725,-7.2471,0.5247,0.0000,HEAVY,STABLE,HEAVY,MICE
338.265,5.1282,-0.1194,0.0000,HEAVY,STABLE,HEAVY,MICE
340.807,-4.4385,-0.1550,0.0000,HEAVY,STABLE,HEAVY,MICE
343.348,3.7156,-0.0833,0.0000,HEAVY,STABLE,HEAVY,MICE
345.889,0.1547,0.3459,0.0000,HEAVY,STABLE,HEAVY,MICE
348.436,0.6428,-0.3815,0.0000,HEAVY,STABLE,HEAVY,MICE
350.978,1.9246,1.0240,0.0000,HEAVY,STABLE,HEAVY,MICE
353.525,0.0381,-0.1671,0.0000,HEAVY,STABLE,HEAVY,MICE
356.067,-5.1217,-0.4644,0.0000,HEAVY,STABLE,HEAVY,MICE
358.612,0.8163,-0.5601,0.0000,HEAVY,STABLE,HEAVY,MICE
361.157,4.3634,-0.0004,0.0000,HEAVY,STABLE,HEAVY,MICE
363.701,-4.1251,0.0593,0.0000,HEAVY,STABLE,HEAVY,MICE
366.242,-0.0555,-0.0599,0.0000,HEAVY,STABLE,HEAVY,MICE
368.788,1.5416,-0.8589,0.0000,HEAVY,STABLE,HEAVY,MICE
371.334,-1.4497,0.7140,0.0000,HEAVY,STABLE,HEAVY,MICE
373.880,3.0995,-0.7859,0.0000,HEAVY,STABLE,HEAVY,MICE
376.427,-0.4444,1.0469,0.0000,HEAVY,STABLE,HEAVY,MICE
378.972,-1.1945,0.4763,0.0000,HEAVY,STABLE,HEAVY,MICE
381.515,0.2617,-0.4048,0.0000,HEAVY,STABLE,HEAVY,MICE
384.060,-1.8170,-0.0479,0.0000,HEAVY,STABLE,HEAVY,MICE
386.609,0.0170,-0.6304,0.0000,HEAVY,STABLE,HEAVY,MICE
389.155,3.6231,0.6659,0.0000,HEAVY,STABLE,HEAVY,MICE
391.705,-0.3504,-0.3807,0.0000,HEAVY,STABLE,HEAVY,MICE
394.249,1.2486,-0.3217,0.0000,HEAVY,STABLE,HEAVY,MICE
396.789,-0.0296,-0.0354,0.0000,HEAVY,STABLE,HEAVY,MICE
399.330,3.4117,0.5249,0.0000,HEAVY,STABLE,HEAVY,MICE
401.873,7.2494,-1.0608,0.0000,HEAVY,STABLE,HEAVY,MICE
404.420,-3.1636,-0.2620,0.0000,HEAVY,STABLE,HEAVY,MICE
406.968,1.5096,0.3568,0.0000,HEAVY,STABLE,HEAVY,MICE
409.514,-0.3019,-0.2738,0.0000,HEAVY,STABLE,HEAVY,MICE
412.064,2.5706,0.3208,0.0000,HEAVY,STABLE,HEAVY,MICE
414.608,-1.9963,0.0115,0.0000,HEAVY,STABLE,HEAVY,MICE
417.151,-2.1049,1.3711,0.0000,HEAVY,STABLE,HEAVY,MICE
419.694,0.1283,-1.3104,0.0000,HEAVY,STABLE,HEAVY,MICE
422.235,-2.8272,0.4292,0.0000,HEAVY,STABLE,HEAVY,MICE
424.781,-4.8283,-0.6076,0.0000,HEAVY,STABLE,HEAVY,MICE
427.328,-1.3573,-0.1310,0.0000,HEAVY,STABLE,HEAVY,MICE
429.878,1.9660,-0.2734,0.0000,HEAVY,STABLE,HEAVY,MICE
432.426,5.1752,-0.1190,0.0000,HEAVY,STABLE,HEAVY,MICE
434.969,-0.5154,-0.1070,0.0000,HEAVY,STABLE,HEAVY,MICE
437.514,5.7522,-0.1905,0.0000,HEAVY,STABLE,HEAVY,MICE
440.059,1.4893,-0.0238,0.0000,HEAVY,STABLE,HEAVY,MICE
442.604,0.6142,0.0118,0.0000,HEAVY,STABLE,HEAVY,MICE
445.146,-9.3392,0.0713,0.0000,HEAVY,STABLE,HEAVY,MICE
447.690,3.5932,0.8580,0.0000,HEAVY,STABLE,HEAVY,MICE
450.237,-2.7936,-0.3924,0.0000,HEAVY,STABLE,HEAVY,MICE
452.777,-0.0121,0.1188,0.0000,HEAVY,STABLE,HEAVY,MICE
455.320,-1.7648,0.0954,0.0000,HEAVY,STABLE,HEAVY,MICE
457.862,2.0721,-0.1072,0.0000,HEAVY,STABLE,HEAVY,MICE
460.403,0.9755,-0.6201,0.0000,HEAVY,STABLE,HEAVY,MICE
462.945,2.3427,-0.0953,0.0000,HEAVY,STABLE,HEAVY,MICE
465.488,-1.9263,-0.2862,0.0000,HEAVY,STABLE,HEAVY,MICE
468.030,1.9797,-0.2029,0.0000,HEAVY,STABLE,HEAVY,MICE
470.570,-2.3513,0.0834,0.0000,HEAVY,STABLE,HEAVY,MICE
473.110,1.2407,-0.6442,0.0000,HEAVY,STABLE,HEAVY,MICE
475.650,-2.4404,0.6204,0.0000,HEAVY,STABLE,HEAVY,MICE
478.191,-2.6551,-0.1314,0.0000,HEAVY,STABLE,HEAVY,MICE
480.730,-5.6303,-0.3939,0.0000,HEAVY,STABLE,HEAVY,MICE
483.271,2.8123,0.4652,0.0000,HEAVY,STABLE,HEAVY,MICE
485.813,-2.6115,-0.2859,0.0000,HEAVY,STABLE,HEAVY,MICE
488.353,-1.3803,0.2149,0.0000,HEAVY,STABLE,HEAVY,MICE
490.901,3.6012,0.1666,0.0000,HEAVY,STABLE,HEAVY,MICE
493.446,5.9606,-0.4164,0.0000,HEAVY,STABLE,HEAVY,MICE
495.994,-0.1615,0.0122,0.0000,HEAVY,STABLE,HEAVY,MICE
498.538,-3.4331,0.7382,0.0000,HEAVY,STABLE,HEAVY,MICE
501.080,5.9241,-0.7868,0.0000,HEAVY,STABLE,HEAVY,MICE
503.619,-1.5950,1.4434,0.0000,HEAVY,STABLE,HEAVY,MICE
506.158,5.2440,-0.9192,0.0000,HEAVY,STABLE,HEAVY,MICE
508.697,-2.3048,-0.0118,0.0000,HEAVY,STABLE,HEAVY,MICE
511.237,5.8775,-0.7875,0.0000,HEAVY,STABLE,HEAVY,MICE
513.775,-4.8731,-0.3342,0.0000,HEAVY,STABLE,HEAVY,MICE
516.316,4.5910,0.4056,0.0000,HEAVY,STABLE,HEAVY,MICE
518.855,8.5988,0.0955,0.0000,HEAVY,STABLE,HEAVY,MICE
521.397,-4.8351,-0.8708,0.0000,HEAVY,STABLE,HEAVY,MICE
523.939,0.0518,-0.0598,0.0000,HEAVY,STABLE,HEAVY,MICE
526.479,-3.7598,0.1664,0.0000,HEAVY,STABLE,HEAVY,MICE
529.023,-0.5520,0.0474,0.0000,HEAVY,STABLE,HEAVY,MICE
531.567,-0.7519,0.5003,0.0000,HEAVY,STABLE,HEAVY,MICE
534.110,4.1420,0.5727,0.0000,HEAVY,STABLE,HEAVY,MICE
536.652,-2.0463,0.2626,0.0000,HEAVY,STABLE,HEAVY,MICE
539.195,5.3545,-0.1069,0.0000,HEAVY,STABLE,HEAVY,MICE
541.735,-4.9900,-0.7633,0.0000,HEAVY,STABLE,HEAVY,MICE
544.276,-0.4263,-0.1669,0.0000,HEAVY,STABLE,HEAVY,MICE
546.815,2.5415,0.4892,0.0000,HEAVY,STABLE,HEAVY,MICE
549.356,1.4368,0.1193,0.0000,HEAVY,STABLE,HEAVY,MICE
551.899,4.1683,0.3101,0.0000,HEAVY,STABLE,HEAVY,MICE
554.438,-0.0580,-0.9783,0.0000,HEAVY,STABLE,HEAVY,MICE
556.982,-2.6419,0.6201,0.0000,HEAVY,STABLE,HEAVY,MICE
559.526,3.9908,-0.9307,0.0000,HEAVY,STABLE,HEAVY,MICE
562.070,3.6119,-0.0713,0.0000,HEAVY,STABLE,HEAVY,MICE
564.613,2.7300,-0.8221,0.0000,HEAVY,STABLE,HEAVY,MICE
567.161,-0.8348,1.9765,0.0000,HEAVY,STABLE,HEAVY,MICE
569.702,-1.8400,0.2985,0.0000,HEAVY,STABLE,HEAVY,MICE
572.244,2.9225,0.1311,0.0000,HEAVY,STABLE,HEAVY,MICE
574.786,-3.5519,0.2264,0.0000,HEAVY,STABLE,HEAVY,MICE
577.325,4.5346,-0.8233,0.0000,HEAVY,STABLE,HEAVY,MICE
579.868,-1.2161,0.4055,0.0000,HEAVY,STABLE,HEAVY,MICE
582.408,-2.4652,-0.2503,0.0000,HEAVY,STABLE,HEAVY,MICE
584.949,-0.4938,-0.2862,0.0000,HEAVY,STABLE,HEAVY,MICE
587.492,0.4850,0.0597,0.0000,HEAVY,STABLE,HEAVY,MICE
590.033,4.7080,0.0001,0.0000,HEAVY,STABLE,HEAVY,MICE
592.575,-4.7042,-1.0251,0.0000,HEAVY,STABLE,HEAVY,MICE
595.115,5.3445,0.6920,0.0000,HEAVY,STABLE,HEAVY,MICE
597.659,-4.3404,-0.6436,0.0000,HEAVY,STABLE,HEAVY,MICE
600.202,7.4005,0.1074,0.0000,HEAVY,STABLE,HEAVY,MICE
602.753,-15.3910,-1.7120,0.0000,HEAVY,STABLE,HEAVY,MICE
