t_s,backlog_pkts,backlog_bytes,target_ms,limit_pkts,quantum_bytes,drop_rate,throughput_mbps,sojourn_ms
441.8,27,40878,5.0,1024,1514,157.4,4.994,60.55
442.8,26,39364,5.0,1024,1514,161.5,4.998,58.26
443.8,24,36336,5.0,1024,1514,166.4,5.01,53.65
444.8,21,31794,5.0,1024,1514,165.4,4.998,47.06
445.9,26,39364,5.0,1024,1514,163.4,4.996,58.29
446.9,18,27252,5.0,1024,1514,161.4,4.997,40.34
447.9,22,33308,5.0,1024,1514,177.4,5.009,49.19
448.9,21,31794,5.0,1024,1514,181.4,4.997,47.07
449.9,24,36336,5.0,1024,1514,158.4,4.997,53.79
450.9,30,45420,5.0,1024,1514,169.2,5.003,67.16
451.9,0,0,5.0,1024,1514,168.4,4.995,0.0
452.9,31,46934,5.0,1024,1514,159.4,5.007,69.34
453.9,27,40878,5.0,1024,1514,157.4,4.994,60.55
454.9,0,0,5.0,1024,1514,172.4,5.009,0.0
455.9,26,39364,5.0,1024,1514,161.3,4.993,58.32
456.9,22,33308,5.0,1024,1514,159.5,4.998,49.3
457.9,24,36336,5.0,1024,1514,156.4,5.007,53.68
458.9,24,36336,5.0,1024,1514,160.4,4.995,53.81
459.9,30,45420,5.0,1024,1514,162.4,4.995,67.27
460.9,30,45420,5.0,1024,1514,159.1,5.0,67.2
461.9,27,40878,5.0,1024,1514,162.4,5.008,60.38
462.9,0,0,5.0,1024,1514,167.4,4.998,0.0
463.9,22,33308,5.0,1024,1514,160.4,4.995,49.33
464.9,22,33308,5.0,1024,1514,171.1,5.001,49.27
465.9,31,46934,5.0,1024,1514,159.4,5.007,69.34
466.9,22,33308,5.0,1024,1514,163.5,4.998,49.3
467.9,24,36336,5.0,1024,1514,155.4,4.995,53.81
468.9,17,25738,5.0,1024,1514,172.2,5.003,38.06
469.9,25,37850,5.0,1024,1514,153.4,5.007,55.92
471.0,29,43906,5.0,1024,1514,177.4,4.996,65.01
472.0,20,30280,5.0,1024,1514,170.5,4.998,44.82
473.0,26,39364,5.0,1024,1514,169.4,4.998,58.26
474.0,24,36336,5.0,1024,1514,166.4,4.996,53.8
475.0,25,37850,5.0,1024,1514,167.5,5.01,55.89
476.0,31,46934,5.0,1024,1514,159.4,4.996,69.5
477.0,26,39364,5.0,1024,1514,171.4,4.997,58.27
478.0,18,27252,5.0,1024,1514,177.4,4.997,40.34
479.0,0,0,5.0,1024,1514,163.3,5.005,0.0
480.0,17,25738,5.0,1024,1514,190.2,5.006,38.03
481.0,26,39364,5.0,1024,1514,173.5,4.999,58.25
482.0,25,37850,5.0,1024,1514,164.4,4.996,56.04
483.0,20,30280,5.0,1024,1514,171.4,4.996,44.84
484.0,20,30280,5.0,1024,1514,151.5,4.999,44.81
485.0,24,36336,5.0,1024,1514,164.3,5.007,53.68
486.0,0,0,5.0,1024,1514,176.4,4.998,0.0
487.0,22,33308,5.0,1024,1514,148.5,4.996,49.32
488.0,25,37850,5.0,1024,1514,153.5,4.999,56.01
489.0,21,31794,5.0,1024,1514,191.2,5.005,46.99
490.0,0,0,5.0,1024,1514,180.4,4.997,0.0
491.0,25,37850,5.0,1024,1514,161.4,5.008,55.91
492.0,27,40878,5.0,1024,1514,164.4,4.997,60.52
493.0,25,37850,5.0,1024,1514,154.4,4.996,56.04
494.0,22,33308,5.0,1024,1514,178.3,5.007,49.21
495.0,22,33308,5.0,1024,1514,164.4,4.997,49.31
496.0,26,39364,5.0,1024,1514,157.4,4.996,58.29
497.0,22,33308,5.0,1024,1514,161.4,4.996,49.32
498.0,29,43906,5.0,1024,1514,159.4,5.009,64.84
499.1,0,0,5.0,1024,1514,175.3,4.994,0.0
500.1,20,30280,5.0,1024,1514,162.4,4.995,44.84
501.1,24,36336,5.0,1024,1514,162.4,5.008,53.67
502.1,19,28766,5.0,1024,1514,178.4,4.999,42.57
503.1,0,0,5.0,1024,1514,165.4,4.995,0.0
504.1,31,46934,5.0,1024,1514,152.5,4.996,69.5
505.1,0,0,5.0,1024,1514,162.5,4.998,0.0
506.1,22,33308,5.0,1024,1514,169.4,5.008,49.2
507.1,25,37850,5.0,1024,1514,162.4,4.996,56.04
508.1,0,0,5.0,1024,1514,165.4,4.996,0.0
509.1,25,37850,5.0,1024,1514,150.5,5.009,55.9
510.1,22,33308,5.0,1024,1514,157.5,4.997,49.31
511.1,0,0,5.0,1024,1514,160.4,4.996,0.0
512.1,18,27252,5.0,1024,1514,179.4,4.998,40.34
513.1,20,30280,5.0,1024,1514,172.4,5.009,44.72
514.1,18,27252,5.0,1024,1514,152.4,4.996,40.35
515.1,28,42392,5.0,1024,1514,149.4,4.993,62.81
516.1,22,33308,5.0,1024,1514,165.4,5.007,49.21
517.1,25,37850,5.0,1024,1514,168.4,4.996,56.04
518.1,24,36336,5.0,1024,1514,178.4,4.997,53.79
519.1,21,31794,5.0,1024,1514,175.1,5.012,46.93
520.1,16,24224,5.0,1024,1514,174.4,4.998,35.85
521.1,26,39364,5.0,1024,1514,156.4,4.996,58.29
522.1,21,31794,5.0,1024,1514,166.4,4.996,47.08
523.1,19,28766,5.0,1024,1514,162.3,5.006,42.51
524.1,30,45420,5.0,1024,1514,161.5,4.998,67.23
525.1,25,37850,5.0,1024,1514,172.4,4.997,56.03
526.1,25,37850,5.0,1024,1514,171.4,4.997,56.03
527.2,17,25738,5.0,1024,1514,180.4,5.009,38.01
528.2,0,0,5.0,1024,1514,170.4,4.996,0.0
529.2,20,30280,5.0,1024,1514,177.4,4.998,44.82
530.2,22,33308,5.0,1024,1514,163.5,4.998,49.3
531.2,28,42392,5.0,1024,1514,151.4,5.008,62.62
532.2,21,31794,5.0,1024,1514,174.4,4.998,47.06
533.2,28,42392,5.0,1024,1514,177.4,4.997,62.76
534.2,22,33308,5.0,1024,1514,161.4,4.996,49.32
535.2,25,37850,5.0,1024,1514,159.5,5.01,55.89
536.2,21,31794,5.0,1024,1514,167.4,4.995,47.09
537.2,18,27252,5.0,1024,1514,163.4,4.997,40.34
538.2,24,36336,5.0,1024,1514,150.5,5.009,53.66
539.2,0,0,5.0,1024,1514,156.5,4.997,0.0
540.2,0,0,5.0,1024,1514,165.5,4.999,0.0
541.2,25,37850,5.0,1024,1514,161.4,4.996,56.04
542.2,26,39364,5.0,1024,1514,151.5,4.998,58.26
543.2,17,25738,5.0,1024,1514,175.4,5.009,38.01
544.2,25,37850,5.0,1024,1514,169.4,4.996,56.04
545.2,0,0,5.0,1024,1514,172.3,4.995,0.0
546.2,25,37850,5.0,1024,1514,167.4,5.009,55.9
547.2,34,51476,5.0,1024,1514,171.4,4.998,76.19
548.2,28,42392,5.0,1024,1514,155.5,4.999,62.73
549.2,26,39364,5.0,1024,1514,168.3,4.995,58.3
550.2,32,48448,5.0,1024,1514,158.4,4.996,71.74
551.2,0,0,5.0,1024,1514,166.3,5.004,0.0
552.2,31,46934,5.0,1024,1514,162.3,5.006,69.36
553.2,20,30280,5.0,1024,1514,165.4,4.997,44.83
554.2,0,0,5.0,1024,1514,164.4,4.997,0.0
555.3,24,36336,5.0,1024,1514,169.4,5.008,53.67
556.3,21,31794,5.0,1024,1514,165.4,4.997,47.07
557.3,18,27252,5.0,1024,1514,167.3,4.994,40.37
558.3,26,39364,5.0,1024,1514,170.4,5.008,58.15
559.3,30,45420,5.0,1024,1514,160.5,4.998,67.23
560.3,22,33308,5.0,1024,1514,180.4,4.997,49.31
561.3,25,37850,5.0,1024,1514,157.4,5.007,55.92
562.3,18,27252,5.0,1024,1514,177.3,4.995,40.36
563.3,27,40878,5.0,1024,1514,170.4,4.998,60.5
564.3,33,49962,5.0,1024,1514,164.5,4.998,73.95
565.3,26,39364,5.0,1024,1514,175.4,5.009,58.14
566.3,25,37850,5.0,1024,1514,175.4,4.999,56.01
567.3,24,36336,5.0,1024,1514,181.4,4.998,53.78
568.3,21,31794,5.0,1024,1514,168.4,4.997,47.07
569.3,24,36336,5.0,1024,1514,157.4,4.997,53.79
570.3,20,30280,5.0,1024,1514,164.5,5.01,44.71
571.3,22,33308,5.0,1024,1514,172.4,4.998,49.3
572.3,25,37850,5.0,1024,1514,162.5,4.999,56.01
573.3,21,31794,5.0,1024,1514,153.4,4.993,47.11
574.3,22,33308,5.0,1024,1514,172.3,5.008,49.2
575.3,25,37850,5.0,1024,1514,157.5,4.998,56.02
576.3,0,0,5.0,1024,1514,176.5,5.0,0.0
577.3,0,0,5.0,1024,1514,176.4,4.997,0.0
578.3,0,0,5.0,1024,1514,160.5,4.998,0.0
579.3,0,0,5.0,1024,1514,178.4,4.997,0.0
580.3,20,30280,5.0,1024,1514,154.3,5.005,44.76
581.3,28,42392,5.0,1024,1514,155.1,4.998,62.75
582.4,20,30280,5.0,1024,1514,193.3,5.008,44.73
583.4,27,40878,5.0,1024,1514,159.4,4.996,60.53
584.4,28,42392,5.0,1024,1514,162.5,4.998,62.75
585.4,25,37850,5.0,1024,1514,174.2,5.004,55.96
586.4,29,43906,5.0,1024,1514,169.3,4.994,65.04
587.4,0,0,5.0,1024,1514,176.5,5.0,0.0
588.4,28,42392,5.0,1024,1514,164.4,5.009,62.61
589.4,32,48448,5.0,1024,1514,173.5,4.999,71.69
590.4,15,22710,5.0,1024,1514,179.2,4.993,33.65
591.4,24,36336,5.0,1024,1514,170.5,4.999,53.77
592.4,30,45420,5.0,1024,1514,163.5,5.011,67.05
593.4,20,30280,5.0,1024,1514,159.5,4.998,44.82
594.4,26,39364,5.0,1024,1514,156.4,4.994,58.31
595.4,27,40878,5.0,1024,1514,169.5,4.999,60.49
596.4,28,42392,5.0,1024,1514,167.4,4.995,62.78
597.4,26,39364,5.0,1024,1514,171.5,5.01,58.12
598.4,28,42392,5.0,1024,1514,170.4,4.996,62.77
599.4,19,28766,5.0,1024,1514,169.3,4.995,42.6
