[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  204.3       HEAVY       STABLE       HEAVY   52254.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  204.8       HEAVY       STABLE       HEAVY   55165.0    250       0      0    0.00ms      MICE    1.0ms    256    15
  205.3       HEAVY       STABLE       HEAVY   51144.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  205.8       HEAVY       STABLE       HEAVY   55850.5    238       0      0    0.00ms      MICE    1.0ms    256    15
  206.4       HEAVY   RECOVERING    MODERATE   45380.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  206.9       HEAVY       STABLE       HEAVY   48916.6    220       0      0    0.00ms      MICE    1.0ms    256    15
  207.4       HEAVY   RECOVERING    MODERATE   46355.3    244       0      0    0.00ms      MICE    1.0ms    256    15
  207.9       HEAVY   RECOVERING    MODERATE   53638.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  208.4       HEAVY   RECOVERING    MODERATE   48880.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  208.9       HEAVY   RECOVERING    MODERATE   53311.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  209.4       HEAVY       STABLE       HEAVY   59136.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  209.9       HEAVY       STABLE       HEAVY   47870.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  210.5       HEAVY       STABLE       HEAVY   50094.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  211.0       HEAVY       STABLE       HEAVY   53303.6    252       0      0    0.00ms      MICE    1.0ms    256    15
  211.5       HEAVY   RECOVERING    MODERATE   43649.6    246       0      0    0.00ms      MICE    1.0ms    256    15
  212.0       HEAVY   RECOVERING    MODERATE   53093.5    228       0      0    0.00ms      MICE    1.0ms    256    15
  212.5       HEAVY   RECOVERING    MODERATE   46510.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  213.0       HEAVY   RECOVERING    MODERATE   48751.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  213.5       HEAVY   RECOVERING    MODERATE   46573.0    256       0      0    0.00ms      MICE    1.0ms    256    15
  214.0       HEAVY   RECOVERING    MODERATE   47736.8    236       0      0    0.00ms      MICE    1.0ms    256    15
  214.6       HEAVY   RECOVERING    MODERATE   49243.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  215.1       HEAVY   RECOVERING    MODERATE   43436.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  215.6       HEAVY   RECOVERING    MODERATE   49267.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  216.1       HEAVY       STABLE       HEAVY   54065.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  216.6       HEAVY       STABLE       HEAVY   56038.5    242       0      0    0.00ms      MICE    1.0ms    256    15
  217.1       HEAVY       STABLE       HEAVY   50890.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  217.6       HEAVY       STABLE       HEAVY   55322.7    233       0      0    0.00ms      MICE    1.0ms    256    15
  218.1       HEAVY       STABLE       HEAVY   65866.2    235       0      0    0.00ms      MICE    1.0ms    256    15
  218.6       HEAVY       STABLE       HEAVY   58599.2    232       0      0    0.00ms      MICE    1.0ms    256    15
  219.2       HEAVY       STABLE       HEAVY   55326.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  219.7       HEAVY       STABLE       HEAVY   56814.2    243       0      0    0.00ms      MICE    1.0ms    256    15
  220.2       HEAVY       STABLE       HEAVY   52005.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  220.7       HEAVY   RECOVERING    MODERATE   49134.3    229       0      0    0.00ms      MICE    1.0ms    256    15
  221.2       HEAVY   RECOVERING    MODERATE   49859.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  221.7       HEAVY   RECOVERING    MODERATE   48574.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  222.2       HEAVY   RECOVERING    MODERATE   56242.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  222.7       HEAVY   RECOVERING    MODERATE   49680.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  223.3       HEAVY   RECOVERING    MODERATE   56396.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  223.8       HEAVY   RECOVERING    MODERATE   53547.3    252       0      0    0.00ms      MICE    1.0ms    256    15
  224.3       HEAVY   RECOVERING    MODERATE   47067.6    242       0      0    0.00ms      MICE    1.0ms    256    15
  224.8       HEAVY       STABLE       HEAVY   56645.1    240       0      0    0.00ms      MICE    1.0ms    256    15
  225.3       HEAVY       STABLE       HEAVY   54038.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  225.8       HEAVY       STABLE       HEAVY   50796.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  226.3       HEAVY       STABLE       HEAVY   55895.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  226.8       HEAVY   RECOVERING    MODERATE   47957.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  227.4       HEAVY   RECOVERING    MODERATE   49001.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  227.9       HEAVY   RECOVERING    MODERATE   51900.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  228.4       HEAVY   RECOVERING    MODERATE   51676.4    253       0      0    0.00ms      MICE    1.0ms    256    15
  228.9       HEAVY   RECOVERING    MODERATE   49377.5    244       0      0    0.00ms      MICE    1.0ms    256    15
  229.4       HEAVY   RECOVERING    MODERATE   42822.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  229.9       HEAVY   RECOVERING    MODERATE   47599.1    246       0      0    0.00ms      MICE    1.0ms    256    15
  230.4       HEAVY   RECOVERING    MODERATE   49034.7    222       0      0    0.00ms      MICE    1.0ms    256    15
  231.0       HEAVY   RECOVERING    MODERATE   43788.8    250       0      0    0.00ms      MICE    1.0ms    256    15
  231.5       HEAVY   RECOVERING    MODERATE   44639.0    219       0      0    0.00ms      MICE    1.0ms    256    15
  232.0       HEAVY   RECOVERING    MODERATE   42752.9    229       0      0    0.00ms      MICE    1.0ms    256    15
  232.5       HEAVY   RECOVERING    MODERATE   45299.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  233.0       HEAVY   RECOVERING    MODERATE   55745.3    233       0      0    0.00ms      MICE    1.0ms    256    15
  233.5       HEAVY       STABLE       HEAVY   53797.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  234.0       HEAVY       STABLE       HEAVY   50283.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  234.5       HEAVY       STABLE       HEAVY   59866.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  235.1       HEAVY       STABLE       HEAVY   49132.5    228       0      0    0.00ms      MICE    1.0ms    256    15
  235.6       HEAVY       STABLE       HEAVY   53173.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  236.1       HEAVY       STABLE       HEAVY   58814.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  236.6       HEAVY       STABLE       HEAVY   57702.7    227       0      0    0.00ms      MICE    1.0ms    256    15
  237.1       HEAVY       STABLE       HEAVY   50622.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  237.6       HEAVY       STABLE       HEAVY   60052.7    246       0      0    0.00ms      MICE    1.0ms    256    15
  238.1       HEAVY       STABLE       HEAVY   53458.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  238.6       HEAVY       STABLE       HEAVY   53717.6    253       0      0    0.00ms      MICE    1.0ms    256    15
  239.1       HEAVY   RECOVERING    MODERATE   51831.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  239.7       HEAVY   RECOVERING    MODERATE   51731.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  240.2       HEAVY   RECOVERING    MODERATE   46241.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  240.7       HEAVY   RECOVERING    MODERATE   55513.5    245       0      0    0.00ms      MICE    1.0ms    256    15
  241.2       HEAVY   RECOVERING    MODERATE   50720.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  241.7       HEAVY   RECOVERING    MODERATE   55666.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  242.2       HEAVY   RECOVERING    MODERATE   50770.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  242.7       HEAVY   RECOVERING    MODERATE   50533.8    253       0      0    0.00ms      MICE    1.0ms    256    15
  243.2       HEAVY       STABLE       HEAVY   55061.9    244       0      0    0.00ms      MICE    1.0ms    256    15
  243.8       HEAVY   RECOVERING    MODERATE   45523.1    246       0      0    0.00ms      MICE    1.0ms    256    15
  244.3       HEAVY       STABLE       HEAVY   53674.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  244.8       HEAVY   RECOVERING    MODERATE   50153.1    239       0      0    0.00ms      MICE    1.0ms    256    15
  245.3       HEAVY   RECOVERING    MODERATE   41098.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  245.8       HEAVY   RECOVERING    MODERATE   57868.5    234       0      0    0.00ms      MICE    1.0ms    256    15
  246.3       HEAVY       STABLE       HEAVY   61058.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  246.8       HEAVY       STABLE       HEAVY   57109.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  247.3       HEAVY       STABLE       HEAVY   51064.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  247.9       HEAVY       STABLE       HEAVY   53089.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  248.4       HEAVY       STABLE       HEAVY   52417.7    252       0      0    0.00ms      MICE    1.0ms    256    15
  248.9       HEAVY       STABLE       HEAVY   50170.6    251       0      0    0.00ms      MICE    1.0ms    256    15
  249.4       HEAVY   RECOVERING    MODERATE   48096.3    228       0      0    0.00ms      MICE    1.0ms    256    15
  249.9       HEAVY       STABLE       HEAVY   58258.3    226       0      0    0.00ms      MICE    1.0ms    256    15
  250.4       HEAVY   RECOVERING    MODERATE   53553.2    246       0      0    0.00ms      MICE    1.0ms    256    15
  250.9       HEAVY   RECOVERING    MODERATE   54758.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  251.4       HEAVY       STABLE       HEAVY   56449.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  252.0       HEAVY       STABLE       HEAVY   54126.2    238       0      0    0.00ms      MICE    1.0ms    256    15
  252.5       HEAVY       STABLE       HEAVY   49355.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  253.0       HEAVY       STABLE       HEAVY   53812.2    233       0      0    0.00ms      MICE    1.0ms    256    15
  253.5       HEAVY   RECOVERING    MODERATE   45160.4    249       0      0    0.00ms      MICE    1.0ms    256    15
  254.0       HEAVY   RECOVERING    MODERATE   51166.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  254.5       HEAVY   RECOVERING    MODERATE   50646.4    209       0      0    0.00ms      MICE    1.0ms    256    15
  255.0       HEAVY   RECOVERING    MODERATE   52135.1    238       0      0    0.00ms      MICE    1.0ms    256    15
  255.5       HEAVY   RECOVERING    MODERATE   48609.1    243       0      0    0.00ms      MICE    1.0ms    256    15
  256.1       HEAVY   RECOVERING    MODERATE   52041.3    235       0      0    0.00ms      MICE    1.0ms    256    15
  256.6       HEAVY   RECOVERING    MODERATE   50452.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  257.1       HEAVY       STABLE       HEAVY   49921.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  257.6       HEAVY       STABLE       HEAVY   53910.3    252       0      0    0.00ms      MICE    1.0ms    256    15
  258.1       HEAVY       STABLE       HEAVY   59321.5    238       0      0    0.00ms      MICE    1.0ms    256    15
  258.6       HEAVY       STABLE       HEAVY   49311.5    234       0      0    0.00ms      MICE    1.0ms    256    15
  259.1       HEAVY       STABLE       HEAVY   57819.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  259.6       HEAVY       STABLE       HEAVY   52761.9    250       0      0    0.00ms      MICE    1.0ms    256    15
  260.2       HEAVY       STABLE       HEAVY   48282.8    228       0      0    0.00ms      MICE    1.0ms    256    15
  260.7       HEAVY   RECOVERING    MODERATE   47687.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  261.2       HEAVY   RECOVERING    MODERATE   52309.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  261.7       HEAVY   RECOVERING    MODERATE   55024.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  262.2       HEAVY   RECOVERING    MODERATE   50203.0    243       0      0    0.00ms      MICE    1.0ms    256    15
  262.7       HEAVY   RECOVERING    MODERATE   53427.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  263.2       HEAVY       STABLE       HEAVY   52805.1    253       0      0    0.00ms      MICE    1.0ms    256    15
  263.7       HEAVY       STABLE       HEAVY   55643.2    228       0      0    0.00ms      MICE    1.0ms    256    15
  264.3       HEAVY       STABLE       HEAVY   46522.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  264.8       HEAVY   RECOVERING    MODERATE   45078.0    242       0      0    0.00ms      MICE    1.0ms    256    15
  265.3       HEAVY       STABLE       HEAVY   56852.3    244       0      0    0.00ms      MICE    1.0ms    256    15
  265.8       HEAVY   RECOVERING    MODERATE   53147.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  266.3       HEAVY       STABLE       HEAVY   56286.8    247       0      0    0.00ms      MICE    1.0ms    256    15
  266.8       HEAVY       STABLE       HEAVY   48229.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  267.3       HEAVY   RECOVERING    MODERATE   44433.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  267.8       HEAVY   RECOVERING    MODERATE   48430.5    232       0      0    0.00ms      MICE    1.0ms    256    15
  268.4       HEAVY   RECOVERING    MODERATE   51447.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  268.9       HEAVY       STABLE       HEAVY   56012.6    228       0      0    0.00ms      MICE    1.0ms    256    15
  269.4       HEAVY   RECOVERING    MODERATE   46091.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  269.9       HEAVY   RECOVERING    MODERATE   57022.7    231       0      0    0.00ms      MICE    1.0ms    256    15
  270.4       HEAVY   RECOVERING    MODERATE   47528.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  270.9       HEAVY       STABLE       HEAVY   53672.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  271.4       HEAVY       STABLE       HEAVY   57028.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  271.9       HEAVY       STABLE       HEAVY   49752.6    253       0      0    0.00ms      MICE    1.0ms    256    15
  272.4       HEAVY   RECOVERING    MODERATE   45926.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  273.0       HEAVY   RECOVERING    MODERATE   44035.0    245       0      0    0.00ms      MICE    1.0ms    256    15
  273.5       HEAVY   RECOVERING    MODERATE   48118.8    251       0      0    0.00ms      MICE    1.0ms    256    15
  274.0       HEAVY   RECOVERING    MODERATE   44212.9    244       0      0    0.00ms      MICE    1.0ms    256    15
  274.5       HEAVY   RECOVERING    MODERATE   43773.9    241       0      0    0.00ms      MICE    1.0ms    256    15
  275.0       HEAVY   RECOVERING    MODERATE   44790.0    252       0      0    0.00ms      MICE    1.0ms    256    15
  275.5       HEAVY   RECOVERING    MODERATE   45293.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  276.0       HEAVY   RECOVERING    MODERATE   54766.7    222       0      0    0.00ms      MICE    1.0ms    256    15
  276.5       HEAVY   RECOVERING    MODERATE   38704.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  277.1       HEAVY       STABLE       HEAVY   47955.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  277.6       HEAVY       STABLE       HEAVY   52320.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  278.1       HEAVY       STABLE       HEAVY   53611.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  278.6       HEAVY       STABLE       HEAVY   52580.6    223       0      0    0.00ms      MICE    1.0ms    256    15
  279.1       HEAVY       STABLE       HEAVY   54758.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  279.6       HEAVY       STABLE       HEAVY   57094.9    252       0      0    0.00ms      MICE    1.0ms    256    15
  280.1       HEAVY       STABLE       HEAVY   51653.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  280.6       HEAVY       STABLE       HEAVY   45435.4    236       0      0    0.00ms      MICE    1.0ms    256    15
  281.2       HEAVY       STABLE       HEAVY   44186.3    249       0      0    0.00ms      MICE    1.0ms    256    15
  281.7       HEAVY   RECOVERING    MODERATE   52876.5    256       0      0    0.00ms      MICE    1.0ms    256    15
  282.2       HEAVY   RECOVERING    MODERATE   55307.3    244       0      0    0.00ms      MICE    1.0ms    256    15
  282.7       HEAVY   RECOVERING    MODERATE   53204.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  283.2       HEAVY       STABLE       HEAVY   54857.9    231       0      0    0.00ms      MICE    1.0ms    256    15
  283.7       HEAVY   RECOVERING    MODERATE   46686.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  284.2       HEAVY       STABLE       HEAVY   53875.0    255       0      0    0.00ms      MICE    1.0ms    256    15
  284.7       HEAVY       STABLE       HEAVY   55443.5    228       0      0    0.00ms      MICE    1.0ms    256    15
  285.3       HEAVY       STABLE       HEAVY   46919.7    246       0      0    0.00ms      MICE    1.0ms    256    15
  285.8       HEAVY       STABLE       HEAVY   56350.8    245       0      0    0.00ms      MICE    1.0ms    256    15
  286.3       HEAVY   RECOVERING    MODERATE   53848.8    245       0      0    0.00ms      MICE    1.0ms    256    15
  286.8       HEAVY       STABLE       HEAVY   58719.0    253       0      0    0.00ms      MICE    1.0ms    256    15
  287.3       HEAVY       STABLE       HEAVY   51688.5    247       0      0    0.00ms      MICE    1.0ms    256    15
  287.8       HEAVY       STABLE       HEAVY   49527.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  288.3       HEAVY   RECOVERING    MODERATE   46540.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  288.8       HEAVY   RECOVERING    MODERATE   38524.0    232       0      0    0.00ms      MICE    1.0ms    256    15
  289.4       HEAVY   RECOVERING    MODERATE   54217.9    228       0      0    0.00ms      MICE    1.0ms    256    15
  289.9       HEAVY   RECOVERING    MODERATE   54943.3    252       0      0    0.00ms      MICE    1.0ms    256    15
  290.4       HEAVY   RECOVERING    MODERATE   54126.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  290.9       HEAVY   RECOVERING    MODERATE   52429.7    256       0      0    0.00ms      MICE    1.0ms    256    15
  291.4       HEAVY       STABLE       HEAVY   56713.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  291.9       HEAVY       STABLE       HEAVY   53188.3    254       0      0    0.00ms      MICE    1.0ms    256    15
  292.4       HEAVY       STABLE       HEAVY   53097.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  292.9       HEAVY       STABLE       HEAVY   48879.3    232       0      0    0.00ms      MICE    1.0ms    256    15
  293.5       HEAVY       STABLE       HEAVY   44825.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  294.0       HEAVY   RECOVERING    MODERATE   49094.5    224       0      0    0.00ms      MICE    1.0ms    256    15
  294.5       HEAVY   RECOVERING    MODERATE   58151.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  295.0       HEAVY   RECOVERING    MODERATE   46281.5    227       0      0    0.00ms      MICE    1.0ms    256    15
  295.5       HEAVY   RECOVERING    MODERATE   51386.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  296.0       HEAVY   RECOVERING    MODERATE   50679.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  296.5       HEAVY   RECOVERING    MODERATE   51394.5    234       0      0    0.00ms      MICE    1.0ms    256    15
  297.0       HEAVY       STABLE       HEAVY   49590.5      0       0      0    0.00ms      MICE    1.0ms    256    15
  297.6       HEAVY       STABLE       HEAVY   48767.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  298.1       HEAVY       STABLE       HEAVY   50481.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  298.6       HEAVY       STABLE       HEAVY   59091.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  299.1       HEAVY       STABLE       HEAVY   56988.7    246       0      0    0.00ms      MICE    1.0ms    256    15
  299.6       HEAVY       STABLE       HEAVY   51739.0    249       0      0    0.00ms      MICE    1.0ms    256    15
  300.1       HEAVY       STABLE       HEAVY   58416.3    253       0      0    0.00ms      MICE    1.0ms    256    15
  300.6       HEAVY       STABLE       HEAVY   44836.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  301.2       HEAVY       STABLE       HEAVY   51027.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  301.7       HEAVY   RECOVERING    MODERATE   45101.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  302.2       HEAVY   RECOVERING    MODERATE   46317.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  302.7       HEAVY   RECOVERING    MODERATE   54302.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  303.2       HEAVY   RECOVERING    MODERATE   49944.3    225       0      0    0.00ms      MICE    1.0ms    256    15
  303.7       HEAVY   RECOVERING    MODERATE   46797.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  304.2       HEAVY   RECOVERING    MODERATE   39639.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  304.7       HEAVY   RECOVERING    MODERATE   52017.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  305.3       HEAVY   RECOVERING    MODERATE   45954.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  305.8       HEAVY       STABLE       HEAVY   52327.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  306.3       HEAVY       STABLE       HEAVY   50866.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  306.8       HEAVY       STABLE       HEAVY   50647.5    239       0      0    0.00ms      MICE    1.0ms    256    15
  307.3       HEAVY       STABLE       HEAVY   49923.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  307.8       HEAVY       STABLE       HEAVY   49099.7    231       0      0    0.00ms      MICE    1.0ms    256    15
  308.3       HEAVY       STABLE       HEAVY   50532.6    209       0      0    0.00ms      MICE    1.0ms    256    15
  308.8       HEAVY       STABLE       HEAVY   51568.9    231       0      0    0.00ms      MICE    1.0ms    256    15
  309.4       HEAVY       STABLE       HEAVY   50364.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  309.9       HEAVY       STABLE       HEAVY   56628.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  310.4       HEAVY       STABLE       HEAVY   60012.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  310.9       HEAVY       STABLE       HEAVY   50033.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  311.4       HEAVY       STABLE       HEAVY   57421.8    253       0      0    0.00ms      MICE    1.0ms    256    15
  311.9       HEAVY       STABLE       HEAVY   51270.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  312.4       HEAVY       STABLE       HEAVY   51150.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  312.9       HEAVY       STABLE       HEAVY   51976.7    250       0      0    0.00ms      MICE    1.0ms    256    15
  313.5       HEAVY   RECOVERING    MODERATE   51726.9    233       0      0    0.00ms      MICE    1.0ms    256    15
  314.0       HEAVY   RECOVERING    MODERATE   47312.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  314.5       HEAVY   RECOVERING    MODERATE   44530.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  315.0       HEAVY   RECOVERING    MODERATE   50706.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  315.5       HEAVY   RECOVERING    MODERATE   51150.6    231       0      0    0.00ms      MICE    1.0ms    256    15
  316.0       HEAVY   RECOVERING    MODERATE   51282.5    212       0      0    0.00ms      MICE    1.0ms    256    15
  316.5       HEAVY       STABLE       HEAVY   58019.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  317.0       HEAVY       STABLE       HEAVY   51117.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  317.6       HEAVY       STABLE       HEAVY   52157.3      0       0      0    0.00ms      MICE    1.0ms    256    15
  318.1       HEAVY       STABLE       HEAVY   55329.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  318.6       HEAVY       STABLE       HEAVY   55779.2    247       0      0    0.00ms      MICE    1.0ms    256    15
  319.1       HEAVY       STABLE       HEAVY   51256.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  319.6       HEAVY       STABLE       HEAVY   56169.3    238       0      0    0.00ms      MICE    1.0ms    256    15
  320.1       HEAVY       STABLE       HEAVY   53969.7    241       0      0    0.00ms      MICE    1.0ms    256    15
  320.6       HEAVY       STABLE       HEAVY   61964.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  321.1       HEAVY       STABLE       HEAVY   57621.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  321.7       HEAVY       STABLE       HEAVY   62413.6    242       0      0    0.00ms      MICE    1.0ms    256    15
  322.2       HEAVY       STABLE       HEAVY   47664.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  322.7       HEAVY   RECOVERING    MODERATE   48805.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  323.2       HEAVY   RECOVERING    MODERATE   52216.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  323.7       HEAVY   RECOVERING    MODERATE   49502.1    240       0      0    0.00ms      MICE    1.0ms    256    15
  324.2       HEAVY   RECOVERING    MODERATE   53323.2    250       0      0    0.00ms      MICE    1.0ms    256    15
  324.7       HEAVY   RECOVERING    MODERATE   49531.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  325.3       HEAVY   RECOVERING    MODERATE   51951.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  325.8       HEAVY   RECOVERING    MODERATE   52248.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  326.3       HEAVY   RECOVERING    MODERATE   52040.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  326.8       HEAVY       STABLE       HEAVY   52239.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  327.3       HEAVY   RECOVERING    MODERATE   46109.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  327.8       HEAVY   RECOVERING    MODERATE   48002.3    244       0      0    0.00ms      MICE    1.0ms    256    15
  328.3       HEAVY   RECOVERING    MODERATE   40423.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  328.8       HEAVY   RECOVERING    MODERATE   44712.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  329.4       HEAVY   RECOVERING    MODERATE   50700.4    238       0      0    0.00ms      MICE    1.0ms    256    15
  329.9       HEAVY   RECOVERING    MODERATE   57196.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  330.4       HEAVY       STABLE       HEAVY   51802.9    230       0      0    0.00ms      MICE    1.0ms    256    15
  330.9       HEAVY       STABLE       HEAVY   51513.2    229       0      0    0.00ms      MICE    1.0ms    256    15
  331.4       HEAVY       STABLE       HEAVY   41184.2    247       0      0    0.00ms      MICE    1.0ms    256    15
  331.9       HEAVY       STABLE       HEAVY   45985.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  332.4       HEAVY       STABLE       HEAVY   50289.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  332.9       HEAVY       STABLE       HEAVY   55884.1    240       0      0    0.00ms      MICE    1.0ms    256    15
