t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
249.79,7.9,135.0,15,10.0,0.01,4.84,993
250.3,7.9,158.8,12,10.003,0.01,4.84,993
250.8,7.9,139.0,11,9.981,0.01,4.84,993
251.3,7.9,154.8,9,10.024,0.01,4.84,993
251.81,7.9,145.0,8,9.982,0.01,4.84,993
252.31,8.0,133.0,11,10.026,0.01,4.84,993
252.81,8.0,143.1,12,9.987,0.01,4.84,993
253.32,8.0,164.9,12,10.008,0.01,4.84,993
253.82,8.0,162.8,9,9.979,0.01,4.84,993
254.33,8.0,127.1,14,10.009,0.01,4.84,993
254.83,8.0,156.9,8,10.009,0.01,4.84,993
255.33,8.0,142.9,11,9.979,0.01,4.84,993
255.84,8.0,131.2,15,10.016,0.01,4.84,993
256.34,8.0,152.9,13,10.002,0.01,4.84,993
256.84,8.0,141.0,13,10.006,0.01,4.84,993
257.35,8.0,129.0,14,9.976,0.01,4.84,993
257.85,8.0,156.8,13,10.023,0.01,4.84,993
258.35,8.1,157.0,12,9.989,0.01,4.84,993
258.86,8.1,123.1,13,10.004,0.01,4.84,993
259.36,8.1,148.8,15,9.999,0.01,4.84,993
259.86,8.1,138.9,12,10.002,0.01,4.84,993
260.37,8.1,137.0,12,10.006,0.01,4.84,993
260.87,8.1,151.0,14,9.986,0.01,4.84,993
261.38,8.1,133.0,15,10.004,0.01,4.84,993
261.88,8.1,174.9,12,10.015,0.01,4.84,993
262.38,8.1,151.0,10,9.984,0.01,4.84,993
262.89,8.1,160.8,14,10.003,0.01,4.84,993
263.39,8.2,141.1,13,10.012,0.01,4.84,993
263.89,8.2,151.0,15,9.984,0.01,4.84,993
264.4,8.2,144.9,11,10.002,0.01,4.84,993
264.9,8.2,158.8,11,10.004,0.01,4.84,993
265.4,8.2,168.7,10,9.998,0.01,4.84,993
265.91,8.2,174.6,9,9.976,0.01,4.84,993
266.41,8.2,113.1,12,10.022,0.01,4.84,993
266.92,8.2,135.0,16,10.001,0.01,4.84,993
267.42,8.2,190.7,7,10.009,0.01,4.84,993
267.92,8.2,137.0,12,9.981,0.01,4.84,993
268.43,8.2,168.5,9,10.013,0.01,4.84,993
268.93,8.2,129.1,14,10.005,0.01,4.84,993
269.43,8.2,154.8,12,10.002,0.01,4.84,993
269.94,8.2,152.9,10,9.983,0.01,4.84,993
270.44,8.2,145.0,10,9.985,0.01,4.84,993
270.94,8.2,140.9,12,10.027,0.01,4.84,993
271.45,8.3,142.9,12,9.978,0.01,4.84,993
271.95,8.3,153.0,14,10.034,0.01,4.84,993
272.46,8.3,138.9,11,9.976,0.01,4.84,993
272.96,8.3,135.1,13,10.01,0.01,4.84,993
273.46,8.3,151.0,17,10.012,0.01,4.84,993
273.97,8.3,160.9,12,9.987,0.01,4.84,993
274.47,8.3,149.1,13,9.993,0.01,4.84,993
274.97,8.3,125.2,16,10.014,0.01,4.84,993
275.48,8.3,158.9,9,9.987,0.01,4.84,993
275.98,8.3,172.6,11,9.995,0.01,4.84,993
276.48,8.3,147.0,14,10.012,0.01,4.84,993
276.99,8.4,162.8,14,10.002,0.01,4.84,993
277.49,8.4,146.9,12,10.002,0.01,4.84,993
277.99,8.4,143.0,17,9.984,0.01,4.84,993
278.5,8.4,163.0,7,9.989,0.01,4.84,993
279.0,8.4,145.0,14,10.01,0.01,4.84,993
279.5,8.4,155.0,11,10.014,0.01,4.84,993
280.01,8.4,176.6,12,9.998,0.01,4.84,993
280.51,8.4,158.9,16,10.007,0.01,4.84,993
281.01,8.4,132.9,9,9.996,0.01,4.84,993
281.52,8.4,127.3,17,9.995,0.01,4.84,993
282.02,8.4,168.8,12,10.005,0.01,4.84,993
282.52,8.5,125.2,14,9.986,0.01,4.84,993
283.03,8.5,182.9,9,10.019,0.01,4.84,993
283.53,8.5,129.3,15,9.995,0.01,4.84,993
284.03,8.5,156.8,6,10.002,0.01,4.84,993
284.54,8.5,145.0,9,9.959,0.01,4.84,993
285.04,8.5,152.8,11,10.045,0.01,4.84,993
285.55,8.5,130.9,12,9.993,0.01,4.84,993
286.05,8.5,138.8,13,9.97,0.01,4.84,993
286.55,8.5,154.7,7,10.043,0.01,4.84,993
287.06,8.5,148.9,13,9.956,0.01,4.84,993
287.56,8.5,164.6,10,10.038,0.01,4.84,993
288.07,8.5,172.6,13,9.949,0.01,4.84,993
288.57,8.5,148.9,15,10.051,0.01,4.84,993
289.07,8.5,166.9,12,9.988,0.01,4.84,993
289.58,8.5,147.0,14,10.01,0.01,4.84,993
290.08,8.5,160.8,10,9.978,0.01,4.84,993
290.58,8.5,134.2,13,10.013,0.01,4.84,993
291.09,8.6,132.9,14,9.994,0.01,4.84,993
291.59,8.6,144.9,10,9.998,0.01,4.84,993
292.1,8.6,152.9,12,10.003,0.01,4.84,993
292.6,8.6,127.1,12,10.009,0.01,4.84,993
293.11,8.6,170.7,15,10.004,0.01,4.84,993
293.61,8.6,162.7,15,9.999,0.01,4.84,993
294.11,8.6,152.9,10,10.006,0.01,4.84,993
294.62,8.6,164.9,9,9.989,0.01,4.84,993
295.12,8.6,148.8,7,9.997,0.01,4.84,993
295.62,8.6,132.8,16,10.012,0.01,4.84,993
296.13,8.6,148.9,15,9.981,0.01,4.84,993
296.63,8.6,133.2,12,10.014,0.01,4.84,993
297.14,8.6,153.0,12,9.988,0.01,4.84,993
297.64,8.7,149.0,13,10.01,0.01,4.84,993
298.14,8.7,153.2,13,10.002,0.01,4.84,993
298.64,8.7,133.1,14,9.986,0.01,4.84,993
299.15,8.7,135.2,14,10.015,0.01,4.84,993
299.65,8.7,149.0,15,9.984,0.01,4.84,993
300.15,8.7,153.1,12,9.994,0.01,4.84,993
300.66,8.7,135.0,9,10.025,0.01,4.84,993
301.16,8.7,127.2,19,9.987,0.01,4.84,993
301.66,8.7,176.9,13,10.015,0.01,4.84,993
302.17,8.7,121.1,15,9.979,0.01,4.84,993
302.67,8.8,157.0,14,10.013,0.01,4.84,993
303.17,8.8,145.1,10,9.99,0.01,4.84,993
303.68,8.8,190.4,14,10.016,0.01,4.84,993
304.18,8.8,172.8,13,9.986,0.01,4.84,993
304.69,8.8,137.0,15,10.001,0.01,4.84,993
305.19,8.8,126.9,16,10.017,0.01,4.84,993
305.69,8.8,140.8,16,9.991,0.01,4.84,993
306.2,8.8,156.8,16,10.002,0.01,4.84,993
306.7,8.8,145.0,13,9.987,0.01,4.84,993
307.2,8.8,182.6,6,9.977,0.01,4.84,993
307.71,8.8,123.1,15,10.028,0.01,4.84,993
308.21,8.9,140.9,14,9.998,0.01,4.84,993
308.72,8.9,152.9,12,10.006,0.01,4.84,993
309.22,8.9,146.9,13,10.001,0.01,4.84,993
309.72,8.9,172.7,10,10.004,0.01,4.84,993
310.23,8.9,156.7,12,9.997,0.01,4.84,993
310.73,8.9,142.8,14,9.99,0.01,4.84,993
311.24,8.9,144.9,13,9.975,0.01,4.84,993
311.74,8.9,151.0,15,10.036,0.01,4.84,993
312.24,8.9,139.0,10,10.005,0.01,4.84,993
312.75,8.9,141.1,11,9.986,0.01,4.84,993
313.25,8.9,147.0,12,10.009,0.01,4.84,993
313.75,8.9,164.9,12,10.01,0.01,4.84,993
314.26,8.9,139.0,16,9.983,0.01,4.84,993
314.76,8.9,135.0,12,10.002,0.01,4.84,993
315.26,9.0,160.8,14,10.004,0.01,4.84,993
315.77,9.0,157.0,11,9.987,0.01,4.84,993
316.27,9.0,145.0,10,10.009,0.01,4.84,993
316.77,9.0,158.7,15,9.996,0.01,4.84,993
317.28,9.0,182.7,11,10.007,0.01,4.84,993
317.78,9.0,138.9,10,10.001,0.01,4.84,993
318.29,9.0,131.1,14,10.01,0.01,4.84,993
318.79,9.0,146.9,9,9.98,0.01,4.84,993
319.29,9.0,150.9,14,10.007,0.01,4.84,993
319.8,9.0,153.0,10,10.009,0.01,4.84,993
320.3,9.0,133.0,15,9.978,0.01,4.84,993
320.8,9.0,121.1,9,10.005,0.01,4.84,993
321.31,9.0,125.1,9,10.004,0.01,4.84,993
321.81,9.0,137.1,15,10.008,0.01,4.84,993
322.31,9.0,144.9,14,9.999,0.01,4.84,993
322.82,9.0,150.9,13,10.002,0.01,4.84,993
323.32,9.1,172.9,12,9.988,0.01,4.84,993
323.82,9.1,135.0,15,10.005,0.01,4.84,993
324.33,9.1,150.3,14,9.991,0.01,4.84,993
324.83,9.1,168.5,4,10.015,0.01,4.84,993
325.34,9.1,144.8,16,9.992,0.01,4.84,993
325.85,9.1,171.8,11,10.004,0.01,4.84,993
326.35,9.1,156.9,11,10.009,0.01,4.84,993
326.86,9.1,152.0,11,9.997,0.01,4.84,993
327.36,9.1,135.0,11,9.982,0.01,4.84,993
327.87,9.1,138.9,12,10.022,0.01,4.84,993
328.37,9.1,144.4,14,9.989,0.01,4.84,993
328.88,9.1,162.8,16,10.002,0.01,4.84,993
329.38,9.1,153.0,11,10.014,0.01,4.84,993
329.88,9.1,158.7,13,9.974,0.01,4.84,993
330.39,9.1,149.0,12,9.983,0.01,4.84,993
330.89,9.1,159.0,9,10.037,0.01,4.84,993
331.4,9.2,117.2,15,9.982,0.01,4.84,993
331.9,9.1,156.9,7,10.004,0.01,4.84,993
332.4,9.2,127.2,12,10.012,0.01,4.84,993
332.91,9.2,137.0,10,10.003,0.01,4.84,993
333.41,9.2,157.0,10,9.962,0.01,4.84,993
333.91,9.2,154.9,10,10.028,0.01,4.84,993
334.42,9.2,182.8,13,9.988,0.01,4.84,993
334.92,9.2,145.0,13,10.008,0.01,4.84,993
335.42,9.2,133.1,17,10.008,0.01,4.84,993
335.93,9.2,149.0,15,9.987,0.01,4.84,993
336.43,9.2,152.8,13,9.997,0.01,4.84,993
336.93,9.2,135.0,9,9.976,0.01,4.84,993
337.44,9.2,131.0,15,10.025,0.01,4.84,993
337.94,9.2,182.9,15,10.015,0.01,4.84,993
338.44,9.2,153.0,14,9.987,0.01,4.84,993
338.95,9.3,143.1,17,10.014,0.01,4.84,993
339.45,9.3,168.8,11,9.984,0.01,4.84,993
339.95,9.3,148.7,11,10.014,0.01,4.84,993
340.46,9.3,146.9,12,9.98,0.01,4.84,993
340.96,9.3,166.9,14,10.011,0.01,4.84,993
341.47,9.3,148.6,15,10.004,0.01,4.84,993
341.97,9.3,139.1,13,9.99,0.01,4.84,993
342.47,9.3,137.1,15,10.01,0.01,4.84,993
342.98,9.3,162.9,12,10.012,0.01,4.84,993
343.48,9.3,148.9,10,9.979,0.01,4.84,993
343.98,9.3,140.9,12,9.997,0.01,4.84,993
344.49,9.3,156.9,13,10.008,0.01,4.84,993
344.99,9.3,161.0,14,10.012,0.01,4.84,993
345.5,9.3,190.7,11,9.987,0.01,4.84,993
346.0,9.3,153.0,12,10.009,0.01,4.84,993
346.5,9.4,129.0,14,9.999,0.01,4.84,993
347.01,9.4,141.0,14,9.982,0.01,4.84,993
347.51,9.4,139.2,14,10.019,0.01,4.84,993
348.01,9.4,149.0,14,10.008,0.01,4.84,993
348.52,9.4,163.0,12,9.966,0.01,4.84,993
349.02,9.4,157.0,17,10.012,0.01,4.84,993
349.52,9.4,145.1,10,10.018,0.01,4.84,993
350.02,9.4,150.8,12,10.0,0.01,4.84,993
350.53,9.4,139.1,11,9.991,0.01,4.84,993
351.03,9.4,125.0,16,10.0,0.01,4.84,993
351.54,9.4,174.7,9,10.003,0.01,4.84,993
352.04,9.4,133.1,11,10.012,0.01,4.84,993
352.54,9.4,152.9,14,9.982,0.01,4.84,993
353.05,9.5,146.9,17,10.0,0.01,4.84,993
353.55,9.5,156.9,10,10.009,0.01,4.84,993
354.05,9.5,149.0,17,10.01,0.01,4.84,993
354.56,9.5,152.7,9,9.99,0.01,4.84,993
355.06,9.5,141.1,15,9.991,0.01,4.84,993
355.56,9.5,200.3,8,9.992,0.01,4.84,993
356.07,9.5,135.1,13,10.013,0.01,4.84,993
356.57,9.5,166.9,11,9.989,0.01,4.84,993
357.08,9.5,121.1,12,10.004,0.01,4.84,993
357.58,9.5,176.7,15,10.001,0.01,4.84,993
358.08,9.5,147.2,14,10.019,0.01,4.84,993
358.59,9.5,180.9,17,9.992,0.01,4.84,993
359.09,9.5,162.9,11,9.988,0.01,4.84,993
359.59,9.5,143.0,11,10.007,0.01,4.84,993
360.1,9.5,113.2,16,10.011,0.01,4.84,993
360.6,9.6,142.9,13,9.979,0.01,4.84,993
361.1,9.6,158.9,14,9.985,0.01,4.84,993
361.61,9.6,155.1,11,10.04,0.01,4.84,993
362.11,9.6,157.0,15,9.992,0.01,4.84,993
362.61,9.6,141.1,14,9.992,0.01,4.84,993
363.11,9.6,188.6,10,10.001,0.01,4.84,993
363.62,9.6,164.9,9,10.009,0.01,4.84,993
364.12,9.6,141.0,15,9.983,0.01,4.84,993
364.63,9.6,153.0,13,10.013,0.01,4.84,993
365.13,9.6,142.9,14,10.0,0.01,4.84,993
365.63,9.6,154.6,12,9.987,0.01,4.84,993
366.14,9.6,139.1,11,10.009,0.01,4.84,993
366.64,9.6,152.8,11,10.001,0.01,4.84,993
367.14,9.6,141.1,13,9.989,0.01,4.84,993
367.65,9.6,168.7,12,10.002,0.01,4.84,993
368.15,9.6,148.8,13,9.996,0.01,4.84,993
368.66,9.6,129.2,13,10.015,0.01,4.84,993
369.16,9.7,127.0,15,9.995,0.01,4.84,993
369.66,9.7,149.0,14,10.008,0.01,4.84,993
370.17,9.7,174.7,12,10.0,0.01,4.84,993
370.67,9.7,144.8,14,9.993,0.01,4.84,993
371.17,9.7,158.8,8,10.001,0.01,4.84,993
371.68,9.7,144.9,13,9.979,0.01,4.84,993
372.18,9.7,137.0,13,10.027,0.01,4.84,993
372.69,9.7,151.0,9,9.988,0.01,4.84,993
373.19,9.7,143.0,13,10.01,0.01,4.84,993
373.69,9.7,153.1,14,9.992,0.01,4.84,993
374.2,9.7,148.4,10,9.992,0.01,4.84,993
374.7,9.7,135.2,15,10.014,0.01,4.84,993
375.2,9.7,154.9,16,10.005,0.01,4.84,993
375.71,9.7,166.9,10,9.984,0.01,4.84,993
376.21,9.7,148.9,11,10.005,0.01,4.84,993
376.71,9.7,132.9,17,9.995,0.01,4.84,993
377.22,9.7,149.0,10,10.007,0.01,4.84,993
377.72,9.7,145.0,11,10.006,0.01,4.84,993
378.23,9.8,135.1,18,9.961,0.01,4.84,993
378.73,9.8,142.9,14,10.046,0.01,4.84,993
379.23,9.8,142.9,12,10.002,0.01,4.84,993
379.74,9.8,141.0,14,9.985,0.01,4.84,993
380.24,9.8,142.9,11,10.002,0.01,4.84,993
380.74,9.8,148.7,9,9.988,0.01,4.84,993
381.25,9.8,132.9,15,10.018,0.01,4.84,993
381.75,9.8,158.7,11,9.998,0.01,4.84,993
382.26,9.8,145.0,13,10.005,0.01,4.84,993
382.76,9.8,156.8,13,10.001,0.01,4.84,993
383.26,9.8,152.8,15,10.0,0.01,4.84,993
383.77,9.8,160.7,12,9.999,0.01,4.84,993
384.27,9.8,154.8,16,9.975,0.01,4.84,993
384.78,9.8,170.7,11,10.025,0.01,4.84,993
385.28,9.8,160.8,14,9.981,0.01,4.84,993
385.78,9.9,160.9,12,10.008,0.01,4.84,993
386.29,9.9,146.9,13,10.002,0.01,4.84,993
386.79,9.9,150.8,15,9.997,0.01,4.84,993
387.29,9.9,135.0,15,10.002,0.01,4.84,993
387.8,9.9,143.0,14,10.007,0.01,4.84,993
388.3,9.9,144.8,12,9.992,0.01,4.84,993
388.81,9.9,142.9,11,9.998,0.01,4.84,993
389.31,9.9,131.0,14,10.002,0.01,4.84,993
389.81,9.9,139.1,14,10.011,0.01,4.84,993
390.32,9.9,132.9,12,9.998,0.01,4.84,993
390.82,9.9,156.8,10,10.002,0.01,4.84,993
391.32,9.9,148.9,12,10.006,0.01,4.84,993
391.83,9.9,150.9,10,9.983,0.01,4.84,993
392.33,9.9,161.0,12,10.012,0.01,4.84,993
392.83,9.9,166.7,15,9.978,0.01,4.84,993
393.34,9.9,156.9,17,10.005,0.01,4.84,993
393.84,9.9,152.9,9,10.004,0.01,4.84,993
394.35,10.0,127.2,14,10.012,0.01,4.84,993
394.85,10.0,135.0,13,9.981,0.01,4.84,993
395.35,10.0,139.0,13,10.003,0.01,4.84,993
395.86,10.0,149.0,12,10.007,0.01,4.84,993
396.36,10.0,150.9,14,10.004,0.01,4.84,993
396.86,10.0,149.0,15,10.007,0.01,4.84,993
397.37,10.0,131.1,10,9.988,0.01,4.84,993
397.87,10.0,156.8,12,10.001,0.01,4.84,993
398.37,10.0,129.2,17,9.988,0.01,4.84,993
398.88,10.0,158.5,14,10.005,0.01,4.84,993
399.38,10.0,157.0,15,10.011,0.01,4.84,993
399.89,10.0,166.6,13,9.992,0.01,4.84,993
400.39,10.0,155.1,14,10.016,0.01,4.84,993
400.89,10.0,164.9,13,9.985,0.01,4.84,993
401.4,10.0,162.9,13,10.008,0.01,4.84,993
401.9,10.1,141.0,12,10.004,0.01,4.84,993
402.4,10.1,146.9,10,9.979,0.01,4.84,993
402.91,10.1,150.8,15,10.023,0.01,4.84,993
403.41,10.1,159.0,13,9.992,0.01,4.84,993
403.91,10.1,145.0,17,9.983,0.01,4.84,993
404.42,10.1,158.9,16,10.006,0.01,4.84,993
404.92,10.1,150.9,14,10.004,0.01,4.84,993
405.42,10.1,154.8,11,10.001,0.01,4.84,993
405.93,10.1,147.0,14,10.007,0.01,4.84,993
406.43,10.1,139.1,13,9.987,0.01,4.84,993
406.94,10.1,149.0,16,10.012,0.01,4.84,993
407.44,10.1,135.0,11,9.982,0.01,4.84,993
407.94,10.1,148.9,14,10.025,0.01,4.84,993
408.45,10.1,165.0,13,9.99,0.01,4.84,993
408.95,10.2,166.8,13,10.005,0.01,4.84,993
409.45,10.2,139.0,15,10.002,0.01,4.84,993
409.96,10.2,157.0,12,9.987,0.01,4.84,993
410.46,10.2,129.0,13,9.979,0.01,4.84,993
410.96,10.2,143.1,16,10.035,0.01,4.84,993
411.47,10.2,147.1,11,9.995,0.01,4.84,993
411.97,10.2,140.9,15,10.002,0.01,4.84,993
412.47,10.2,137.1,16,9.988,0.01,4.84,993
412.98,10.2,131.1,15,9.985,0.01,4.84,993
413.48,10.2,145.2,18,10.025,0.01,4.84,993
413.98,10.2,156.7,12,9.994,0.01,4.84,993
414.49,10.2,133.0,15,9.999,0.01,4.84,993
414.99,10.3,127.1,15,10.009,0.01,4.84,993
415.49,10.3,163.0,11,9.989,0.01,4.84,993
416.0,10.3,143.3,15,10.001,0.01,4.84,993
416.5,10.3,145.0,12,10.006,0.01,4.84,993
417.0,10.3,135.1,14,10.012,0.01,4.84,993
417.51,10.3,169.7,10,9.989,0.01,4.84,993
418.01,10.3,147.0,15,9.987,0.01,4.84,993
418.52,10.3,172.8,10,10.009,0.01,4.84,993
419.02,10.3,133.1,15,10.009,0.01,4.84,993
419.52,10.3,150.9,16,10.005,0.01,4.84,993
420.03,10.3,166.9,16,9.987,0.01,4.84,993
420.53,10.3,156.8,12,10.001,0.01,4.84,993
421.03,10.3,155.0,11,10.01,0.01,4.84,993
421.54,10.3,143.0,11,9.983,0.01,4.84,993
422.04,10.3,160.9,14,9.983,0.01,4.84,993
422.54,10.3,176.9,11,10.013,0.01,4.84,993
423.05,10.3,144.9,0,10.003,0.01,4.84,993
423.55,10.3,155.0,16,9.988,0.01,4.84,993
424.05,10.3,166.8,13,10.006,0.01,4.84,993
424.56,10.3,127.0,16,9.998,0.01,4.84,993
425.06,10.3,157.1,11,9.993,0.01,4.84,993
425.57,10.3,133.0,15,10.029,0.01,4.84,993
426.07,10.3,161.0,11,9.988,0.01,4.84,993
426.57,10.4,137.1,18,10.01,0.01,4.84,993
427.08,10.4,146.9,13,10.002,0.01,4.84,993
427.58,10.4,150.9,13,9.98,0.01,4.84,993
428.08,10.4,145.0,11,10.01,0.01,4.84,993
428.59,10.4,147.0,16,10.01,0.01,4.84,993
429.09,10.4,127.2,11,9.992,0.01,4.84,993
429.59,10.4,168.7,11,10.002,0.01,4.84,993
430.1,10.4,146.9,15,9.999,0.01,4.84,993
430.6,10.4,156.8,9,10.003,0.01,4.84,993
431.1,10.4,119.1,13,10.002,0.01,4.84,993
431.61,10.4,148.9,15,9.981,0.01,4.84,993
432.11,10.4,150.8,12,10.022,0.01,4.84,993
432.62,10.4,121.0,12,9.993,0.01,4.84,993
433.12,10.4,146.9,14,10.005,0.01,4.84,993
433.62,10.4,166.8,12,9.98,0.01,4.84,993
434.13,10.4,149.0,11,10.013,0.01,4.84,993
434.63,10.4,153.0,10,10.011,0.01,4.84,993
435.13,10.4,153.0,16,9.989,0.01,4.84,993
435.64,10.4,152.8,15,10.001,0.01,4.84,993
436.14,10.5,150.9,15,10.005,0.01,4.84,993
436.64,10.5,150.9,14,10.003,0.01,4.84,993
437.15,10.5,148.9,12,9.956,0.01,4.84,993
437.65,10.5,141.1,13,10.034,0.01,4.84,993
438.15,10.5,148.9,14,10.005,0.01,4.84,993
438.66,10.5,160.7,10,9.997,0.01,4.84,993
439.16,10.5,138.9,15,9.997,0.01,4.84,993
439.67,10.5,156.9,15,10.006,0.01,4.84,993
440.17,10.5,200.6,11,9.986,0.01,4.84,993
440.67,10.5,154.4,14,9.997,0.01,4.84,993
441.18,10.5,174.8,14,10.008,0.01,4.84,993
441.68,10.5,144.9,14,10.0,0.01,4.84,993
442.19,10.5,135.0,13,9.98,0.01,4.84,993
442.69,10.5,137.1,13,10.036,0.01,4.84,993
443.19,10.5,143.0,12,10.004,0.01,4.84,993
443.7,10.5,151.0,14,9.985,0.01,4.84,993
444.2,10.6,148.9,17,10.005,0.01,4.84,993
444.7,10.5,150.9,10,10.005,0.01,4.84,993
445.21,10.5,154.9,9,10.006,0.01,4.84,993
445.71,10.6,142.4,14,9.986,0.01,4.84,993
446.22,10.6,168.5,11,9.965,0.01,4.84,993
446.72,10.6,170.9,13,10.012,0.01,4.84,993
447.22,10.6,150.4,15,10.022,0.01,4.84,993
447.73,10.6,158.7,12,9.998,0.01,4.84,993
448.23,10.6,162.8,15,10.004,0.01,4.84,993
448.74,10.6,123.2,16,9.987,0.01,4.84,993
449.24,10.6,129.1,15,10.009,0.01,4.84,993
449.74,10.6,168.9,15,10.009,0.01,4.84,993
450.25,10.6,168.8,13,9.982,0.01,4.84,993
450.75,10.6,138.7,11,10.01,0.01,4.84,993
451.26,10.6,158.9,11,10.007,0.01,4.84,993
451.76,10.6,135.0,14,9.982,0.01,4.84,993
452.26,10.6,131.1,13,9.985,0.01,4.84,993
452.77,10.6,144.8,15,10.02,0.01,4.84,993
453.27,10.6,144.7,16,10.014,0.01,4.84,993
453.77,10.7,127.1,15,9.982,0.01,4.84,993
454.28,10.7,158.6,12,10.015,0.01,4.84,993
454.78,10.7,136.9,13,9.996,0.01,4.84,993
455.29,10.7,142.9,17,10.0,0.01,4.84,993
455.79,10.7,168.4,14,9.983,0.01,4.84,993
456.29,10.7,162.9,15,10.009,0.01,4.84,993
456.8,10.7,192.6,13,10.005,0.01,4.84,993
457.3,10.7,127.1,13,10.006,0.01,4.84,993
457.81,10.7,123.1,15,10.001,0.01,4.84,993
458.31,10.7,164.8,10,9.959,0.01,4.84,993
458.81,10.7,137.0,10,10.032,0.01,4.84,993
459.32,10.7,164.8,12,10.004,0.01,4.84,993
459.82,10.7,121.1,16,10.005,0.01,4.84,993
460.32,10.7,148.9,13,9.977,0.01,4.84,993
460.83,10.7,148.9,15,10.025,0.01,4.84,993
461.33,10.7,144.9,15,9.955,0.01,4.84,993
461.83,10.7,170.8,10,10.031,0.01,4.84,993
462.34,10.7,140.9,12,10.0,0.01,4.84,993
462.84,10.7,129.1,11,10.01,0.01,4.84,993
463.35,10.7,150.9,10,9.98,0.01,4.84,993
463.85,10.7,152.9,12,10.008,0.01,4.84,993
464.35,10.7,146.7,12,9.992,0.01,4.84,993
464.86,10.7,174.6,10,10.019,0.01,4.84,993
465.36,10.8,136.9,15,9.976,0.01,4.84,993
465.86,10.8,138.9,12,10.023,0.01,4.84,993
466.37,10.8,158.9,11,10.007,0.01,4.84,993
466.87,10.8,143.0,12,9.983,0.01,4.84,993
467.38,10.8,164.7,14,9.999,0.01,4.84,993
467.88,10.8,156.9,15,10.006,0.01,4.84,993
468.38,10.8,132.8,15,10.011,0.01,4.84,993
468.89,10.8,127.1,12,9.984,0.01,4.84,993
469.39,10.8,156.8,12,9.999,0.01,4.84,993
469.89,10.8,146.7,9,9.989,0.01,4.84,993
470.4,10.8,115.0,17,10.018,0.01,4.84,993
470.9,10.8,127.2,17,9.989,0.01,4.84,993
471.41,10.8,168.7,12,10.022,0.01,4.84,993
471.91,10.8,142.9,12,9.979,0.01,4.84,993
472.41,10.8,158.7,13,10.018,0.01,4.84,993
472.92,10.8,136.9,12,9.994,0.01,4.84,993
473.42,10.8,127.0,11,10.001,0.01,4.84,993
473.93,10.8,154.8,10,10.002,0.01,4.84,993
474.43,10.8,129.0,15,9.996,0.01,4.84,993
474.93,10.8,152.9,12,10.004,0.01,4.84,993
475.44,10.8,160.7,13,9.975,0.01,4.84,993
475.94,10.8,157.0,14,10.013,0.01,4.84,993
476.44,10.9,145.0,17,10.012,0.01,4.84,993
476.95,10.9,148.8,12,9.997,0.01,4.84,993
477.45,10.8,172.8,9,10.007,0.01,4.84,993
477.96,10.8,129.1,11,10.005,0.01,4.84,993
478.46,10.9,156.8,11,9.979,0.01,4.84,993
478.96,10.8,126.9,8,10.018,0.01,4.84,993
479.47,10.8,168.8,10,9.985,0.01,4.84,993
479.97,10.8,162.9,12,10.008,0.01,4.84,993
480.47,10.8,135.0,13,10.004,0.01,4.84,993
480.98,10.9,137.0,12,10.001,0.01,4.84,993
481.48,10.9,154.9,11,10.005,0.01,4.84,993
481.99,10.9,152.9,11,10.002,0.01,4.84,993
482.49,10.9,154.8,10,10.001,0.01,4.84,993
482.99,10.9,138.7,15,9.959,0.01,4.84,993
483.5,10.9,170.7,9,10.027,0.01,4.84,993
484.0,10.9,178.5,14,9.971,0.01,4.84,993
484.51,10.9,131.0,14,10.022,0.01,4.84,993
485.01,10.9,164.7,16,9.999,0.01,4.84,993
485.51,10.9,140.8,12,10.015,0.01,4.84,993
486.02,10.9,145.0,17,9.985,0.01,4.84,993
486.52,10.9,143.0,16,9.984,0.01,4.84,993
487.02,10.9,166.9,9,10.033,0.01,4.84,993
487.53,10.9,132.9,12,9.998,0.01,4.84,993
488.03,10.9,127.0,12,9.995,0.01,4.84,993
488.54,10.9,137.2,15,9.969,0.01,4.84,993
489.04,10.9,146.8,11,9.998,0.01,4.84,993
489.54,10.9,144.9,13,10.026,0.01,4.84,993
490.05,10.9,168.9,15,10.013,0.01,4.84,993
490.55,10.9,141.1,12,9.99,0.01,4.84,993
491.05,10.9,140.9,11,10.002,0.01,4.84,993
491.56,10.9,137.0,14,10.001,0.01,4.84,993
492.06,10.9,163.0,14,10.013,0.01,4.84,993
492.56,10.9,144.9,12,9.977,0.01,4.84,993
493.07,10.9,133.1,14,10.008,0.01,4.84,993
493.57,10.9,173.0,10,9.993,0.01,4.84,993
494.07,11.0,130.9,18,9.995,0.01,4.84,993
494.58,11.0,162.8,15,10.003,0.01,4.84,993
495.08,11.0,166.7,12,10.025,0.01,4.84,993
495.59,11.0,149.1,13,9.991,0.01,4.84,993
496.09,11.0,135.1,13,9.99,0.01,4.84,993
496.59,11.0,154.8,9,10.002,0.01,4.84,993
497.1,11.0,176.7,11,10.006,0.01,4.84,993
497.6,11.0,139.0,13,10.006,0.01,4.84,993
498.1,11.0,158.7,15,9.997,0.01,4.84,993
498.61,11.0,141.0,13,10.007,0.01,4.84,993
499.11,11.0,141.0,13,9.985,0.01,4.84,993
499.61,11.0,139.0,14,10.002,0.01,4.84,993
500.12,11.0,142.9,13,9.997,0.01,4.84,993
