t_s,avg_q,drop_rate_per_s,backlog_pkts,throughput_mbps,max_p,target_ms,limit_pkts
24.23,1.2,148.7,11,9.991,0.01,4.84,993
24.73,1.3,140.7,13,10.01,0.01,4.84,993
25.24,1.3,176.9,12,9.966,0.01,4.84,993
25.74,1.3,134.8,16,10.037,0.01,4.84,993
26.25,1.3,156.5,15,10.003,0.01,4.84,993
26.75,1.3,140.4,10,9.988,0.01,4.84,993
27.26,1.4,138.0,10,10.002,0.01,4.84,993
27.76,1.4,148.1,12,9.972,0.01,4.84,993
28.27,1.4,145.1,16,10.038,0.01,4.84,993
28.77,1.4,144.4,14,9.993,0.01,4.84,993
29.28,1.5,149.0,8,9.965,0.01,4.84,993
29.78,1.5,172.0,12,10.031,0.01,4.84,993
30.29,1.5,165.3,14,9.989,0.01,4.84,993
30.8,1.5,146.4,14,10.014,0.01,4.84,993
31.3,1.5,164.7,10,9.998,0.01,4.84,993
31.8,1.6,162.5,6,9.986,0.01,4.84,993
32.31,1.6,122.9,14,10.009,0.01,4.84,993
32.81,1.6,152.3,11,9.987,0.01,4.84,993
33.32,1.6,149.0,12,9.987,0.01,4.84,993
33.82,1.6,154.1,15,10.025,0.01,4.84,993
34.33,1.7,147.8,17,10.0,0.01,4.84,993
34.84,1.7,147.0,10,10.011,0.01,4.84,993
35.34,1.7,174.3,10,9.958,0.01,4.84,993
35.84,1.7,167.8,9,10.019,0.01,4.84,993
36.35,1.7,148.2,13,10.026,0.01,4.84,993
36.86,1.8,142.1,17,9.994,0.01,4.84,993
37.36,1.8,145.0,14,9.987,0.01,4.84,993
37.87,1.8,149.0,13,10.01,0.01,4.84,993
38.37,1.8,170.7,8,9.974,0.01,4.84,993
38.87,1.8,151.0,10,10.033,0.01,4.84,993
39.38,1.9,116.6,13,9.981,0.01,4.84,993
39.88,1.9,163.8,11,9.967,0.01,4.84,993
40.39,1.9,136.6,14,10.049,0.01,4.84,993
40.9,1.9,139.0,7,9.983,0.01,4.84,993
41.4,1.9,150.8,13,10.021,0.01,4.84,993
41.9,2.0,158.9,11,9.982,0.01,4.84,993
42.41,2.0,141.1,13,10.011,0.01,4.84,993
42.91,2.0,142.5,15,9.996,0.01,4.84,993
43.42,2.0,138.5,12,9.992,0.01,4.84,993
43.92,2.1,128.2,17,9.984,0.01,4.84,993
44.43,2.1,168.9,15,10.036,0.01,4.84,993
44.93,2.1,170.9,11,9.989,0.01,4.84,993
45.43,2.1,135.2,15,9.995,0.01,4.84,993
45.94,2.1,172.6,8,9.996,0.01,4.84,993
46.44,2.2,128.5,16,10.006,0.01,4.84,993
46.95,2.2,152.2,8,9.986,0.01,4.84,993
47.45,2.2,136.4,11,10.012,0.01,4.84,993
47.96,2.2,137.1,13,10.01,0.01,4.84,993
48.46,2.2,141.1,14,9.992,0.01,4.84,993
48.97,2.3,136.9,15,9.998,0.01,4.84,993
49.47,2.3,145.1,15,10.015,0.01,4.84,993
49.97,2.3,154.5,11,9.981,0.01,4.84,993
50.48,2.3,149.9,9,10.013,0.01,4.84,993
50.98,2.3,177.5,10,9.985,0.01,4.84,993
51.49,2.4,143.1,13,10.012,0.01,4.84,993
51.99,2.4,147.8,13,9.998,0.01,4.84,993
52.5,2.4,176.6,11,10.001,0.01,4.84,993
53.01,2.4,154.9,15,10.007,0.01,4.84,993
53.51,2.5,132.8,17,9.99,0.01,4.84,993
54.01,2.5,156.2,13,9.989,0.01,4.84,993
54.52,2.5,146.1,11,10.017,0.01,4.84,993
55.03,2.5,162.9,11,10.011,0.01,4.84,993
55.53,2.5,153.1,12,9.991,0.01,4.84,993
56.03,2.6,135.1,14,9.987,0.01,4.84,993
56.54,2.6,164.9,11,10.009,0.01,4.84,993
57.04,2.6,143.0,13,10.009,0.01,4.84,993
57.54,2.6,156.9,11,9.984,0.01,4.84,993
58.05,2.6,151.9,12,9.989,0.01,4.84,993
58.55,2.7,158.7,16,10.017,0.01,4.84,993
59.06,2.7,150.9,16,10.005,0.01,4.84,993
59.56,2.7,153.0,8,9.99,0.01,4.84,993
60.06,2.7,119.2,17,10.006,0.01,4.84,993
60.57,2.7,152.8,12,9.997,0.01,4.84,993
61.07,2.8,137.1,16,10.01,0.01,4.84,993
61.57,2.8,142.8,11,9.992,0.01,4.84,993
62.08,2.8,142.4,11,9.987,0.01,4.84,993
62.58,2.8,177.6,15,10.015,0.01,4.84,993
63.09,2.8,164.8,11,10.003,0.01,4.84,993
63.59,2.9,160.7,14,9.999,0.01,4.84,993
64.1,2.9,152.8,11,9.999,0.01,4.84,993
64.6,2.9,148.8,13,9.995,0.01,4.84,993
65.11,2.9,140.9,10,9.997,0.01,4.84,993
65.61,2.9,142.8,12,9.995,0.01,4.84,993
66.12,2.9,156.4,12,9.997,0.01,4.84,993
66.62,3.0,154.5,16,10.001,0.01,4.84,993
67.13,3.0,161.8,10,9.99,0.01,4.84,993
67.63,3.0,148.9,13,10.024,0.01,4.84,993
68.14,3.0,140.4,16,9.985,0.01,4.84,993
68.64,3.0,169.4,11,9.995,0.01,4.84,993
69.15,3.1,168.3,11,10.026,0.01,4.84,993
69.65,3.1,128.9,12,9.993,0.01,4.84,993
70.16,3.1,154.5,10,10.002,0.01,4.84,993
70.66,3.1,164.5,11,9.984,0.01,4.84,993
71.17,3.1,156.8,13,10.003,0.01,4.84,993
71.67,3.1,154.5,11,10.004,0.01,4.84,993
72.18,3.2,136.4,10,10.007,0.01,4.84,993
72.68,3.2,158.4,15,10.002,0.01,4.84,993
73.19,3.2,142.8,14,9.994,0.01,4.84,993
73.69,3.2,151.0,12,10.008,0.01,4.84,993
74.2,3.2,139.1,13,9.986,0.01,4.84,993
74.7,3.3,142.8,13,9.996,0.01,4.84,993
75.2,3.3,153.1,15,10.016,0.01,4.84,993
75.71,3.3,148.6,16,9.982,0.01,4.84,993
76.21,3.3,165.0,12,10.014,0.01,4.84,993
76.71,3.4,126.4,13,9.974,0.01,4.84,993
77.22,3.4,153.0,12,10.035,0.01,4.84,993
77.72,3.4,149.0,13,9.963,0.01,4.84,993
78.23,3.4,176.8,12,10.032,0.01,4.84,993
78.73,3.4,129.2,11,9.99,0.01,4.84,993
79.23,3.4,143.1,12,10.012,0.01,4.84,993
79.74,3.5,178.8,11,9.988,0.01,4.84,993
80.24,3.5,120.7,14,9.996,0.01,4.84,993
80.75,3.5,144.4,9,10.016,0.01,4.84,993
81.25,3.5,133.9,17,9.99,0.01,4.84,993
81.76,3.5,142.9,15,10.0,0.01,4.84,993
82.26,3.5,186.7,11,10.006,0.01,4.84,993
82.77,3.6,119.3,14,9.991,0.01,4.84,993
83.27,3.6,163.0,14,10.017,0.01,4.84,993
83.77,3.6,182.7,16,9.98,0.01,4.84,993
84.28,3.6,140.7,12,10.01,0.01,4.84,993
84.78,3.7,144.1,15,9.994,0.01,4.84,993
85.29,3.7,185.8,8,10.01,0.01,4.84,993
85.79,3.7,136.4,14,9.984,0.01,4.84,993
86.3,3.7,141.2,15,10.021,0.01,4.84,993
86.8,3.7,188.3,13,9.989,0.01,4.84,993
87.31,3.7,146.1,12,9.997,0.01,4.84,993
87.81,3.8,153.1,14,10.02,0.01,4.84,993
88.32,3.8,152.9,12,9.98,0.01,4.84,993
88.82,3.8,122.9,15,10.008,0.01,4.84,993
89.32,3.8,148.1,13,10.0,0.01,4.84,993
89.83,3.8,155.0,13,9.99,0.01,4.84,993
90.33,3.9,147.0,11,9.986,0.01,4.84,993
90.84,3.9,136.4,14,10.01,0.01,4.84,993
91.34,3.9,174.1,9,10.018,0.01,4.84,993
91.85,3.9,140.4,16,9.987,0.01,4.84,993
92.35,3.9,140.4,16,10.008,0.01,4.84,993
92.86,3.9,160.9,11,9.988,0.01,4.84,993
93.36,4.0,153.1,14,10.016,0.01,4.84,993
93.87,4.0,146.6,12,9.982,0.01,4.84,993
94.37,4.0,148.7,9,10.014,0.01,4.84,993
94.87,4.0,149.0,11,10.012,0.01,4.84,993
95.38,4.0,148.0,11,9.989,0.01,4.84,993
95.88,4.0,134.0,16,10.001,0.01,4.84,993
96.39,4.1,153.0,12,9.99,0.01,4.84,993
96.9,4.1,170.1,12,10.011,0.01,4.84,993
97.4,4.1,161.0,16,9.992,0.01,4.84,993
97.9,4.1,144.7,16,9.991,0.01,4.84,993
98.41,4.1,158.5,10,10.004,0.01,4.84,993
98.91,4.2,144.6,13,10.004,0.01,4.84,993
99.42,4.2,155.9,16,9.992,0.01,4.84,993
99.92,4.2,157.0,9,10.013,0.01,4.84,993
100.43,4.2,134.8,12,9.991,0.01,4.84,993
100.93,4.2,139.0,15,10.008,0.01,4.84,993
101.44,4.2,156.0,13,10.001,0.01,4.84,993
101.94,4.3,167.7,13,10.011,0.01,4.84,993
102.45,4.3,152.1,15,9.98,0.01,4.84,993
102.96,4.3,170.6,14,10.017,0.01,4.84,993
103.46,4.3,125.2,15,9.987,0.01,4.84,993
103.96,4.3,142.5,14,9.997,0.01,4.84,993
104.47,4.4,152.8,12,10.001,0.01,4.84,993
104.97,4.4,149.8,14,10.003,0.01,4.84,993
105.48,4.4,144.1,12,9.994,0.01,4.84,993
105.99,4.4,135.0,15,10.005,0.01,4.84,993
106.49,4.4,171.7,12,9.97,0.01,4.84,993
107.0,4.4,155.2,13,10.051,0.01,4.84,993
107.5,4.5,161.0,11,9.994,0.01,4.84,993
108.0,4.5,165.1,14,9.997,0.01,4.84,993
108.5,4.5,146.3,11,9.984,0.01,4.84,993
109.01,4.5,146.9,14,10.001,0.01,4.84,993
109.51,4.5,159.6,9,9.975,0.01,4.84,993
110.02,4.5,136.7,14,10.028,0.01,4.84,993
110.53,4.5,166.8,8,10.005,0.01,4.84,993
111.03,4.6,149.0,12,10.009,0.01,4.84,993
111.53,4.6,154.9,13,9.982,0.01,4.84,993
112.04,4.6,132.9,9,9.997,0.01,4.84,993
112.54,4.6,158.6,9,10.01,0.01,4.84,993
113.05,4.6,158.1,14,10.006,0.01,4.84,993
113.55,4.6,130.5,15,9.984,0.01,4.84,993
114.06,4.6,165.6,7,10.003,0.01,4.84,993
114.56,4.7,127.2,12,10.014,0.01,4.84,993
115.07,4.7,152.4,16,9.998,0.01,4.84,993
115.57,4.7,149.7,8,9.994,0.01,4.84,993
116.08,4.7,124.4,13,9.998,0.01,4.84,993
116.59,4.7,142.0,16,10.012,0.01,4.84,993
117.09,4.7,154.7,14,9.992,0.01,4.84,993
117.6,4.7,153.0,8,10.014,0.01,4.84,993
118.1,4.8,159.1,14,9.997,0.01,4.84,993
118.6,4.8,144.9,12,9.978,0.01,4.84,993
119.11,4.8,154.1,11,9.978,0.01,4.84,993
119.61,4.8,126.1,14,10.019,0.01,4.84,993
120.12,4.8,179.8,10,10.024,0.01,4.84,993
120.63,4.8,141.0,14,9.983,0.01,4.84,993
121.13,4.8,164.8,10,10.006,0.01,4.84,993
121.64,4.9,143.0,17,10.008,0.01,4.84,993
122.14,4.9,152.6,10,9.987,0.01,4.84,993
122.64,4.9,154.3,14,9.969,0.01,4.84,993
123.15,4.9,173.4,14,10.023,0.01,4.84,993
123.66,4.9,155.9,13,10.015,0.01,4.84,993
124.16,5.0,147.0,16,10.01,0.01,4.84,993
124.67,5.0,137.1,10,9.985,0.01,4.84,993
125.17,5.0,156.0,11,10.0,0.01,4.84,993
125.68,5.0,167.9,14,9.999,0.01,4.84,993
126.18,5.0,171.9,13,10.003,0.01,4.84,993
126.69,5.0,153.5,13,10.011,0.01,4.84,993
127.2,5.0,149.0,11,10.008,0.01,4.84,993
127.7,5.1,147.1,13,9.994,0.01,4.84,993
128.2,5.1,160.9,13,9.983,0.01,4.84,993
128.71,5.1,152.0,14,9.971,0.01,4.84,993
129.21,5.1,168.5,7,10.037,0.01,4.84,993
129.72,5.1,157.8,11,9.986,0.01,4.84,993
130.22,5.1,156.6,14,10.009,0.01,4.84,993
130.73,5.1,156.5,10,10.007,0.01,4.84,993
131.23,5.1,126.8,11,10.007,0.01,4.84,993
131.74,5.2,157.0,12,9.991,0.01,4.84,993
132.24,5.2,132.8,12,10.009,0.01,4.84,993
132.75,5.2,152.6,15,9.986,0.01,4.84,993
133.25,5.2,156.9,13,10.009,0.01,4.84,993
133.75,5.2,133.1,13,10.006,0.01,4.84,993
134.26,5.2,139.1,9,9.986,0.01,4.84,993
134.76,5.3,153.0,16,10.015,0.01,4.84,993
135.26,5.3,148.9,12,10.001,0.01,4.84,993
135.77,5.3,125.2,14,9.992,0.01,4.84,993
136.27,5.3,144.6,15,9.984,0.01,4.84,993
136.78,5.3,169.7,12,10.011,0.01,4.84,993
137.28,5.3,156.4,8,9.998,0.01,4.84,993
137.79,5.3,171.8,12,9.998,0.01,4.84,993
138.29,5.3,148.8,12,9.999,0.01,4.84,993
138.8,5.4,140.7,9,10.01,0.01,4.84,993
139.3,5.4,136.8,8,9.99,0.01,4.84,993
139.81,5.4,148.5,13,9.978,0.01,4.84,993
140.31,5.4,154.0,11,10.017,0.01,4.84,993
140.82,5.4,144.8,12,10.021,0.01,4.84,993
141.32,5.4,148.1,14,9.996,0.01,4.84,993
141.83,5.4,152.9,14,10.003,0.01,4.84,993
142.33,5.4,145.0,12,9.987,0.01,4.84,993
142.84,5.5,152.5,13,10.005,0.01,4.84,993
143.34,5.5,202.7,9,10.014,0.01,4.84,993
143.84,5.5,138.1,15,9.991,0.01,4.84,993
144.35,5.5,132.0,11,10.002,0.01,4.84,993
144.86,5.5,161.0,13,9.993,0.01,4.84,993
145.36,5.5,160.4,13,10.004,0.01,4.84,993
145.87,5.6,137.1,17,10.009,0.01,4.84,993
146.37,5.6,156.9,9,9.982,0.01,4.84,993
146.87,5.6,164.2,13,9.992,0.01,4.84,993
147.38,5.6,128.3,13,10.021,0.01,4.84,993
147.89,5.6,153.0,15,9.988,0.01,4.84,993
148.39,5.6,156.6,17,10.015,0.01,4.84,993
148.89,5.6,184.7,7,9.985,0.01,4.84,993
149.4,5.6,119.1,13,10.003,0.01,4.84,993
149.9,5.7,141.1,12,10.01,0.01,4.84,993
150.4,5.7,146.7,12,9.99,0.01,4.84,993
150.91,5.7,144.6,14,10.007,0.01,4.84,993
151.41,5.7,166.4,12,9.984,0.01,4.84,993
151.92,5.7,165.8,11,9.995,0.01,4.84,993
152.42,5.7,154.9,11,10.031,0.01,4.84,993
152.93,5.7,130.9,12,9.995,0.01,4.84,993
153.43,5.7,180.6,9,9.999,0.01,4.84,993
153.93,5.8,134.6,13,9.952,0.01,4.84,993
154.44,5.8,158.1,16,10.027,0.01,4.84,993
154.95,5.8,183.2,14,9.997,0.01,4.84,993
155.45,5.8,140.1,12,10.017,0.01,4.84,993
155.96,5.8,135.2,13,9.99,0.01,4.84,993
156.46,5.8,164.9,10,10.012,0.01,4.84,993
156.97,5.8,133.0,14,10.001,0.01,4.84,993
157.47,5.8,156.1,6,10.001,0.01,4.84,993
157.98,5.9,131.2,16,9.992,0.01,4.84,993
158.48,5.9,146.1,11,9.969,0.01,4.84,993
158.99,5.9,138.8,12,9.99,0.01,4.84,993
159.5,5.9,150.5,15,10.028,0.01,4.84,993
160.0,5.9,158.3,14,9.994,0.01,4.84,993
160.51,5.9,152.2,13,9.986,0.01,4.84,993
161.01,6.0,162.3,12,10.023,0.01,4.84,993
161.52,6.0,165.8,10,10.019,0.01,4.84,993
162.03,6.0,170.4,12,9.982,0.01,4.84,993
162.53,6.0,162.1,9,10.009,0.01,4.84,993
163.04,6.0,131.3,13,9.998,0.01,4.84,993
163.54,6.0,160.6,12,9.988,0.01,4.84,993
164.04,6.0,173.5,16,10.005,0.01,4.84,993
164.55,6.0,153.0,17,10.015,0.01,4.84,993
165.05,6.1,142.6,13,10.002,0.01,4.84,993
165.56,6.1,137.1,13,9.985,0.01,4.84,993
166.06,6.1,166.5,14,10.012,0.01,4.84,993
166.57,6.1,130.6,14,9.991,0.01,4.84,993
167.07,6.1,156.0,12,9.997,0.01,4.84,993
167.58,6.1,148.3,11,10.011,0.01,4.84,993
168.08,6.1,136.9,14,9.996,0.01,4.84,993
168.59,6.2,157.0,15,10.013,0.01,4.84,993
169.09,6.2,146.9,14,10.0,0.01,4.84,993
169.6,6.2,137.0,15,9.978,0.01,4.84,993
170.1,6.2,154.6,13,10.012,0.01,4.84,993
170.6,6.2,158.4,8,10.001,0.01,4.84,993
171.11,6.2,171.8,15,9.997,0.01,4.84,993
171.62,6.2,156.3,9,9.993,0.01,4.84,993
172.12,6.3,144.5,15,9.976,0.01,4.84,993
172.63,6.3,158.7,15,10.021,0.01,4.84,993
173.13,6.3,156.9,14,10.008,0.01,4.84,993
173.63,6.3,170.9,12,10.015,0.01,4.84,993
174.14,6.3,176.7,11,9.953,0.01,4.84,993
174.64,6.3,146.2,12,10.029,0.01,4.84,993
175.15,6.3,154.0,15,9.998,0.01,4.84,993
175.65,6.3,144.2,13,10.001,0.01,4.84,993
176.16,6.4,144.9,12,9.976,0.01,4.84,993
176.66,6.4,136.4,15,10.012,0.01,4.84,993
177.17,6.4,144.5,11,10.023,0.01,4.84,993
177.67,6.4,156.0,12,10.0,0.01,4.84,993
178.18,6.4,136.3,14,10.0,0.01,4.84,993
178.69,6.4,155.1,10,9.97,0.01,4.84,993
179.19,6.4,143.1,11,10.039,0.01,4.84,993
179.69,6.4,131.0,14,9.979,0.01,4.84,993
180.2,6.5,154.4,14,9.996,0.01,4.84,993
180.7,6.5,145.9,13,10.003,0.01,4.84,993
181.21,6.5,152.0,13,9.973,0.01,4.84,993
181.71,6.5,135.0,17,10.049,0.01,4.84,993
182.22,6.5,158.6,17,9.989,0.01,4.84,993
182.72,6.5,184.3,8,9.987,0.01,4.84,993
183.23,6.5,140.8,15,10.018,0.01,4.84,993
183.73,6.6,150.9,10,10.001,0.01,4.84,993
184.24,6.6,172.3,14,9.981,0.01,4.84,993
184.74,6.6,147.1,10,10.016,0.01,4.84,993
185.24,6.6,142.2,16,9.974,0.01,4.84,993
185.75,6.6,168.8,16,10.033,0.01,4.84,993
186.25,6.6,135.2,15,9.967,0.01,4.84,993
186.76,6.6,151.1,11,10.015,0.01,4.84,993
187.26,6.7,140.9,14,9.973,0.01,4.84,993
187.76,6.7,164.8,12,10.03,0.01,4.84,993
188.27,6.7,123.3,12,9.995,0.01,4.84,993
188.77,6.7,148.9,14,10.001,0.01,4.84,993
189.27,6.7,158.6,11,10.016,0.01,4.84,993
189.78,6.7,150.0,15,9.995,0.01,4.84,993
190.28,6.7,137.1,16,10.013,0.01,4.84,993
190.79,6.7,157.0,11,9.99,0.01,4.84,993
191.29,6.7,133.0,11,10.002,0.01,4.84,993
191.79,6.8,146.4,14,9.995,0.01,4.84,993
192.3,6.8,162.6,12,9.992,0.01,4.84,993
192.8,6.8,138.4,18,10.007,0.01,4.84,993
193.31,6.8,176.7,11,10.002,0.01,4.84,993
193.81,6.8,156.4,12,10.002,0.01,4.84,993
194.33,6.8,175.8,9,9.984,0.01,4.84,993
194.83,6.8,131.0,15,10.0,0.01,4.84,993
195.33,6.8,148.3,12,9.989,0.01,4.84,993
195.84,6.9,157.8,15,10.008,0.01,4.84,993
196.35,6.9,140.7,8,10.006,0.01,4.84,993
196.85,6.9,157.1,11,10.019,0.01,4.84,993
197.36,6.9,115.2,16,9.983,0.01,4.84,993
197.86,6.9,156.9,14,10.007,0.01,4.84,993
198.36,6.9,141.0,14,10.007,0.01,4.84,993
198.87,6.9,151.1,11,9.99,0.01,4.84,993
199.37,6.9,144.8,13,9.991,0.01,4.84,993
199.87,7.0,138.0,13,10.004,0.01,4.84,993
200.38,7.0,168.0,14,10.007,0.01,4.84,993
200.89,7.0,149.1,9,9.995,0.01,4.84,993
201.39,7.0,133.1,14,10.009,0.01,4.84,993
201.89,7.0,133.2,8,9.992,0.01,4.84,993
202.4,7.0,137.1,14,9.99,0.01,4.84,993
202.9,7.0,156.9,15,10.006,0.01,4.84,993
203.4,7.0,134.8,15,10.015,0.01,4.84,993
203.91,7.0,170.9,11,9.987,0.01,4.84,993
204.41,7.0,130.5,9,10.008,0.01,4.84,993
204.92,7.1,134.4,10,9.986,0.01,4.84,993
205.42,7.1,159.0,11,10.014,0.01,4.84,993
205.92,7.1,155.0,11,9.988,0.01,4.84,993
206.44,7.1,168.0,13,10.009,0.01,4.84,993
206.94,7.1,168.9,7,9.989,0.01,4.84,993
207.44,7.1,126.8,12,10.006,0.01,4.84,993
207.95,7.1,141.2,13,9.994,0.01,4.84,993
208.45,7.1,136.3,13,10.023,0.01,4.84,993
208.96,7.1,160.8,12,9.957,0.01,4.84,993
209.46,7.1,173.2,11,10.031,0.01,4.84,993
209.96,7.1,151.2,13,10.001,0.01,4.84,993
210.47,7.2,153.1,16,9.995,0.01,4.84,993
210.97,7.2,162.7,13,9.995,0.01,4.84,993
211.47,7.2,154.0,13,9.993,0.01,4.84,993
211.98,7.2,146.5,13,10.001,0.01,4.84,993
212.48,7.2,170.0,7,10.006,0.01,4.84,993
212.99,7.2,144.3,9,10.006,0.01,4.84,993
213.5,7.2,150.3,11,9.99,0.01,4.84,993
214.0,7.2,128.6,9,9.994,0.01,4.84,993
214.51,7.2,118.9,15,10.007,0.01,4.84,993
215.01,7.2,166.0,14,10.006,0.01,4.84,993
215.52,7.3,150.0,14,9.991,0.01,4.84,993
216.02,7.3,148.8,13,10.023,0.01,4.84,993
216.53,7.3,139.1,12,9.989,0.01,4.84,993
217.03,7.3,168.6,14,9.97,0.01,4.84,993
217.54,7.3,144.8,11,10.022,0.01,4.84,993
218.04,7.3,150.0,10,9.992,0.01,4.84,993
218.55,7.3,158.4,12,10.026,0.01,4.84,993
219.05,7.3,162.0,11,9.98,0.01,4.84,993
219.56,7.3,149.2,15,10.021,0.01,4.84,993
220.06,7.3,160.9,11,9.985,0.01,4.84,993
220.56,7.3,150.6,7,10.011,0.01,4.84,993
221.07,7.3,126.8,11,9.986,0.01,4.84,993
221.57,7.4,164.2,11,9.991,0.01,4.84,993
222.08,7.4,120.9,15,9.985,0.01,4.84,993
222.58,7.4,136.1,14,10.035,0.01,4.84,993
223.09,7.4,144.9,15,10.002,0.01,4.84,993
223.59,7.4,170.9,10,9.99,0.01,4.84,993
224.1,7.4,147.1,14,10.017,0.01,4.84,993
224.6,7.4,170.3,15,9.975,0.01,4.84,993
225.11,7.4,156.2,12,9.985,0.01,4.84,993
225.61,7.4,156.2,10,9.985,0.01,4.84,993
226.12,7.4,152.5,10,10.053,0.01,4.84,993
226.62,7.5,166.6,14,9.995,0.01,4.84,993
227.13,7.5,148.8,16,9.999,0.01,4.84,993
227.63,7.5,167.0,15,9.994,0.01,4.84,993
228.13,7.5,152.6,16,9.964,0.01,4.84,993
228.64,7.5,150.4,9,10.041,0.01,4.84,993
229.14,7.5,142.6,9,10.006,0.01,4.84,993
229.65,7.5,158.9,12,9.985,0.01,4.84,993
230.15,7.5,136.9,12,9.999,0.01,4.84,993
230.66,7.5,158.6,8,10.006,0.01,4.84,993
231.17,7.5,143.0,14,10.009,0.01,4.84,993
231.67,7.6,146.3,12,9.989,0.01,4.84,993
232.17,7.6,144.4,17,9.969,0.01,4.84,993
232.68,7.6,151.0,14,10.032,0.01,4.84,993
233.18,7.6,167.8,13,9.994,0.01,4.84,993
233.69,7.6,166.9,11,10.013,0.01,4.84,993
234.19,7.6,163.0,17,9.993,0.01,4.84,993
234.7,7.6,143.2,13,9.994,0.01,4.84,993
235.2,7.6,155.1,13,10.02,0.01,4.84,993
235.7,7.7,181.0,11,9.995,0.01,4.84,993
236.2,7.7,138.3,15,9.981,0.01,4.84,993
236.71,7.7,149.8,15,10.006,0.01,4.84,993
237.22,7.7,154.7,14,9.993,0.01,4.84,993
237.72,7.7,145.0,11,10.005,0.01,4.84,993
238.23,7.7,137.2,19,9.993,0.01,4.84,993
238.73,7.7,173.1,10,10.023,0.01,4.84,993
239.23,7.7,139.0,9,9.981,0.01,4.84,993
239.73,7.7,130.9,14,10.019,0.01,4.84,993
240.24,7.8,160.9,14,9.983,0.01,4.84,993
240.74,7.8,150.6,10,10.006,0.01,4.84,993
241.25,7.8,138.5,10,9.992,0.01,4.84,993
241.75,7.8,176.8,4,10.007,0.01,4.84,993
242.26,7.8,153.0,14,10.009,0.01,4.84,993
242.76,7.8,178.8,13,9.984,0.01,4.84,993
243.26,7.8,132.5,17,10.009,0.01,4.84,993
243.77,7.8,150.3,15,9.962,0.01,4.84,993
244.27,7.8,151.1,9,10.018,0.01,4.84,993
244.78,7.8,146.0,14,10.014,0.01,4.84,993
245.28,7.8,135.2,12,10.015,0.01,4.84,993
245.79,7.9,138.7,16,9.986,0.01,4.84,993
246.29,7.9,150.9,15,10.005,0.01,4.84,993
246.8,7.9,142.9,13,9.998,0.01,4.84,993
247.3,7.9,152.8,14,9.997,0.01,4.84,993
247.8,7.9,191.2,13,9.979,0.01,4.84,993
248.31,7.9,148.2,13,10.006,0.01,4.84,993
248.82,7.9,154.9,8,10.027,0.01,4.84,993
249.32,7.9,154.7,11,9.991,0.01,4.84,993
249.83,7.9,162.9,14,9.988,0.01,4.84,993
