t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
192.220,82.6984,2.0032,0.0000,HEAVY,STABLE,HEAVY,MICE
194.792,111.6897,-2.1688,0.0000,HEAVY,STABLE,HEAVY,MICE
197.362,-771.2735,2.0626,0.0000,HEAVY,RECOVERING,MODERATE,MICE
199.939,-1069.3876,-1.0373,0.0000,HEAVY,RECOVERING,MODERATE,MICE
202.510,-3274.4687,0.4476,0.0000,HEAVY,RECOVERING,MODERATE,MICE
205.091,-3425.2880,0.2607,0.0000,HEAVY,RECOVERING,MODERATE,MICE
207.662,-2001.9208,2.0467,0.0000,HEAVY,RECOVERING,MODERATE,MICE
210.233,4203.9929,-2.3447,0.0000,HEAVY,STABLE,HEAVY,MICE
212.806,-4240.3160,0.2492,0.0000,HEAVY,RECOVERING,MODERATE,MICE
215.379,-0.6662,0.1198,0.0000,HEAVY,STABLE,HEAVY,MICE
217.948,4445.5289,0.4016,0.0000,HEAVY,STABLE,HEAVY,MICE
220.526,-5902.2826,0.7775,0.0000,HEAVY,RECOVERING,MODERATE,MICE
223.092,2443.5204,1.4242,0.0000,HEAVY,STABLE,HEAVY,MICE
225.665,396.7850,-0.6156,0.0000,HEAVY,STABLE,HEAVY,MICE
228.240,-471.6848,-0.3545,0.0000,HEAVY,RECOVERING,MODERATE,MICE
230.808,-1088.2805,1.8011,0.0000,HEAVY,RECOVERING,MODERATE,MICE
233.380,-1396.0961,-0.1076,0.0000,HEAVY,RECOVERING,MODERATE,MICE
235.952,1145.0366,1.0491,0.0000,HEAVY,STABLE,HEAVY,MICE
238.520,-1703.6257,-0.2477,0.0000,HEAVY,RECOVERING,MODERATE,MICE
241.092,1832.1100,-0.8955,0.0000,HEAVY,STABLE,HEAVY,MICE
243.660,-488.3729,1.7801,0.0000,HEAVY,RECOVERING,MODERATE,MICE
246.232,-5899.9724,0.9777,0.0000,HEAVY,RECOVERING,MODERATE,MICE
248.813,2116.4626,-0.7156,0.0000,HEAVY,STABLE,HEAVY,MICE
251.379,3122.5769,-3.2869,0.0000,HEAVY,STABLE,HEAVY,MICE
253.945,1551.2112,1.4159,0.0000,HEAVY,STABLE,HEAVY,MICE
256.515,-620.3673,0.0477,0.0000,HEAVY,RECOVERING,MODERATE,MICE
259.092,832.9053,-0.2941,0.0000,HEAVY,STABLE,HEAVY,MICE
261.672,-3327.7266,1.3264,0.0000,HEAVY,RECOVERING,MODERATE,MICE
264.242,-699.6758,-3.1324,0.0000,HEAVY,RECOVERING,MODERATE,MICE
266.812,-1907.6098,0.0472,0.0000,HEAVY,RECOVERING,MODERATE,MICE
269.383,-1879.7782,0.0588,0.0000,HEAVY,RECOVERING,MODERATE,MICE
271.963,3989.7139,-1.0372,0.0000,HEAVY,STABLE,HEAVY,MICE
274.535,597.5557,0.9516,0.0000,HEAVY,STABLE,HEAVY,MICE
277.103,-1341.6850,-0.2826,0.0000,HEAVY,RECOVERING,MODERATE,MICE
279.673,2107.9246,-1.1657,0.0000,HEAVY,STABLE,HEAVY,MICE
282.241,758.8239,1.1342,0.0000,HEAVY,STABLE,HEAVY,MICE
284.811,2489.3274,-0.3650,0.0000,HEAVY,STABLE,HEAVY,MICE
287.380,1271.2522,2.2176,0.0000,HEAVY,STABLE,HEAVY,MICE
289.950,-507.4094,0.0003,0.0000,HEAVY,RECOVERING,MODERATE,MICE
292.521,-5195.8920,0.2016,0.0000,HEAVY,RECOVERING,MODERATE,MICE
295.098,17.8790,1.3075,0.0000,HEAVY,STABLE,HEAVY,MICE
297.670,8785.1982,-0.7063,0.0000,HEAVY,STABLE,HEAVY,MICE
300.246,-1097.6668,-0.5405,0.0000,HEAVY,RECOVERING,MODERATE,MICE
302.815,1426.4643,0.8144,0.0000,HEAVY,STABLE,HEAVY,MICE
305.384,880.0450,1.5681,0.0000,HEAVY,STABLE,HEAVY,MICE
307.951,-38.6280,0.9326,0.0000,HEAVY,RECOVERING,MODERATE,MICE
310.525,512.2510,3.4634,0.0000,HEAVY,STABLE,HEAVY,MICE
313.093,-188.0564,-2.8736,0.0000,HEAVY,RECOVERING,MODERATE,MICE
315.664,-952.7409,2.3832,0.0000,HEAVY,RECOVERING,MODERATE,MICE
318.230,867.8501,-1.2287,0.0000,HEAVY,STABLE,HEAVY,MICE
320.804,-3139.0694,2.9463,0.0000,HEAVY,RECOVERING,MODERATE,MICE
323.377,-1059.2625,-0.8006,0.0000,HEAVY,RECOVERING,MODERATE,MICE
325.952,-3882.1720,-1.2828,0.0000,HEAVY,RECOVERING,MODERATE,MICE
328.529,1162.9889,1.4823,0.0000,HEAVY,STABLE,HEAVY,MICE
331.102,-8.6253,-9.5018,0.0000,HEAVY,STABLE,HEAVY,MICE
333.672,2230.1111,1.4003,0.0000,HEAVY,STABLE,HEAVY,MICE
336.241,3967.5547,0.8709,0.0000,HEAVY,STABLE,HEAVY,MICE
338.812,2581.6015,0.7770,0.0000,HEAVY,STABLE,HEAVY,MICE
341.391,-868.5926,-0.4133,0.0000,HEAVY,RECOVERING,MODERATE,MICE
343.963,405.2291,1.5404,0.0000,HEAVY,STABLE,HEAVY,MICE
346.536,-144.0982,1.2022,0.0000,HEAVY,RECOVERING,MODERATE,MICE
349.107,-3110.3667,-1.0013,0.0000,HEAVY,RECOVERING,MODERATE,MICE
351.678,-5436.5077,-3.6645,0.0000,HEAVY,RECOVERING,MODERATE,MICE
354.256,-612.6192,0.5072,0.0000,HEAVY,RECOVERING,MODERATE,MICE
356.822,2270.3182,-0.4813,0.0000,HEAVY,STABLE,HEAVY,MICE
359.391,-2112.6389,-1.6755,0.0000,HEAVY,RECOVERING,MODERATE,MICE
361.970,1357.1671,0.5892,0.0000,HEAVY,STABLE,HEAVY,MICE
364.547,818.1181,-1.6797,0.0000,HEAVY,STABLE,HEAVY,MICE
367.119,1792.2897,4.1773,0.0000,HEAVY,STABLE,HEAVY,MICE
369.693,1846.5793,-0.9776,0.0000,HEAVY,STABLE,HEAVY,MICE
372.271,-3422.4936,0.3665,0.0000,HEAVY,RECOVERING,MODERATE,MICE
374.843,-2237.4892,0.4266,0.0000,HEAVY,RECOVERING,MODERATE,MICE
377.406,4065.7901,-2.6180,0.0000,HEAVY,STABLE,HEAVY,MICE
379.980,717.7556,-1.4974,0.0000,HEAVY,STABLE,HEAVY,MICE
382.553,-54.9157,-1.7760,0.0000,HEAVY,RECOVERING,MODERATE,MICE
385.123,1603.4591,-0.5293,0.0000,HEAVY,STABLE,HEAVY,MICE
387.694,-853.5573,2.0168,0.0000,HEAVY,RECOVERING,MODERATE,MICE
390.263,474.5214,-0.2942,0.0000,HEAVY,STABLE,HEAVY,MICE
392.837,796.8236,0.0593,0.0000,HEAVY,STABLE,HEAVY,MICE
395.408,-596.6332,-1.7815,0.0000,HEAVY,RECOVERING,MODERATE,MICE
397.979,-1431.0832,-0.1421,0.0000,HEAVY,RECOVERING,MODERATE,MICE
400.552,328.2395,4.0270,0.0000,HEAVY,STABLE,HEAVY,MICE
403.129,-93.6905,2.0006,0.0000,HEAVY,RECOVERING,MODERATE,MICE
405.696,-3825.6609,-3.1634,0.0000,HEAVY,RECOVERING,MODERATE,MICE
408.275,1448.3509,-1.1531,0.0000,HEAVY,STABLE,HEAVY,MICE
410.854,-3892.4015,0.5652,0.0000,HEAVY,RECOVERING,MODERATE,MICE
413.432,-4010.0834,-1.3179,0.0000,HEAVY,RECOVERING,MODERATE,MICE
416.004,9868.4228,0.5642,0.0000,HEAVY,STABLE,HEAVY,MICE
418.583,-4205.7778,0.4475,0.0000,HEAVY,RECOVERING,MODERATE,MICE
421.152,-1875.2085,-2.0149,0.0000,HEAVY,RECOVERING,MODERATE,MICE
423.734,-1706.0335,1.3065,0.0000,HEAVY,RECOVERING,MODERATE,MICE
426.308,-3022.3705,-2.4330,0.0000,HEAVY,RECOVERING,MODERATE,MICE
428.887,-4598.9907,-0.1141,0.0000,HEAVY,RECOVERING,MODERATE,MICE
431.469,-1970.2546,-2.5495,0.0000,HEAVY,RECOVERING,MODERATE,MICE
434.045,2558.0488,-0.1686,0.0000,HEAVY,STABLE,HEAVY,MICE
436.618,1339.7144,-1.1781,0.0000,HEAVY,STABLE,HEAVY,MICE
439.194,297.9858,-0.2243,0.0000,HEAVY,STABLE,HEAVY,MICE
441.771,-135.7119,-1.5134,0.0000,HEAVY,RECOVERING,MODERATE,MICE
444.349,1646.1234,-0.5871,0.0000,HEAVY,STABLE,HEAVY,MICE
446.921,231.5958,0.7178,0.0000,HEAVY,STABLE,HEAVY,MICE
449.493,1104.8188,0.0593,0.0000,HEAVY,STABLE,HEAVY,MICE
452.072,2445.6267,0.1909,0.0000,HEAVY,STABLE,HEAVY,MICE
454.646,-640.4095,-2.5898,0.0000,HEAVY,RECOVERING,MODERATE,MICE
457.225,618.3201,2.2472,0.0000,HEAVY,STABLE,HEAVY,MICE
459.799,-251.4549,-2.8796,0.0000,HEAVY,RECOVERING,MODERATE,MICE
462.370,-161.8159,1.4495,0.0000,HEAVY,RECOVERING,MODERATE,MICE
464.936,663.1500,-0.6142,0.0000,HEAVY,STABLE,HEAVY,MICE
467.517,1956.6063,-0.6700,0.0000,HEAVY,STABLE,HEAVY,MICE
470.090,-1101.2536,1.8468,0.0000,HEAVY,RECOVERING,MODERATE,MICE
472.660,-527.3794,1.0979,0.0000,HEAVY,RECOVERING,MODERATE,MICE
475.238,233.3006,1.1055,0.0000,HEAVY,STABLE,HEAVY,MICE
477.811,806.5106,-0.8002,0.0000,HEAVY,STABLE,HEAVY,MICE
480.383,225.1965,-0.3518,0.0000,HEAVY,STABLE,HEAVY,MICE
482.962,-2166.7890,1.0957,0.0000,HEAVY,RECOVERING,MODERATE,MICE
485.540,-1800.9883,-1.1528,0.0000,HEAVY,RECOVERING,MODERATE,MICE
488.107,-937.8012,0.2246,0.0000,HEAVY,RECOVERING,MODERATE,MICE
490.690,1436.2596,-1.0113,0.0000,HEAVY,STABLE,HEAVY,MICE
493.267,2221.8989,0.9621,0.0000,HEAVY,STABLE,HEAVY,MICE
495.842,-1063.9793,-3.6942,0.0000,HEAVY,RECOVERING,MODERATE,MICE
498.421,2734.3312,2.1158,0.0000,HEAVY,STABLE,HEAVY,MICE
500.997,-2232.0522,1.6485,0.0000,HEAVY,RECOVERING,MODERATE,MICE
503.569,-3734.3440,-1.3531,0.0000,HEAVY,RECOVERING,MODERATE,MICE
506.139,9515.1567,-1.2141,0.0000,HEAVY,STABLE,HEAVY,MICE
508.713,-1337.2737,-0.5877,0.0000,HEAVY,RECOVERING,MODERATE,MICE
511.289,1596.6347,-0.0475,0.0000,HEAVY,STABLE,HEAVY,MICE
513.861,-4113.6444,-3.5436,0.0000,HEAVY,RECOVERING,MODERATE,MICE
516.433,715.4461,1.6369,0.0000,HEAVY,STABLE,HEAVY,MICE
519.001,-794.8239,-2.0752,0.0000,HEAVY,RECOVERING,MODERATE,MICE
521.571,1275.4772,1.2026,0.0000,HEAVY,STABLE,HEAVY,MICE
524.143,-426.8673,0.8255,0.0000,HEAVY,RECOVERING,MODERATE,MICE
526.713,2085.8192,2.0166,0.0000,HEAVY,STABLE,HEAVY,MICE
529.284,106.3595,-0.8467,0.0000,HEAVY,STABLE,HEAVY,MICE
531.858,143.6675,-1.6261,0.0000,HEAVY,STABLE,HEAVY,MICE
534.427,-55.2693,-0.0238,0.0000,HEAVY,RECOVERING,MODERATE,MICE
536.997,-1103.0384,1.2964,0.0000,HEAVY,RECOVERING,MODERATE,MICE
539.575,-99.5865,-0.6031,0.0000,HEAVY,RECOVERING,MODERATE,MICE
542.154,2889.9503,-1.5618,0.0000,HEAVY,STABLE,HEAVY,MICE
544.724,-2843.7208,-1.1406,0.0000,HEAVY,RECOVERING,MODERATE,MICE
547.294,1785.8800,0.6487,0.0000,HEAVY,STABLE,HEAVY,MICE
549.866,-264.2588,-0.3397,0.0000,HEAVY,RECOVERING,MODERATE,MICE
552.440,-716.8456,2.0966,0.0000,HEAVY,RECOVERING,MODERATE,MICE
555.009,-1477.6461,-0.0000,0.0000,HEAVY,RECOVERING,MODERATE,MICE
557.581,-1155.8056,-1.6855,0.0000,HEAVY,RECOVERING,MODERATE,MICE
560.152,1852.5489,2.0756,0.0000,HEAVY,STABLE,HEAVY,MICE
562.727,-1464.3700,-0.1182,0.0000,HEAVY,RECOVERING,MODERATE,MICE
565.309,1241.8351,1.1876,0.0000,HEAVY,STABLE,HEAVY,MICE
567.884,-2846.8841,-2.1855,0.0000,HEAVY,RECOVERING,MODERATE,MICE
570.458,-508.2932,2.7293,0.0000,HEAVY,RECOVERING,MODERATE,MICE
573.037,1674.2920,-2.0440,0.0000,HEAVY,STABLE,HEAVY,MICE
575.608,-984.5409,0.4480,0.0000,HEAVY,RECOVERING,MODERATE,MICE
578.183,638.0210,-0.0584,0.0000,HEAVY,STABLE,HEAVY,MICE
580.754,385.9548,-0.0704,0.0000,HEAVY,STABLE,HEAVY,MICE
583.325,-121.7980,0.5413,0.0000,HEAVY,RECOVERING,MODERATE,MICE
585.891,564.3968,1.7194,0.0000,HEAVY,STABLE,HEAVY,MICE
588.472,-346.9681,0.4533,0.0000,HEAVY,RECOVERING,MODERATE,MICE
591.046,-1362.3890,-0.3430,0.0000,HEAVY,RECOVERING,MODERATE,MICE
593.616,957.2467,1.1096,0.0000,HEAVY,STABLE,HEAVY,MICE
596.194,-1442.1493,0.9071,0.0000,HEAVY,RECOVERING,MODERATE,MICE
598.771,362.5164,-0.6718,0.0000,HEAVY,STABLE,HEAVY,MICE
601.346,447.2545,-1.5089,0.0000,HEAVY,STABLE,HEAVY,MICE
603.923,992.7567,-0.4830,0.0000,HEAVY,STABLE,HEAVY,MICE
606.497,-657.2932,0.1529,0.0000,HEAVY,RECOVERING,MODERATE,MICE
609.069,751.2236,-0.5184,0.0000,HEAVY,STABLE,HEAVY,MICE
611.644,553.2836,-0.1047,0.0000,HEAVY,STABLE,HEAVY,MICE
614.215,-76.3526,-1.7887,0.0000,HEAVY,RECOVERING,MODERATE,MICE
616.791,2989.0745,0.7193,0.0000,HEAVY,STABLE,HEAVY,MICE
619.362,-2391.9345,-0.6837,0.0000,HEAVY,RECOVERING,MODERATE,MICE
621.928,678.6577,-0.3649,0.0000,HEAVY,STABLE,HEAVY,MICE
624.503,-572.8553,-0.0575,0.0000,HEAVY,RECOVERING,MODERATE,MICE
627.078,-1546.3041,0.8955,0.0000,HEAVY,RECOVERING,MODERATE,MICE
629.656,1493.7800,-0.2350,0.0000,HEAVY,STABLE,HEAVY,MICE
632.235,-799.9406,0.4939,0.0000,HEAVY,RECOVERING,MODERATE,MICE
634.810,2299.3018,-1.7734,0.0000,HEAVY,STABLE,HEAVY,MICE
637.384,-1858.6841,-0.2226,0.0000,HEAVY,RECOVERING,MODERATE,MICE
639.962,1632.7214,-1.7759,0.0000,HEAVY,STABLE,HEAVY,MICE
642.539,2564.6613,-1.4689,0.0000,HEAVY,STABLE,HEAVY,MICE
645.112,522.6404,1.5199,0.0000,HEAVY,STABLE,HEAVY,MICE
647.682,646.9030,1.4026,0.0000,HEAVY,STABLE,HEAVY,MICE
650.255,-793.1003,0.7292,0.0000,HEAVY,RECOVERING,MODERATE,MICE
652.830,954.7107,-0.4946,0.0000,HEAVY,STABLE,HEAVY,MICE
655.399,236.4010,0.8603,0.0000,HEAVY,STABLE,HEAVY,MICE
657.974,-120.1043,0.7543,0.0000,HEAVY,RECOVERING,MODERATE,MICE
660.549,-1468.9204,1.9415,0.0000,HEAVY,RECOVERING,MODERATE,MICE
663.129,683.9991,-0.2807,0.0000,HEAVY,STABLE,HEAVY,MICE
665.703,-1257.6340,0.9307,0.0000,HEAVY,RECOVERING,MODERATE,MICE
668.279,1751.5788,3.2119,0.0000,HEAVY,STABLE,HEAVY,MICE
670.857,-7.5569,-1.4568,0.0000,HEAVY,STABLE,HEAVY,MICE
673.432,-3003.4549,-3.1643,0.0000,HEAVY,RECOVERING,MODERATE,MICE
676.005,1047.0739,0.6939,0.0000,HEAVY,STABLE,HEAVY,MICE
678.582,2152.5336,1.6109,0.0000,HEAVY,STABLE,HEAVY,MICE
681.156,-5524.1322,-2.6477,0.0000,HEAVY,RECOVERING,MODERATE,MICE
683.731,-1852.2126,-2.4024,0.0000,HEAVY,RECOVERING,MODERATE,MICE
686.298,4295.1308,1.4602,0.0000,HEAVY,STABLE,HEAVY,MICE
688.871,-3445.7440,-2.1583,0.0000,HEAVY,RECOVERING,MODERATE,MICE
691.445,1349.1827,3.6261,0.0000,HEAVY,STABLE,HEAVY,MICE
694.024,1874.6966,-0.1995,0.0000,HEAVY,STABLE,HEAVY,MICE
696.594,-1177.1473,-2.1552,0.0000,HEAVY,RECOVERING,MODERATE,MICE
699.162,2937.5860,1.6274,0.0000,HEAVY,STABLE,HEAVY,MICE
701.732,-2224.3042,-1.8040,0.0000,HEAVY,RECOVERING,MODERATE,MICE
704.301,4230.0562,0.5092,0.0000,HEAVY,STABLE,HEAVY,MICE
706.869,1177.5790,1.1200,0.0000,HEAVY,STABLE,HEAVY,MICE
709.437,-127.8739,1.5575,0.0000,HEAVY,RECOVERING,MODERATE,MICE
712.003,116.5986,-2.2087,0.0000,HEAVY,STABLE,HEAVY,MICE
714.576,333.4338,0.0114,0.0000,HEAVY,STABLE,HEAVY,MICE
717.145,-948.9998,1.2485,0.0000,HEAVY,RECOVERING,MODERATE,MICE
719.712,896.2147,0.7430,0.0000,HEAVY,STABLE,HEAVY,MICE
722.280,580.6342,0.9193,0.0000,HEAVY,STABLE,HEAVY,MICE
724.852,1330.0767,0.6715,0.0000,HEAVY,STABLE,HEAVY,MICE
727.420,-304.3786,-1.7815,0.0000,HEAVY,RECOVERING,MODERATE,MICE
729.992,-1420.8844,1.4377,0.0000,HEAVY,RECOVERING,MODERATE,MICE
732.565,-1437.3377,-0.1773,0.0000,HEAVY,RECOVERING,MODERATE,MICE
735.134,-910.0435,-1.6612,0.0000,HEAVY,RECOVERING,MODERATE,MICE
737.706,605.1290,-0.5287,0.0000,HEAVY,STABLE,HEAVY,MICE
740.275,-3743.6745,-2.3360,0.0000,HEAVY,RECOVERING,MODERATE,MICE
742.847,-319.9662,2.0615,0.0000,HEAVY,RECOVERING,MODERATE,MICE
745.421,1522.2455,-1.9305,0.0000,HEAVY,STABLE,HEAVY,MICE
747.997,1377.2873,-0.6230,0.0000,HEAVY,STABLE,HEAVY,MICE
750.568,-923.6258,2.6261,0.0000,HEAVY,RECOVERING,MODERATE,MICE
753.140,-4321.2084,0.1301,0.0000,HEAVY,RECOVERING,MODERATE,MICE
755.718,-970.7026,-0.8243,0.0000,HEAVY,RECOVERING,MODERATE,MICE
758.294,5414.5400,-0.5181,0.0000,HEAVY,STABLE,HEAVY,MICE
760.865,-1127.5046,1.0132,0.0000,HEAVY,RECOVERING,MODERATE,MICE
763.438,-1831.5844,-2.6859,0.0000,HEAVY,RECOVERING,MODERATE,MICE
766.005,-6149.5276,-2.1568,0.0000,HEAVY,RECOVERING,MODERATE,MICE
768.592,-1472.7255,-0.5594,0.0000,HEAVY,RECOVERING,MODERATE,MICE
771.170,6139.6553,1.6352,0.0000,HEAVY,STABLE,HEAVY,MICE
773.749,-3489.6974,-3.4625,0.0000,HEAVY,RECOVERING,MODERATE,MICE
776.328,3808.1750,3.9038,0.0000,HEAVY,STABLE,HEAVY,MICE
778.905,1620.1296,-2.5963,0.0000,HEAVY,STABLE,HEAVY,MICE
781.485,-1083.3483,-1.6456,0.0000,HEAVY,RECOVERING,MODERATE,MICE
784.062,-4707.1670,3.1397,0.0000,HEAVY,RECOVERING,MODERATE,MICE
786.643,3896.1688,-0.1992,0.0000,HEAVY,STABLE,HEAVY,MICE
789.215,1090.4598,-0.9394,0.0000,HEAVY,STABLE,HEAVY,MICE
791.790,-2229.4691,-2.6153,0.0000,HEAVY,RECOVERING,MODERATE,MICE
794.361,-2169.1530,-0.0719,0.0000,HEAVY,RECOVERING,MODERATE,MICE
796.939,-166.1394,2.5663,0.0000,HEAVY,RECOVERING,MODERATE,MICE
799.514,-2197.1009,-2.5516,0.0000,HEAVY,RECOVERING,MODERATE,MICE
802.085,3801.1616,2.4138,0.0000,HEAVY,STABLE,HEAVY,MICE
804.661,3539.4856,-0.0949,0.0000,HEAVY,STABLE,HEAVY,MICE
807.239,-3142.2357,-2.6797,0.0000,HEAVY,RECOVERING,MODERATE,MICE
809.812,-1659.2383,1.3291,0.0000,HEAVY,RECOVERING,MODERATE,MICE
812.385,4007.5100,-0.8007,0.0000,HEAVY,STABLE,HEAVY,MICE
814.962,-4185.6162,3.2709,0.0000,HEAVY,RECOVERING,MODERATE,MICE
817.538,-125.1138,-1.5062,0.0000,HEAVY,RECOVERING,MODERATE,MICE
820.117,2480.5173,-3.4547,0.0000,HEAVY,STABLE,HEAVY,MICE
822.693,5945.7536,-0.1881,0.0000,HEAVY,STABLE,HEAVY,MICE
825.266,-1302.1827,0.3876,0.0000,HEAVY,RECOVERING,MODERATE,MICE
827.846,-125.0061,1.9869,0.0000,HEAVY,RECOVERING,MODERATE,MICE
830.431,-3314.4892,1.6663,0.0000,HEAVY,RECOVERING,MODERATE,MICE
833.007,-1971.9895,-1.2922,0.0000,HEAVY,RECOVERING,MODERATE,MICE
835.580,243.5520,0.2816,0.0000,HEAVY,STABLE,HEAVY,MICE
838.162,1297.4970,1.0103,0.0000,HEAVY,STABLE,HEAVY,MICE
840.730,5287.4738,-2.5204,0.0000,HEAVY,STABLE,HEAVY,MICE
