t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
190.292,-1.4076,0.3227,0.0000,HEAVY,STABLE,HEAVY,MICE
192.828,7.4680,-0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
195.364,-3.8719,0.6811,0.0000,HEAVY,STABLE,HEAVY,MICE
197.900,-1.7693,0.0477,0.0000,HEAVY,STABLE,HEAVY,MICE
200.436,-1.2167,0.1313,0.0000,HEAVY,STABLE,HEAVY,MICE
202.973,1.7988,-0.0956,0.0000,HEAVY,STABLE,HEAVY,MICE
205.508,-1.1369,0.4422,0.0000,HEAVY,STABLE,HEAVY,MICE
208.043,4.7537,0.0598,0.0000,HEAVY,STABLE,HEAVY,MICE
210.580,-5.9998,-0.2749,0.0000,HEAVY,STABLE,HEAVY,MICE
213.115,3.7112,0.6215,0.0000,HEAVY,STABLE,HEAVY,MICE
215.650,-1.8707,-0.1553,0.0000,HEAVY,STABLE,HEAVY,MICE
218.185,-1.3352,0.1315,0.0000,HEAVY,STABLE,HEAVY,MICE
220.722,5.8433,0.1076,0.0000,HEAVY,STABLE,HEAVY,MICE
223.257,-0.7037,0.2988,0.0000,HEAVY,STABLE,HEAVY,MICE
225.793,1.4668,0.5976,0.0000,HEAVY,STABLE,HEAVY,MICE
228.331,-7.3439,-0.0956,0.0000,HEAVY,STABLE,HEAVY,MICE
230.867,3.0286,0.0716,0.0000,HEAVY,STABLE,HEAVY,MICE
233.403,3.3004,-0.9917,0.0000,HEAVY,STABLE,HEAVY,MICE
235.940,-0.6503,0.1195,0.0000,HEAVY,STABLE,HEAVY,MICE
238.477,2.1248,0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
241.012,1.5669,-0.3584,0.0000,HEAVY,STABLE,HEAVY,MICE
243.549,0.3617,-0.6692,0.0000,HEAVY,STABLE,HEAVY,MICE
246.086,0.3197,-0.1195,0.0000,HEAVY,STABLE,HEAVY,MICE
248.622,-1.9381,0.6210,0.0000,HEAVY,STABLE,HEAVY,MICE
251.157,3.3449,-0.4182,0.0000,HEAVY,STABLE,HEAVY,MICE
253.691,1.0144,0.2270,0.0000,HEAVY,STABLE,HEAVY,MICE
256.225,-1.0827,-0.3231,0.0000,HEAVY,STABLE,HEAVY,MICE
258.762,-3.8283,0.4182,0.0000,HEAVY,STABLE,HEAVY,MICE
261.299,-0.3325,-0.2388,0.0000,HEAVY,STABLE,HEAVY,MICE
263.835,1.5693,0.2867,0.0000,HEAVY,STABLE,HEAVY,MICE
266.371,2.8866,-0.0120,0.0000,HEAVY,STABLE,HEAVY,MICE
268.906,0.7133,0.4064,0.0000,HEAVY,STABLE,HEAVY,MICE
271.442,-2.4080,-0.2032,0.0000,HEAVY,STABLE,HEAVY,MICE
273.978,0.5212,0.1074,0.0000,HEAVY,STABLE,HEAVY,MICE
276.515,2.4372,-0.3464,0.0000,HEAVY,STABLE,HEAVY,MICE
279.051,-5.7577,-0.6450,0.0000,HEAVY,STABLE,HEAVY,MICE
281.588,-4.2950,0.0717,0.0000,HEAVY,STABLE,HEAVY,MICE
284.125,4.9771,-0.0597,0.0000,HEAVY,STABLE,HEAVY,MICE
286.661,-0.6970,0.3824,0.0000,HEAVY,STABLE,HEAVY,MICE
289.197,0.0763,0.0359,0.0000,HEAVY,STABLE,HEAVY,MICE
291.733,-2.9274,0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
294.269,1.6134,-0.5018,0.0000,HEAVY,STABLE,HEAVY,MICE
296.806,0.5237,0.3227,0.0000,HEAVY,STABLE,HEAVY,MICE
299.342,5.0164,0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
301.878,-1.4324,-0.4778,0.0000,HEAVY,STABLE,HEAVY,MICE
304.415,0.8204,0.7169,0.0000,HEAVY,STABLE,HEAVY,MICE
306.950,-4.0938,0.1553,0.0000,HEAVY,STABLE,HEAVY,MICE
309.486,2.0723,-0.1792,0.0000,HEAVY,STABLE,HEAVY,MICE
312.022,-0.6927,0.2031,0.0000,HEAVY,STABLE,HEAVY,MICE
314.558,-2.3917,0.1076,0.0000,HEAVY,STABLE,HEAVY,MICE
317.094,-3.0262,-0.5497,0.0000,HEAVY,STABLE,HEAVY,MICE
319.631,3.9819,-0.7408,0.0000,HEAVY,STABLE,HEAVY,MICE
322.169,12.0819,-0.2388,0.0000,HEAVY,STABLE,HEAVY,MICE
324.705,-0.0042,0.6928,0.0000,HEAVY,STABLE,HEAVY,MICE
327.240,-7.8991,-1.3027,0.0000,HEAVY,STABLE,HEAVY,MICE
329.777,2.2199,0.1796,0.0000,HEAVY,STABLE,HEAVY,MICE
332.313,-2.0088,-0.3703,0.0000,HEAVY,STABLE,HEAVY,MICE
334.850,-1.1056,1.0632,0.0000,HEAVY,STABLE,HEAVY,MICE
337.386,4.2046,-0.2509,0.0000,HEAVY,STABLE,HEAVY,MICE
339.922,-4.8245,-0.2749,0.0000,HEAVY,STABLE,HEAVY,MICE
342.458,0.7241,0.1673,0.0000,HEAVY,STABLE,HEAVY,MICE
344.995,0.3296,0.3939,0.0000,HEAVY,STABLE,HEAVY,MICE
347.532,-1.9986,0.7289,0.0000,HEAVY,STABLE,HEAVY,MICE
350.066,-2.9906,0.4184,0.0000,HEAVY,STABLE,HEAVY,MICE
352.602,-2.6999,0.4185,0.0000,HEAVY,STABLE,HEAVY,MICE
355.137,1.5690,0.3586,0.0000,HEAVY,STABLE,HEAVY,MICE
357.674,-1.6182,-0.0596,0.0000,HEAVY,STABLE,HEAVY,MICE
360.210,-5.1153,-0.6809,0.0000,HEAVY,STABLE,HEAVY,MICE
362.746,1.2245,0.6332,0.0000,HEAVY,STABLE,HEAVY,MICE
365.282,-1.3540,-0.3703,0.0000,HEAVY,STABLE,HEAVY,MICE
367.819,-5.2844,-0.2987,0.0000,HEAVY,STABLE,HEAVY,MICE
370.355,3.3488,-0.1315,0.0000,HEAVY,STABLE,HEAVY,MICE
372.892,-0.2922,0.4777,0.0000,HEAVY,STABLE,HEAVY,MICE
375.429,-4.9166,-0.1792,0.0000,HEAVY,STABLE,HEAVY,MICE
377.966,3.9708,-0.7166,0.0000,HEAVY,STABLE,HEAVY,MICE
380.502,-4.5070,0.2987,0.0000,HEAVY,STABLE,HEAVY,MICE
383.039,4.2687,0.0717,0.0000,HEAVY,STABLE,HEAVY,MICE
385.575,0.2768,-0.4061,0.0000,HEAVY,STABLE,HEAVY,MICE
388.111,-0.0663,0.7529,0.0000,HEAVY,STABLE,HEAVY,MICE
390.646,0.4725,-0.4185,0.0000,HEAVY,STABLE,HEAVY,MICE
393.182,4.6622,-0.1555,0.0000,HEAVY,STABLE,HEAVY,MICE
395.718,0.8679,-0.1674,0.0000,HEAVY,STABLE,HEAVY,MICE
398.253,-2.3525,0.7768,0.0000,HEAVY,STABLE,HEAVY,MICE
400.789,-1.8315,0.4900,0.0000,HEAVY,STABLE,HEAVY,MICE
403.325,-1.2419,0.5136,0.0000,HEAVY,STABLE,HEAVY,MICE
405.861,-4.2199,0.1672,0.0000,HEAVY,STABLE,HEAVY,MICE
408.397,3.6766,-0.0358,0.0000,HEAVY,STABLE,HEAVY,MICE
410.935,1.4300,0.5378,0.0000,HEAVY,STABLE,HEAVY,MICE
413.472,7.2148,-0.2029,0.0000,HEAVY,STABLE,HEAVY,MICE
416.008,-1.0973,0.0836,0.0000,HEAVY,STABLE,HEAVY,MICE
418.544,2.9318,0.0836,0.0000,HEAVY,STABLE,HEAVY,MICE
421.081,-3.2429,0.6092,0.0000,HEAVY,STABLE,HEAVY,MICE
423.618,8.1884,-0.5614,0.0000,HEAVY,STABLE,HEAVY,MICE
426.153,5.8303,-0.9799,0.0000,HEAVY,STABLE,HEAVY,MICE
428.690,-6.1789,0.5257,0.0000,HEAVY,STABLE,HEAVY,MICE
431.226,2.2921,-0.3703,0.0000,HEAVY,STABLE,HEAVY,MICE
433.763,-8.4209,0.0598,0.0000,HEAVY,STABLE,HEAVY,MICE
436.300,-0.3288,-0.3107,0.0000,HEAVY,STABLE,HEAVY,MICE
438.837,-0.1935,-0.4897,0.0000,HEAVY,STABLE,HEAVY,MICE
441.374,-2.2437,-0.4897,0.0000,HEAVY,STABLE,HEAVY,MICE
443.910,0.3041,0.4420,0.0000,HEAVY,STABLE,HEAVY,MICE
446.446,3.6457,-0.1553,0.0000,HEAVY,STABLE,HEAVY,MICE
448.982,-7.0411,-0.1554,0.0000,HEAVY,STABLE,HEAVY,MICE
451.518,1.7982,-1.0514,0.0000,HEAVY,STABLE,HEAVY,MICE
454.053,3.3234,-0.0240,0.0000,HEAVY,STABLE,HEAVY,MICE
456.589,-5.8943,0.6096,0.0000,HEAVY,STABLE,HEAVY,MICE
459.126,-2.2397,0.7407,0.0000,HEAVY,STABLE,HEAVY,MICE
461.661,1.1002,0.1435,0.0000,HEAVY,STABLE,HEAVY,MICE
464.198,2.2634,-0.9439,0.0000,HEAVY,STABLE,HEAVY,MICE
466.734,-1.8179,0.2868,0.0000,HEAVY,STABLE,HEAVY,MICE
469.271,1.4875,-0.8362,0.0000,HEAVY,STABLE,HEAVY,MICE
471.807,-2.2586,0.4661,0.0000,HEAVY,STABLE,HEAVY,MICE
474.343,7.6041,-0.2510,0.0000,HEAVY,STABLE,HEAVY,MICE
476.878,-4.5369,-0.2510,0.0000,HEAVY,STABLE,HEAVY,MICE
479.415,-6.0024,0.9197,0.0000,HEAVY,STABLE,HEAVY,MICE
481.952,0.9235,-0.0479,0.0000,HEAVY,STABLE,HEAVY,MICE
484.488,4.1565,0.7884,0.0000,HEAVY,STABLE,HEAVY,MICE
487.026,-2.9817,-0.4301,0.0000,HEAVY,STABLE,HEAVY,MICE
489.561,-0.2074,0.7287,0.0000,HEAVY,STABLE,HEAVY,MICE
492.098,-2.4407,-0.8722,0.0000,HEAVY,STABLE,HEAVY,MICE
494.634,0.3448,-0.0358,0.0000,HEAVY,STABLE,HEAVY,MICE
497.169,3.5886,-0.9443,0.0000,HEAVY,STABLE,HEAVY,MICE
499.706,-8.7630,-0.4184,0.0000,HEAVY,STABLE,HEAVY,MICE
502.244,5.3729,0.1672,0.0000,HEAVY,STABLE,HEAVY,MICE
504.780,0.7359,0.5014,0.0000,HEAVY,STABLE,HEAVY,MICE
507.318,1.4344,-1.1227,0.0000,HEAVY,STABLE,HEAVY,MICE
509.855,3.3747,-0.1076,0.0000,HEAVY,STABLE,HEAVY,MICE
512.391,-0.4601,-0.8002,0.0000,HEAVY,STABLE,HEAVY,MICE
514.928,2.5206,0.2390,0.0000,HEAVY,STABLE,HEAVY,MICE
517.472,3.8553,-0.4652,0.0000,HEAVY,STABLE,HEAVY,MICE
520.007,-3.0281,-0.0240,0.0000,HEAVY,STABLE,HEAVY,MICE
522.551,0.5426,-0.6568,0.0000,HEAVY,STABLE,HEAVY,MICE
525.091,0.8663,1.0246,0.0000,HEAVY,STABLE,HEAVY,MICE
528.580,-0.3770,-0.4288,0.0000,HEAVY,STABLE,HEAVY,MICE
531.118,-2.2216,-0.2298,0.0000,HEAVY,STABLE,HEAVY,MICE
533.655,0.9333,1.2895,0.0000,HEAVY,STABLE,HEAVY,MICE
536.192,-2.4736,0.1791,0.0000,HEAVY,STABLE,HEAVY,MICE
538.729,1.8953,0.3942,0.0000,HEAVY,STABLE,HEAVY,MICE
541.266,-4.6686,-0.3583,0.0000,HEAVY,STABLE,HEAVY,MICE
543.803,3.7670,-0.9558,0.0000,HEAVY,STABLE,HEAVY,MICE
546.339,-0.4530,0.6093,0.0000,HEAVY,STABLE,HEAVY,MICE
548.875,-2.4516,0.0000,0.0000,HEAVY,STABLE,HEAVY,MICE
551.412,0.3585,0.1194,0.0000,HEAVY,STABLE,HEAVY,MICE
553.949,-4.8393,-0.0239,0.0000,HEAVY,STABLE,HEAVY,MICE
556.486,-0.5000,0.5972,0.0000,HEAVY,STABLE,HEAVY,MICE
559.022,5.0811,0.1075,0.0000,HEAVY,STABLE,HEAVY,MICE
561.558,-1.1792,-0.3824,0.0000,HEAVY,STABLE,HEAVY,MICE
564.095,0.5208,-0.6811,0.0000,HEAVY,STABLE,HEAVY,MICE
566.632,3.4608,-0.7168,0.0000,HEAVY,STABLE,HEAVY,MICE
569.168,-1.1776,-0.0238,0.0000,HEAVY,STABLE,HEAVY,MICE
571.705,1.6251,-0.1194,0.0000,HEAVY,STABLE,HEAVY,MICE
574.242,3.3117,0.6211,0.0000,HEAVY,STABLE,HEAVY,MICE
576.779,-0.6450,-0.3584,0.0000,HEAVY,STABLE,HEAVY,MICE
579.316,2.4094,-0.0479,0.0000,HEAVY,STABLE,HEAVY,MICE
581.852,2.6154,-0.9915,0.0000,HEAVY,STABLE,HEAVY,MICE
584.388,5.2843,0.1195,0.0000,HEAVY,STABLE,HEAVY,MICE
586.924,-1.9750,-0.8005,0.0000,HEAVY,STABLE,HEAVY,MICE
589.461,-3.9692,0.5973,0.0000,HEAVY,STABLE,HEAVY,MICE
591.998,1.4132,-0.0239,0.0000,HEAVY,STABLE,HEAVY,MICE
594.535,-9.2045,-0.8721,0.0000,HEAVY,STABLE,HEAVY,MICE
