[exporter 20:47:39] ns=ns_router iface=veth_rs controller=pie
[exporter 20:47:39] Metrics: http://localhost:9101/metrics
[exporter 20:47:39] Values persist after experiment ends (last known good)
[exp 16:14:09] bl=9p tgt=15.0ms dr=167.5/s tp=4.998Mbps eBPF=YES:83 [pie]
[exp 16:14:15] bl=9p tgt=15.0ms dr=166.5/s tp=4.999Mbps eBPF=YES:83 [pie]
[exp 16:14:21] bl=7p tgt=15.0ms dr=173.2/s tp=5.004Mbps eBPF=YES:83 [pie]
[exp 16:14:27] bl=9p tgt=15.0ms dr=148.7/s tp=4.956Mbps eBPF=YES:83 [pie]
[exp 16:14:33] bl=6p tgt=15.0ms dr=166.7/s tp=4.998Mbps eBPF=YES:83 [pie]
[exp 16:14:39] bl=6p tgt=15.0ms dr=168.7/s tp=5.004Mbps eBPF=YES:83 [pie]
[exp 16:14:46] bl=7p tgt=15.0ms dr=154.0/s tp=5.005Mbps eBPF=YES:83 [pie]
[exp 16:14:52] bl=5p tgt=15.0ms dr=142.8/s tp=4.998Mbps eBPF=YES:83 [pie]
[exp 16:14:58] bl=3p tgt=15.0ms dr=166.3/s tp=5.0Mbps eBPF=YES:83 [pie]
[exp 16:15:04] bl=7p tgt=15.0ms dr=185.6/s tp=4.997Mbps eBPF=YES:83 [pie]
[exp 16:15:10] bl=9p tgt=15.0ms dr=172.6/s tp=5.001Mbps eBPF=YES:83 [pie]
[exp 16:15:16] bl=5p tgt=15.0ms dr=161.5/s tp=4.999Mbps eBPF=YES:83 [pie]
[exp 16:15:22] bl=5p tgt=15.0ms dr=174.7/s tp=4.997Mbps eBPF=YES:83 [pie]
[exp 16:15:28] bl=8p tgt=15.0ms dr=155.8/s tp=5.003Mbps eBPF=YES:83 [pie]
[exp 16:15:34] bl=11p tgt=15.0ms dr=171.4/s tp=5.002Mbps eBPF=YES:83 [pie]
[exp 16:15:40] bl=7p tgt=15.0ms dr=162.8/s tp=5.0Mbps eBPF=YES:83 [pie]
[exp 16:15:46] bl=8p tgt=15.0ms dr=167.8/s tp=5.0Mbps eBPF=YES:83 [pie]
[exp 16:15:52] bl=10p tgt=15.0ms dr=161.4/s tp=4.996Mbps eBPF=YES:83 [pie]
[exp 16:15:58] bl=4p tgt=15.0ms dr=145.9/s tp=5.001Mbps eBPF=YES:83 [pie]
[exp 16:16:04] bl=0p tgt=15.0ms dr=19.4/s tp=0.601Mbps eBPF=YES:83 [pie]
[exp 16:16:10] bl=0p tgt=15.0ms dr=0.0/s tp=0.006Mbps eBPF=YES:83 [pie]
[exp 16:16:16] bl=0p tgt=15.0ms dr=0.0/s tp=0.0Mbps eBPF=YES:83 [pie]
[exp 16:16:22] bl=0p tgt=15.0ms dr=0.0/s tp=0.0Mbps eBPF=YES:83 [pie]
[exp 16:16:28] bl=0p tgt=15.0ms dr=0.0/s tp=0.0Mbps eBPF=YES:83 [pie]
[exp 16:16:34] bl=0p tgt=15.0ms dr=0.0/s tp=0.0Mbps eBPF=YES:83 [pie]
